Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,BlockNumber,BlockType,ConfCollected
11,1,1,1,0.62001379,0.271537339,0.063473844,10,1,1
11,1,1,2,0.456759426,0.264424635,0.063473844,10,1,1
11,1,1,1,0.597167517,0.776190922,0.063473844,10,1,1
11,0,0,2,0.505851969,0.384236291,0.063473844,10,1,1
11,1,1,2,0.639114859,0.455652865,0.063473844,10,1,1
11,1,1,2,0.548172115,0.263672726,0.063473844,10,1,1
11,0,0,1,0.760358563,0.656460845,0.063473844,10,1,1
11,1,1,1,0.533022775,0.343675697,0.063473844,10,1,1
11,1,1,2,0.594323934,0.328346147,0.063473844,10,1,1
11,1,1,2,0.446944015,0.223741567,0.063473844,10,1,1
11,0,0,1,0.62706713,0.265034501,0.063473844,10,1,1
11,0,0,2,0.736892444,0.511188511,0.063473844,10,1,1
11,1,1,2,0.572929184,0.216105482,0.063473844,10,1,1
11,0,0,2,0.649969606,0.392304968,0.063473844,10,1,1
11,1,1,2,0.583003333,0.311133741,0.063473844,10,1,1
11,1,1,2,0.498836644,0.287925829,0.063473844,10,1,1
11,1,1,2,0.720105125,0.279892652,0.063473844,10,1,1
11,0,0,2,0.661276444,0.21623393,0.063473844,10,1,1
11,1,1,2,0.466097605,0.239354322,0.063473844,10,1,1
11,0,1,2,0.4948981,0.191045597,0.063473844,10,1,1
11,1,1,2,0.595313223,0.19237812,0.063473844,10,1,1
11,1,1,3,0.487309169,0.256936725,0.063473844,10,1,1
11,1,1,3,0.524734665,0.264275008,0.063473844,10,1,1
11,0,0,4,0.849225687,0.495789062,0.063473844,10,1,1
11,0,0,4,0.629677891,0.320648021,0.063473844,10,1,1
11,1,1,NaN,1.091515539,NaN,0.063473844,10,1,1
11,0,1,2,0.796611354,0.191837127,0.063473844,10,1,1
11,0,0,2,0.601071977,0.281022193,0.063473844,10,1,1
11,1,1,3,0.5664489,0.455944223,0.063473844,10,1,1
11,0,0,2,0.666639301,0.344566997,0.063473844,10,1,1
11,0,1,3,0.527623143,0.343602181,0.063473844,10,1,1
11,0,1,2,0.564847946,0.359456456,0.063473844,10,1,1
11,0,0,1,0.610009195,0.399576537,0.063473844,10,1,1
11,0,0,1,0.790055543,0.352356652,0.063473844,10,1,1
11,0,0,2,0.570479027,0.295745339,0.063473844,10,1,1
11,0,0,2,0.48014621,0.263890341,0.063473844,10,1,1
11,0,0,1,0.435946439,0.336485924,0.063473844,10,1,1
11,0,0,1,0.537185037,0.255429273,0.063473844,10,1,1
11,1,1,2,0.85375006,0.256806367,0.063473844,10,1,1
11,0,1,1,0.650858297,0.23917625,0.063473844,10,1,1
11,0,0,1,0.487524021,0.279281201,0.063473844,10,1,1
11,1,1,1,0.619665821,0.312666084,0.063473844,10,1,1
11,0,1,1,0.472589693,0.208162882,0.063473844,10,1,1
11,0,0,1,0.421783137,0.263987869,0.063473844,10,1,1
11,0,0,2,0.538739572,0.400051275,0.063473844,10,1,1
11,1,1,3,0.583341142,0.264303258,0.063473844,10,1,1
11,1,1,1,0.643761985,0.263552757,0.063473844,10,1,1
11,1,1,1,0.465080213,0.760101453,0.063473844,10,1,1
11,0,0,2,0.565998611,0.382944968,0.063473844,10,1,1
11,1,1,2,1.202312086,0.207557927,0.063473844,10,1,1
11,0,0,1,0.886951284,0.352062266,0.063473844,10,1,1
11,1,1,2,0.539785903,0.208050196,0.063473844,10,1,1
11,0,1,1,0.592608872,0.312263521,0.063473844,10,1,1
11,0,0,1,0.676681133,0.27312663,0.063473844,10,1,1
11,0,0,1,0.94624483,0.312153622,0.063473844,10,1,1
11,1,1,2,0.59840364,0.288138688,0.063473844,10,1,1
11,0,1,1,0.483193861,0.264791169,0.063473844,10,1,1
11,0,1,1,0.48790415,0.232188193,0.063473844,10,1,1
11,1,1,2,0.893027922,0.352067374,0.063473844,10,1,1
11,0,1,1,0.713944767,0.415561287,0.063473844,10,1,1
11,1,1,1,0.598840661,0.36838119,0.063473844,10,1,1
11,1,1,1,0.57948721,0.287276943,0.063473844,10,1,1
11,0,0,1,0.591570424,0.304264899,0.063473844,10,1,1
11,0,0,1,0.540927948,0.303616911,0.063473844,10,1,1
11,0,0,1,0.59374944,0.231201443,0.063473844,10,1,1
11,1,1,1,0.638036775,0.216280952,0.063473844,10,1,1
11,1,1,2,0.627723227,0.319302552,0.063473844,10,1,1
11,1,1,2,0.439605525,0.208018688,0.063473844,10,1,1
11,0,0,2,0.652141927,0.256240151,0.063473844,10,1,1
11,1,1,3,0.568777362,0.248991727,0.063473844,10,1,1
11,0,0,2,0.677604714,0.264217155,0.063473844,10,1,1
11,0,1,1,1.019461649,0.591159368,0.063473844,10,1,1
11,1,1,2,1.22344164,0.200038254,0.063473844,10,1,1
11,1,1,1,0.596904399,0.326888165,0.063473844,10,1,1
11,1,0,1,0.579097526,0.278636196,0.063473844,10,1,1
11,1,1,3,0.677519769,0.312671879,0.063473844,10,1,1
11,0,1,1,0.642861089,0.327319749,0.063473844,10,1,1
11,0,1,1,0.527541385,0.263652636,0.063473844,10,1,1
11,1,1,2,0.755670432,0.320190609,0.063473844,10,1,1
11,1,1,2,0.497236548,0.279127551,0.063473844,10,1,1
11,0,0,1,0.813760212,0.271456693,0.063473844,10,1,1
11,1,1,1,0.523137252,0.351545738,0.063473844,10,1,1
11,1,1,2,0.54330055,0.312441285,0.063473844,10,1,1
11,1,1,3,0.459981751,0.311990367,0.063473844,10,1,1
11,1,1,1,0.529364234,0.287020646,0.063473844,10,1,1
12,0,1,NaN,1.380387554,NaN,0.07328066,1,0,0
12,0,1,NaN,0.625174738,NaN,0.07328066,1,0,0
12,1,1,NaN,0.429237164,NaN,0.07328066,1,0,0
12,0,1,NaN,0.314015294,NaN,0.07328066,1,0,0
12,0,1,NaN,0.623286399,NaN,0.07328066,1,0,0
12,0,1,NaN,1.004324582,NaN,0.07328066,1,0,0
12,1,1,NaN,0.577017028,NaN,0.07328066,1,0,0
12,1,1,NaN,0.356993525,NaN,0.07328066,1,0,0
12,0,1,NaN,0.561997891,NaN,0.07328066,1,0,0
12,1,1,NaN,0.310773585,NaN,0.07328066,1,0,0
12,0,1,NaN,0.323729677,NaN,0.07328066,1,0,0
12,0,0,NaN,0.608484663,NaN,0.07328066,1,0,0
12,1,1,NaN,0.477285676,NaN,0.07328066,1,0,0
12,1,1,NaN,0.354914152,NaN,0.07328066,1,0,0
12,0,1,NaN,0.302767568,NaN,0.07328066,1,0,0
12,1,1,NaN,0.475910817,NaN,0.07328066,1,0,0
12,1,1,NaN,0.528836176,NaN,0.07328066,1,0,0
12,0,1,NaN,0.341281802,NaN,0.07328066,1,0,0
12,0,0,NaN,0.322583669,NaN,0.07328066,1,0,0
12,1,1,NaN,0.359715429,NaN,0.07328066,1,0,0
12,0,0,NaN,0.340178698,NaN,0.07328066,1,0,0
12,1,1,NaN,0.305365293,NaN,0.07328066,1,0,0
12,1,0,NaN,0.373596806,NaN,0.07328066,1,0,0
12,0,0,NaN,0.698022583,NaN,0.07328066,1,0,0
12,0,1,NaN,0.359642367,NaN,0.07328066,1,0,0
12,1,1,NaN,0.57272269,NaN,0.07328066,1,0,0
12,1,1,NaN,0.449497748,NaN,0.07328066,1,0,0
12,0,0,NaN,0.582067723,NaN,0.07328066,1,0,0
12,1,1,NaN,0.578673598,NaN,0.07328066,1,0,0
12,1,1,NaN,0.575850712,NaN,0.07328066,1,0,0
12,0,0,NaN,0.644896842,NaN,0.07328066,1,0,0
12,1,1,NaN,0.681613682,NaN,0.07328066,1,0,0
12,0,0,NaN,0.557670236,NaN,0.07328066,1,0,0
12,1,1,NaN,0.46737916,NaN,0.07328066,1,0,0
12,0,0,NaN,0.575836898,NaN,0.07328066,1,0,0
12,1,1,NaN,0.436848011,NaN,0.07328066,1,0,0
12,0,0,NaN,0.593887131,NaN,0.07328066,1,0,0
12,1,1,NaN,0.605563198,NaN,0.07328066,1,0,0
12,0,0,NaN,0.578724751,NaN,0.07328066,1,0,0
12,0,0,NaN,0.615894391,NaN,0.07328066,1,0,0
12,1,1,NaN,0.452338009,NaN,0.07328066,1,0,0
12,1,1,NaN,0.345206319,NaN,0.07328066,1,0,0
12,1,1,NaN,0.374678077,NaN,0.07328066,1,0,0
12,0,1,NaN,0.371295384,NaN,0.07328066,1,0,0
12,0,0,NaN,0.583425097,NaN,0.07328066,1,0,0
12,0,0,NaN,0.532819761,NaN,0.07328066,1,0,0
12,1,1,NaN,0.489501715,NaN,0.07328066,1,0,0
12,0,0,NaN,0.58186385,NaN,0.07328066,1,0,0
12,1,1,NaN,0.563399365,NaN,0.07328066,1,0,0
12,1,1,NaN,0.544415231,NaN,0.07328066,1,0,0
12,0,1,NaN,0.636267288,NaN,0.07328066,1,0,1
12,1,1,4,0.742921727,0.567498227,0.07328066,1,0,1
12,1,1,4,0.907620868,0.728329721,0.07328066,1,0,1
12,0,0,4,0.696902139,0.328091451,0.07328066,1,0,1
12,0,0,4,0.557082288,0.272779095,0.07328066,1,0,1
12,1,1,4,0.546517578,0.199303969,0.07328066,1,0,1
12,0,0,4,0.646428171,0.304869553,0.07328066,1,0,1
12,0,0,4,0.63592034,0.29578888,0.07328066,1,0,1
12,1,1,4,0.624511099,0.216099009,0.07328066,1,0,1
12,1,1,4,0.58079332,0.240008209,0.07328066,1,0,1
12,1,1,4,0.482145421,0.231841829,0.07328066,1,0,1
12,1,1,4,0.446720963,0.168182134,0.07328066,1,0,1
12,0,0,4,0.843502676,0.647887384,0.07328066,1,0,1
12,0,1,4,0.720178924,0.25629779,0.07328066,1,0,1
12,0,0,4,0.677638869,0.296351854,0.07328066,1,0,1
12,1,1,4,0.578111285,0.248381714,0.07328066,1,0,1
12,0,0,4,0.703166909,0.239868553,0.07328066,1,0,1
12,0,0,4,0.516153437,0.240142982,0.07328066,1,0,1
12,0,0,4,0.544171873,0.29655262,0.07328066,1,0,1
12,0,0,4,0.373677458,0.271870602,0.07328066,1,0,1
12,0,0,4,0.554837273,0.199396746,0.07328066,1,0,1
12,0,0,4,0.439389316,0.471907417,0.07328066,1,0,1
12,1,1,4,0.603440523,0.240771948,0.07328066,1,0,1
12,0,0,4,0.504615652,0.223598476,0.07328066,1,0,1
12,1,1,4,0.517587368,0.207979311,0.07328066,1,0,1
12,1,1,4,0.474956911,0.24709157,0.07328066,1,0,1
12,1,1,4,0.431030965,0.312384744,0.07328066,1,0,1
12,0,1,1,0.324590235,0.767462032,0.07328066,1,0,1
12,1,1,4,0.616479306,0.200917855,0.07328066,1,0,1
12,0,0,4,0.646321726,0.247003779,0.07328066,1,0,1
12,0,0,4,0.610097543,0.264950287,0.07328066,1,0,1
12,1,1,4,0.519295462,0.200506301,0.07328066,1,0,1
12,1,1,4,0.571831504,0.184062718,0.07328066,1,0,1
12,1,1,4,0.497211709,0.40790434,0.07328066,1,0,1
12,1,1,4,0.478393955,0.207111332,0.07328066,1,0,1
12,1,1,4,0.426354828,0.20066161,0.07328066,1,0,1
12,1,1,4,0.39973966,0.19141385,0.07328066,1,0,1
12,0,0,4,0.612720152,0.255903828,0.07328066,1,0,1
12,0,0,4,0.520968684,0.22397434,0.07328066,1,0,1
12,0,0,4,0.397385373,0.200361075,0.07328066,1,0,1
12,1,0,4,0.418754399,0.472369452,0.07328066,1,0,1
12,1,1,4,0.695245478,0.200011421,0.07328066,1,0,1
12,0,0,4,0.748936175,0.272055342,0.07328066,1,0,1
12,0,0,4,0.537892825,0.223256762,0.07328066,1,0,1
12,1,1,4,0.654712799,0.279246866,0.07328066,1,0,1
12,0,0,4,0.611135783,0.231955412,0.07328066,1,0,1
12,0,0,4,0.575432532,0.176710096,0.07328066,1,0,1
12,1,1,3,0.980915929,0.335348314,0.07328066,1,0,1
12,1,1,4,0.657243486,0.22418228,0.07328066,1,0,1
12,1,1,4,0.790072568,0.232073133,0.07328066,1,0,1
12,0,0,3,1.0719724,0.42324272,0.07328066,2,1,1
12,1,1,4,0.604354888,0.320463879,0.07328066,2,1,1
12,1,1,4,0.529728892,0.159886437,0.07328066,2,1,1
12,1,1,4,0.421866352,0.208262037,0.07328066,2,1,1
12,0,0,4,0.594364413,0.384096029,0.07328066,2,1,1
12,1,1,4,0.408306273,0.183096368,0.07328066,2,1,1
12,1,1,4,0.388404758,0.168481664,0.07328066,2,1,1
12,1,1,NaN,0.416973937,NaN,0.07328066,2,1,1
12,0,0,4,0.571876121,0.191421997,0.07328066,2,1,1
12,0,1,4,0.527533598,0.151948156,0.07328066,2,1,1
12,1,1,4,0.484496231,0.185087846,0.07328066,2,1,1
12,1,1,4,0.441628042,0.192698423,0.07328066,2,1,1
12,1,1,4,0.278726315,0.199436018,0.07328066,2,1,1
12,0,1,4,0.219544387,0.152157128,0.07328066,2,1,1
12,1,1,4,0.456879451,0.174914689,0.07328066,2,1,1
12,0,0,1,0.517589224,0.247451168,0.07328066,2,1,1
12,1,1,4,0.537774783,0.207705304,0.07328066,2,1,1
12,0,0,4,0.670554884,0.511753779,0.07328066,2,1,1
12,1,1,4,0.458917212,0.240497218,0.07328066,2,1,1
12,0,1,4,0.376514322,0.336458022,0.07328066,2,1,1
12,1,1,4,0.461375212,0.392171181,0.07328066,2,1,1
12,0,0,2,0.482252339,0.648059512,0.07328066,2,1,1
12,0,0,4,0.702199505,0.464153932,0.07328066,2,1,1
12,0,0,4,0.475909506,0.320077015,0.07328066,2,1,1
12,1,1,4,0.536806684,0.207761867,0.07328066,2,1,1
12,1,1,4,0.533850063,0.183942819,0.07328066,2,1,1
12,0,1,2,0.625759889,0.375842275,0.07328066,2,1,1
12,1,1,4,0.42338216,0.271581554,0.07328066,2,1,1
12,1,1,4,0.371746472,0.224419848,0.07328066,2,1,1
12,0,1,2,0.416083226,0.504783464,0.07328066,2,1,1
12,1,1,4,0.461638235,0.223535374,0.07328066,2,1,1
12,1,1,4,0.338713345,0.295632087,0.07328066,2,1,1
12,0,1,4,1.006831581,0.576154508,0.07328066,2,1,1
12,1,1,4,0.611970893,0.231673101,0.07328066,2,1,1
12,1,1,4,0.361137506,0.270927074,0.07328066,2,1,1
12,0,1,3,0.26110883,0.528718694,0.07328066,2,1,1
12,0,0,2,0.890242866,0.455773533,0.07328066,2,1,1
12,1,1,4,0.35974048,0.279776986,0.07328066,2,1,1
12,0,1,2,0.299783385,0.37659922,0.07328066,2,1,1
12,0,1,3,0.561308753,0.318851226,0.07328066,2,1,1
12,0,1,4,0.702096866,0.414950698,0.07328066,2,1,1
12,0,0,4,0.458959681,0.439702655,0.07328066,2,1,1
12,0,0,4,0.535238739,0.280114479,0.07328066,2,1,1
12,0,0,4,0.611403012,0.240916543,0.07328066,2,1,1
12,0,0,4,0.417235487,0.215905983,0.07328066,2,1,1
12,0,0,4,0.62207847,0.17498983,0.07328066,2,1,1
12,1,0,2,0.378249449,0.727965221,0.07328066,2,1,1
12,0,1,3,0.903430755,0.57600025,0.07328066,2,1,1
12,1,1,4,0.475644049,0.208059945,0.07328066,2,1,1
12,1,1,4,0.472756016,0.223695791,0.07328066,2,1,1
12,0,1,3,0.365353264,0.640975973,0.07328066,2,1,1
12,1,1,4,0.499020459,0.183596414,0.07328066,2,1,1
12,1,1,2,0.831280091,0.519557654,0.07328066,2,1,1
12,1,1,4,0.46805905,0.239934197,0.07328066,2,1,1
12,0,0,4,0.880573421,0.264993379,0.07328066,2,1,1
12,1,1,4,0.45333316,0.328899057,0.07328066,2,1,1
12,0,0,4,0.842230576,0.384954898,0.07328066,2,1,1
12,1,1,4,0.54322886,0.191570779,0.07328066,2,1,1
12,0,0,4,0.771838185,0.231867505,0.07328066,2,1,1
12,0,0,4,0.609396874,0.216313085,0.07328066,2,1,1
12,1,1,4,0.542009867,0.175547448,0.07328066,2,1,1
12,1,1,4,0.619181107,0.247640121,0.07328066,2,1,1
12,1,1,4,0.439145107,0.256319384,0.07328066,2,1,1
12,1,1,4,0.396179598,0.208632219,0.07328066,2,1,1
12,0,0,4,0.720805246,0.232815446,0.07328066,2,1,1
12,0,1,4,0.694344392,0.279779178,0.07328066,2,1,1
12,0,1,2,0.803401784,0.20701379,0.07328066,2,1,1
12,0,0,4,0.727294312,0.272775413,0.07328066,2,1,1
12,1,1,4,0.523923251,0.184006742,0.07328066,2,1,1
12,0,0,4,0.817705884,0.24703222,0.07328066,2,1,1
12,1,1,4,0.550810744,0.222714022,0.07328066,2,1,1
12,0,0,4,1.106316149,0.216235317,0.07328066,2,1,1
12,1,1,4,0.527178467,0.225050164,0.07328066,2,1,1
12,0,0,4,0.604740846,0.22328363,0.07328066,2,1,1
12,1,1,4,0.489043176,0.192302313,0.07328066,2,1,1
12,0,0,2,1.197650713,0.280718981,0.07328066,2,1,1
12,1,1,4,0.506687083,0.192336303,0.07328066,2,1,1
12,1,1,4,0.42438849,0.223311535,0.07328066,2,1,1
12,1,1,4,0.396511607,0.21653345,0.07328066,2,1,1
12,1,1,3,0.609064071,0.744401785,0.07328066,2,1,1
12,0,0,2,0.87771107,0.465171578,0.07328066,2,1,1
12,0,0,4,0.715216157,0.320391349,0.07328066,2,1,1
12,0,0,4,0.5681614,0.287750814,0.07328066,2,1,1
12,0,0,4,0.532870744,0.208419917,0.07328066,2,1,1
12,1,1,4,0.530097451,0.224144235,0.07328066,2,1,1
12,1,1,4,0.438547819,0.176012646,0.07328066,2,1,1
12,1,1,4,0.435379789,0.175521987,0.07328066,2,1,1
12,0,0,4,0.600237495,0.239540541,0.07328066,2,1,1
12,1,1,4,0.412834359,0.191372971,0.07328066,2,1,1
12,0,0,4,0.889531405,0.263941974,0.07328066,2,1,1
12,0,0,4,0.591161994,0.350990093,0.07328066,2,1,1
12,0,0,4,0.451044148,0.224822722,0.07328066,2,1,1
12,0,0,4,0.440212408,0.184458013,0.07328066,2,1,1
12,0,0,4,0.34166624,0.199206169,0.07328066,2,1,1
12,0,0,4,0.290420823,0.391666456,0.07328066,2,1,1
12,1,1,4,0.566763685,0.256209784,0.07328066,2,1,1
12,1,1,4,0.523762975,0.223848044,0.07328066,2,1,1
12,0,1,2,0.496759519,0.664079475,0.07328066,2,1,1
12,1,1,4,0.453603958,0.191923929,0.07328066,2,1,1
12,1,1,4,0.402377185,0.183725354,0.07328066,2,1,1
12,0,0,NaN,0.835962054,NaN,0.07328066,3,0,0
12,0,0,NaN,0.569276619,NaN,0.07328066,3,0,0
12,1,1,NaN,0.469922685,NaN,0.07328066,3,0,0
12,0,0,NaN,0.498150016,NaN,0.07328066,3,0,0
12,0,0,NaN,0.407634413,NaN,0.07328066,3,0,0
12,0,0,NaN,0.444025714,NaN,0.07328066,3,0,0
12,0,0,NaN,0.384134611,NaN,0.07328066,3,0,0
12,1,1,NaN,0.286144397,NaN,0.07328066,3,0,0
12,1,1,NaN,0.266689869,NaN,0.07328066,3,0,0
12,0,1,NaN,0.311832784,NaN,0.07328066,3,0,0
12,1,NaN,NaN,NaN,NaN,0.07328066,3,0,0
12,1,1,NaN,0.407268463,NaN,0.07328066,3,0,0
12,1,1,NaN,0.372514808,NaN,0.07328066,3,0,0
12,1,1,NaN,0.320599951,NaN,0.07328066,3,0,0
12,0,1,NaN,0.261953111,NaN,0.07328066,3,0,0
12,1,1,NaN,0.434536691,NaN,0.07328066,3,0,0
12,0,1,NaN,0.29556234,NaN,0.07328066,3,0,0
12,1,1,NaN,0.46845489,NaN,0.07328066,3,0,0
12,1,1,NaN,0.32071747,NaN,0.07328066,3,0,0
12,1,0,NaN,0.565685537,NaN,0.07328066,3,0,0
12,0,0,NaN,0.802872951,NaN,0.07328066,3,0,0
12,1,1,NaN,0.407169791,NaN,0.07328066,3,0,0
12,1,1,NaN,0.388563508,NaN,0.07328066,3,0,0
12,0,0,NaN,0.521543588,NaN,0.07328066,3,0,0
12,0,0,NaN,0.525429256,NaN,0.07328066,3,0,0
12,1,1,NaN,0.506218404,NaN,0.07328066,3,0,0
12,0,0,NaN,0.574731391,NaN,0.07328066,3,0,0
12,0,0,NaN,0.380029047,NaN,0.07328066,3,0,0
12,0,0,NaN,0.344361693,NaN,0.07328066,3,0,0
12,1,1,NaN,0.566369972,NaN,0.07328066,3,0,0
12,0,0,NaN,0.458963591,NaN,0.07328066,3,0,0
12,1,1,NaN,0.407667014,NaN,0.07328066,3,0,0
12,0,0,NaN,0.435754687,NaN,0.07328066,3,0,0
12,1,1,NaN,0.417430398,NaN,0.07328066,3,0,0
12,0,0,NaN,0.397960987,NaN,0.07328066,3,0,0
12,1,1,NaN,0.395387022,NaN,0.07328066,3,0,0
12,1,1,NaN,0.423061811,NaN,0.07328066,3,0,0
12,0,0,NaN,0.5407708,NaN,0.07328066,3,0,0
12,1,1,NaN,0.31297092,NaN,0.07328066,3,0,0
12,1,1,NaN,0.509767412,NaN,0.07328066,3,0,0
12,0,1,NaN,0.450298387,NaN,0.07328066,3,0,0
12,0,1,NaN,0.44006591,NaN,0.07328066,3,0,0
12,0,1,NaN,0.468012688,NaN,0.07328066,3,0,0
12,1,1,NaN,0.369524772,NaN,0.07328066,3,0,0
12,0,1,NaN,0.38230306,NaN,0.07328066,3,0,0
12,0,1,NaN,0.306852298,NaN,0.07328066,3,0,0
12,0,0,NaN,0.400175784,NaN,0.07328066,3,0,0
12,1,1,NaN,0.364469524,NaN,0.07328066,3,0,0
12,1,1,NaN,0.40932166,NaN,0.07328066,3,0,0
12,1,1,NaN,0.29426413,NaN,0.07328066,3,0,0
12,1,1,NaN,0.138743869,NaN,0.07328066,3,0,1
12,0,1,3,1.469554356,0.455514361,0.07328066,3,0,1
12,0,1,1,0.761620883,0.528340617,0.07328066,3,0,1
12,0,1,3,0.430988889,0.431327634,0.07328066,3,0,1
12,1,1,4,0.451509838,0.223683352,0.07328066,3,0,1
12,0,0,4,0.527918141,0.216111262,0.07328066,3,0,1
12,0,0,1,0.765725748,0.279608673,0.07328066,3,0,1
12,0,1,4,0.482004012,0.2325348,0.07328066,3,0,1
12,1,1,4,0.583315531,0.223410075,0.07328066,3,0,1
12,0,0,1,0.627937343,0.271932155,0.07328066,3,0,1
12,0,0,4,0.576973786,0.230836079,0.07328066,3,0,1
12,0,0,4,0.669387863,0.320017175,0.07328066,3,0,1
12,0,0,4,0.442219169,0.248398305,0.07328066,3,0,1
12,1,1,4,0.587464809,0.171412101,0.07328066,3,0,1
12,0,0,4,0.604011275,0.168024928,0.07328066,3,0,1
12,1,1,4,0.592163984,0.304847916,0.07328066,3,0,1
12,1,1,4,0.412751292,0.192771511,0.07328066,3,0,1
12,1,1,4,0.362018937,0.224278524,0.07328066,3,0,1
12,1,1,4,0.343020389,0.207752318,0.07328066,3,0,1
12,1,1,4,0.355523535,0.184702655,0.07328066,3,0,1
12,0,1,4,0.393232269,0.303078088,0.07328066,3,0,1
12,1,1,4,0.397641597,0.647240665,0.07328066,3,0,1
12,0,0,4,0.642162701,0.184486734,0.07328066,3,0,1
12,1,1,4,0.566674996,0.191798716,0.07328066,3,0,1
12,0,0,4,0.571621721,0.200031259,0.07328066,3,0,1
12,1,1,4,0.553236326,0.143038401,0.07328066,3,0,1
12,1,1,4,0.365463392,0.199989699,0.07328066,3,0,1
12,1,1,4,0.425724137,0.216712352,0.07328066,3,0,1
12,0,0,2,0.815276451,0.448166706,0.07328066,3,0,1
12,0,0,4,0.732649307,0.223805209,0.07328066,3,0,1
12,0,0,4,0.537075097,0.159236776,0.07328066,3,0,1
12,1,1,4,0.510103194,0.191814813,0.07328066,3,0,1
12,0,0,4,0.563083119,0.190818293,0.07328066,3,0,1
12,0,0,4,0.559876161,0.13498122,0.07328066,3,0,1
12,1,1,4,0.540531027,0.160119324,0.07328066,3,0,1
12,1,1,4,0.464332416,0.192879693,0.07328066,3,0,1
12,1,1,4,0.478113793,0.199337832,0.07328066,3,0,1
12,1,NaN,NaN,NaN,NaN,0.07328066,3,0,1
12,1,1,4,0.484999079,0.159560602,0.07328066,3,0,1
12,0,0,4,0.754032012,0.144426714,0.07328066,3,0,1
12,1,1,4,0.486720258,0.151488765,0.07328066,3,0,1
12,1,1,4,0.491032085,0.151996362,0.07328066,3,0,1
12,0,0,4,0.57698449,0.18341496,0.07328066,3,0,1
12,0,0,4,0.637628617,0.248026435,0.07328066,3,0,1
12,1,1,4,0.369976885,0.191702367,0.07328066,3,0,1
12,0,1,4,0.31145259,0.207555164,0.07328066,3,0,1
12,0,1,2,0.587609215,0.328316037,0.07328066,3,0,1
12,1,1,4,0.416167806,0.224817647,0.07328066,3,0,1
12,0,0,4,0.556955388,0.241037851,0.07328066,3,0,1
12,1,1,4,0.570101235,0.119579196,0.07328066,3,0,1
12,0,1,3,0.828337307,0.215276094,0.07328066,4,1,1
12,1,1,4,0.416687061,0.191637926,0.07328066,4,1,1
12,0,0,4,0.677764778,0.215417366,0.07328066,4,1,1
12,1,1,4,0.418047429,0.143942423,0.07328066,4,1,1
12,0,0,4,0.623410787,0.239964678,0.07328066,4,1,1
12,0,0,3,0.611781412,0.391864248,0.07328066,4,1,1
12,0,0,4,0.649177936,0.247932993,0.07328066,4,1,1
12,0,0,4,0.638398097,0.215529463,0.07328066,4,1,1
12,1,1,4,0.578289064,0.247940355,0.07328066,4,1,1
12,0,0,3,0.504064602,0.423711366,0.07328066,4,1,1
12,1,1,4,0.532017499,0.280353103,0.07328066,4,1,1
12,0,0,4,0.640857608,0.288265664,0.07328066,4,1,1
12,1,1,4,0.446556849,0.175488592,0.07328066,4,1,1
12,0,0,4,0.507044031,0.191833663,0.07328066,4,1,1
12,1,1,4,0.464210534,0.151922295,0.07328066,4,1,1
12,1,1,4,0.364322902,0.183686305,0.07328066,4,1,1
12,0,0,4,0.552691594,0.193096017,0.07328066,4,1,1
12,1,1,4,0.533597756,0.18432057,0.07328066,4,1,1
12,0,1,3,0.907011954,0.168262458,0.07328066,4,1,1
12,0,0,4,0.608257229,0.247770373,0.07328066,4,1,1
12,1,1,4,0.580868831,0.183403521,0.07328066,4,1,1
12,0,0,4,0.672655118,0.208380987,0.07328066,4,1,1
12,0,0,4,0.653672462,0.456435247,0.07328066,4,1,1
12,0,0,4,0.402312931,0.193023091,0.07328066,4,1,1
12,0,0,3,0.607124245,0.208840459,0.07328066,4,1,1
12,0,0,4,0.685018662,0.206883332,0.07328066,4,1,1
12,1,1,4,0.473662537,0.215630158,0.07328066,4,1,1
12,1,1,4,0.486340634,0.160384174,0.07328066,4,1,1
12,1,1,3,0.434853223,0.544210246,0.07328066,4,1,1
12,1,1,4,0.512175962,0.215168268,0.07328066,4,1,1
12,1,1,4,0.381295271,0.198754156,0.07328066,4,1,1
12,0,1,3,0.337191717,0.375776963,0.07328066,4,1,1
12,0,1,2,0.653986867,0.271761884,0.07328066,4,1,1
12,1,1,4,0.386848146,0.376108935,0.07328066,4,1,1
12,1,1,4,0.383312799,0.232402404,0.07328066,4,1,1
12,0,1,3,0.388466558,0.440775425,0.07328066,4,1,1
12,0,1,3,0.546266722,0.41524324,0.07328066,4,1,1
12,1,1,4,0.454220467,0.208010395,0.07328066,4,1,1
12,1,1,4,0.458792856,0.207893741,0.07328066,4,1,1
12,0,1,3,0.384664198,0.287465126,0.07328066,4,1,1
12,1,NaN,NaN,NaN,NaN,0.07328066,4,1,1
12,1,1,4,0.535837196,0.215809373,0.07328066,4,1,1
12,1,1,4,0.363735416,0.248238095,0.07328066,4,1,1
12,0,1,3,0.265306999,0.351167275,0.07328066,4,1,1
12,1,1,2,0.102499444,0.327519625,0.07328066,4,1,1
12,1,1,4,0.154180159,0.248838013,0.07328066,4,1,1
12,1,1,4,0.311151319,0.216678537,0.07328066,4,1,1
12,0,1,4,0.228595356,0.231829036,0.07328066,4,1,1
12,0,1,2,0.353560457,0.304053283,0.07328066,4,1,1
12,1,1,4,0.501750673,0.231676007,0.07328066,4,1,1
