Subj_idx,Stimulus,Response,Confidence,Awareness,RT_dec,RT_conf,RT_aware,Attention_Decision,Trial_count,Block_count,Accuracy
KS,1,1,2,2,0.999507576,1.986855079,0.87065447,2,16,1,1
KS,1,1,1,1,1.317133636,4.304912347,1.741173033,1,17,1,1
KS,2,1,1,1,0.964193931,0.987525377,0.494201597,1,18,1,0
KS,2,2,2,2,0.870122005,0.787522528,0.600714651,2,19,1,1
KS,1,1,2,2,0.787713876,1.069879989,0.529552972,2,20,1,1
KS,2,1,2,2,0.799550542,0.775778648,1.047083319,1,21,1,0
KS,2,2,1,1,1.599730957,1.6695659,0.811794931,2,22,1,1
KS,1,1,1,2,1.411256383,0.693416336,2.10580849,1,23,1,1
KS,1,2,1,1,1.081842168,0.680633322,1.435297397,1,24,1,0
KS,2,2,1,1,1.645862153,0.929534799,1.18824819,1,25,1,1
KS,1,2,1,1,3.187258336,1.221831611,1.035583149,2,26,1,0
KS,2,2,1,1,0.693609224,0.693438281,2.77639851,2,27,1,1
KS,1,2,1,1,1.728863963,0.634588752,0.847124746,2,28,1,0
KS,2,2,1,2,0.69361269,0.634664984,3.329273687,1,29,1,1
KS,2,2,1,1,0.823040611,0.575833551,0.435372858,1,30,1,1
KS,1,2,1,1,1.670003654,0.739804717,0.811876938,2,31,1,0
KS,1,2,1,1,1.05836981,1.140461847,0.776535958,1,32,1,0
KS,1,1,2,2,0.834780255,0.787562569,0.529481745,2,33,1,1
KS,2,1,1,1,0.893658274,0.975746462,0.541229475,1,34,1,0
KS,1,1,1,1,1.340695701,0.599323234,1.576463808,1,35,1,1
KS,1,1,1,2,0.670001729,0.528716351,1.553066141,2,36,1,1
KS,2,2,2,2,1.728849717,0.869979937,0.388319955,2,37,1,1
KS,2,2,1,1,1.31707704,1.340458921,0.470698438,1,38,1,1
KS,2,2,1,1,0.834811056,0.834612007,1.588274678,1,39,1,1
KS,2,2,2,2,0.71717822,0.681645121,0.694248337,2,40,1,1
KS,2,2,2,2,0.599534988,1.0463391,0.505997067,1,41,1,1
KS,2,2,2,2,0.611271167,2.293350192,1.164764666,1,42,1,1
KS,1,1,2,2,0.716272297,0.729694424,0.329500072,2,43,1,1
KS,1,2,2,2,0.70543742,0.658131567,0.341233941,2,44,1,0
KS,2,2,1,1,1.28281177,0.481497124,0.540343958,2,45,1,1
KS,1,1,1,1,1.105209419,0.740470779,0.894387093,1,46,1,1
KS,1,2,1,1,0.964061104,0.940615311,1.6824032,1,47,1,0
KS,2,2,1,1,1.564221729,0.55222721,0.694120129,1,48,1,1
KS,1,1,2,2,0.787785488,0.881672996,0.341216616,2,49,1,1
KS,2,2,1,1,3.457930054,0.622588073,1.058777532,1,0,2,1
KS,2,2,2,2,0.83478218,1.552231445,0.447164864,1,1,2,1
KS,2,2,1,1,1.023026905,0.799309143,1.282356692,2,2,2,1
KS,2,2,1,1,0.623065867,0.633966966,0.752986213,1,3,2,1
KS,1,1,2,2,0.952486243,0.681604695,0.341243951,2,4,2,1
KS,1,1,1,2,1.234760928,0.540520291,0.870677571,2,5,2,1
KS,1,1,1,2,2.92877056,0.528704416,3.823359012,1,6,2,1
KS,2,1,1,1,1.281843477,0.740476169,1.094184733,1,7,2,0
KS,1,1,2,2,0.599387145,0.611077124,0.31787516,2,8,2,1
KS,1,1,1,1,0.917164898,0.493490488,0.741240794,2,9,2,1
KS,2,2,2,2,2.070392434,0.940415492,0.365098237,2,10,2,1
KS,1,2,1,1,0.717115078,0.658131567,0.824219118,1,11,2,0
KS,1,1,1,2,0.458316987,0.740509665,1.141269593,1,12,2,1
KS,2,2,2,2,1.2236346,0.952279879,1.775852185,2,13,2,1
KS,2,2,1,1,0.740690618,0.727787482,0.376600716,2,14,2,1
KS,1,1,2,2,0.658322146,0.622861429,0.364829501,2,15,2,1
KS,1,1,1,2,0.822136614,0.482589005,2.047033653,1,16,2,1
KS,2,1,1,1,0.964212027,0.740471164,1.258847758,1,17,2,0
KS,1,1,1,1,1.446552702,0.634802817,1.223557599,1,18,2,1
KS,2,1,1,1,0.670109916,0.693479862,0.411845444,2,19,2,0
KS,1,2,1,1,1.588577679,0.717030377,0.375612787,2,20,2,0
KS,2,2,1,1,2.058190781,0.799317613,2.294099801,1,21,2,1
KS,2,2,2,2,0.811258616,0.916928889,0.41188741,2,22,2,1
KS,1,2,1,1,0.999492175,0.540155689,0.49461933,2,23,2,0
KS,2,2,1,1,0.9408236,0.622834863,0.552872867,1,24,2,1
KS,1,1,1,1,0.776020818,0.57580121,0.56479539,2,25,2,1
KS,2,1,1,1,1.999444049,0.622896464,0.811812642,1,26,2,0
KS,2,2,1,1,0.928907622,0.669943208,0.600110574,1,27,2,1
KS,1,2,1,1,1.105354567,0.658185083,0.388349601,2,28,2,0
KS,1,1,1,1,1.30531391,0.61117607,0.423628209,2,29,2,1
KS,2,2,2,2,0.681917321,0.693385535,0.364787536,2,30,2,1
KS,1,1,2,1,0.940755839,0.727993461,0.564792695,1,31,2,1
KS,1,1,1,1,0.787852864,0.669779579,0.482461953,1,32,2,1
KS,2,2,1,1,1.611209566,0.646388458,1.058839134,1,33,2,1
KS,2,2,1,1,0.458219965,0.399349261,0.329537803,2,34,2,1
KS,1,1,1,1,2.634629178,0.658193553,0.741219619,1,35,2,1
KS,1,1,2,1,0.975954751,6.128344511,0.200110651,2,36,2,1
KS,2,1,1,1,1.399535604,0.752153442,0.999992685,1,37,2,0
KS,1,1,1,1,0.599493792,0.987590828,0.811801091,2,38,2,1
KS,2,1,1,1,0.846650802,0.905029467,1.070688505,2,39,2,0
KS,1,1,1,1,2.90544951,1.540224606,0.623561757,1,40,2,1
KS,2,1,2,2,0.611327378,0.858077435,0.87066217,2,41,2,0
KS,1,1,2,2,0.470138252,0.528741376,0.353039036,2,42,2,1
KS,2,2,2,1,0.834688238,1.187652198,0.964770287,1,43,2,1
KS,2,2,2,2,0.693644645,1.116897857,3.482238648,1,44,2,1
KS,2,2,1,2,1.093632248,0.564024605,1.470552905,2,45,2,1
KS,2,2,2,2,0.517182301,0.528707496,0.412538457,2,46,2,1
KS,1,2,1,1,0.646593282,0.846362046,0.576532724,1,47,2,0
KS,1,2,1,1,0.940268419,0.752708623,0.706813052,1,48,2,0
KS,1,1,1,1,0.787742367,0.881359215,1.070459425,2,49,2,1
KS,1,1,2,2,0.57579967,0.834375997,0.506634254,2,0,3,1
KS,1,1,1,1,0.858230283,0.493576345,0.634719655,2,1,3,1
KS,1,1,1,1,1.446533452,0.669922417,1.376485214,1,2,3,1
KS,2,2,2,2,0.575965223,1.305128336,0.964498087,2,3,3,1
KS,1,2,1,2,0.764279634,0.528658985,1.094143923,1,4,3,0
KS,1,2,1,2,0.564240594,0.57580583,0.670688967,1,5,3,0
KS,2,2,1,1,0.881885905,0.705150205,0.435394804,2,6,3,1
KS,2,2,2,2,0.68183185,1.387494884,0.953044888,1,7,3,1
KS,2,2,2,2,0.564222499,1.21103331,1.223518713,2,8,3,1
KS,2,2,1,2,0.69363887,0.646407323,1.34121315,1,9,3,1
KS,2,2,1,1,0.588406736,1.175077088,2.105205184,2,10,3,1
KS,2,2,1,1,0.69363117,0.516946291,0.447173334,2,11,3,1
KS,1,2,1,1,1.105382672,0.611073658,0.71770337,1,12,3,0
KS,2,1,1,1,0.799509347,0.634653434,0.941255578,1,13,3,0
KS,2,2,2,2,0.623076263,0.811079973,0.435345523,2,14,3,1
KS,1,2,1,1,1.187675684,0.458162984,0.670728623,1,15,3,0
KS,2,2,1,1,0.741322801,0.564058486,0.834729819,1,16,3,1
KS,1,1,2,2,0.587710642,0.693460997,0.376595326,2,17,3,1
KS,1,1,1,1,1.270066487,0.952329545,0.87064215,1,18,3,1
KS,1,1,1,1,0.85833693,0.846409787,0.494202367,2,19,3,1
KS,1,1,1,2,0.752394072,0.940517519,0.564835816,2,20,3,1
KS,1,2,1,1,1.081800202,0.811105383,1.129437162,1,21,3,0
KS,1,1,1,1,0.517374034,0.622616564,1.411777298,2,22,3,1
KS,2,2,1,1,1.011289186,0.575804675,1.129434082,1,23,3,1
KS,1,1,1,1,0.799109324,0.375794896,0.682766647,1,24,3,1
KS,2,1,1,1,0.858986052,0.563936053,0.764105996,2,25,3,0
KS,2,2,1,1,1.105367272,0.540512591,0.38833959,2,26,3,1
KS,1,1,1,1,0.869412436,0.741201523,2.552840141,1,27,3,1
KS,2,1,1,1,1.246438201,0.645871393,0.624254385,1,28,3,0
KS,2,2,1,1,0.788472341,0.752108397,0.599377905,1,29,3,1
KS,1,1,1,1,1.187728045,0.869924881,1.105898967,2,30,3,1
KS,2,2,1,1,0.69363194,1.305181082,1.541213304,2,31,3,1
KS,1,1,2,2,0.586741964,0.517984656,0.329514317,2,32,3,1
KS,1,2,1,1,2.222952367,0.516779583,1.411930531,1,33,3,0
KS,2,2,1,1,0.658316371,0.669940513,0.41187586,1,34,3,1
KS,2,2,1,1,1.081800587,1.752227364,0.56479693,1,35,3,1
KS,1,1,2,2,0.576051465,0.587542009,0.294213378,2,36,3,1
KS,1,2,1,1,0.810580618,0.635286001,0.365481704,1,37,3,0
KS,2,2,2,2,0.599541533,0.752202723,0.388324575,2,38,3,1
KS,2,2,2,2,0.611279637,0.834634337,0.364817951,1,39,3,1
KS,1,1,2,2,0.540780171,0.634603383,0.717654859,2,40,3,1
KS,1,1,1,1,0.741340511,0.587516599,1.081747841,1,41,3,1
KS,2,2,1,2,1.611193781,0.9051904,0.341294002,2,42,3,1
KS,1,2,1,2,0.740687538,0.481744299,1.000000385,1,43,3,0
KS,1,1,2,1,0.481914857,1.37572829,1.023603646,1,44,3,1
KS,1,2,1,1,1.164223731,0.399332705,0.55300993,2,45,3,0
KS,2,2,1,1,0.575970228,0.693440976,0.517710531,2,46,3,1
KS,2,2,2,1,0.881875894,1.728683394,0.894162249,1,47,3,1
KS,2,2,1,1,0.505415321,0.422928651,0.388305325,2,48,3,1
KS,2,2,1,1,0.77535437,1.434531232,0.870636375,1,49,3,1
KS,2,2,2,1,0.446416024,0.916067627,0.847118971,2,0,4,1
KS,2,2,2,1,0.881784263,0.739973735,1.635254045,1,1,4,1
KS,1,2,2,1,0.752432573,1.3757306,1.435337823,1,2,4,0
KS,1,2,1,1,1.340570573,1.410972633,1.482411132,1,3,4,0
KS,1,1,2,2,0.41134917,0.563969164,0.411818494,2,4,4,1
KS,2,2,2,1,0.834806821,2.317005813,0.376588396,2,5,4,1
KS,2,1,1,1,1.481154083,0.658722168,0.72950192,1,6,4,0
KS,1,1,1,1,1.034736133,0.552289581,1.764626911,2,7,4,1
KS,1,1,2,2,0.717137409,0.799356114,0.317756193,2,8,4,1
KS,2,1,1,1,0.952220973,0.728265276,1.070593023,1,9,4,0
KS,2,2,2,1,0.623093973,0.811068422,0.788264437,1,10,4,1
KS,2,2,2,2,0.623028907,0.5757912,0.682492522,2,11,4,1
KS,1,1,2,2,0.717153964,0.622888764,0.236048777,2,12,4,1
KS,2,2,2,1,0.481885212,0.893467696,0.353012856,2,13,4,1
KS,2,1,1,1,1.14063048,0.458174534,2.752909597,1,14,4,0
KS,1,2,2,1,0.740004535,1.011759665,0.517747491,1,15,4,0
KS,2,1,1,1,0.811300197,0.469919568,1.199996689,1,16,4,0
KS,1,1,1,1,0.787759307,0.48153909,0.447174489,2,17,4,1
KS,1,1,1,1,0.681877665,0.869988022,0.800056442,1,18,4,1
KS,1,1,2,2,0.599516893,0.622880294,0.176593247,2,19,4,1
KS,1,1,2,2,0.670170362,0.634520606,0.870664865,2,20,4,1
KS,1,1,2,1,0.752442583,1.105185934,0.858896731,1,21,4,1
KS,1,1,2,2,0.728270666,0.764070575,1.811756816,1,22,4,1
KS,2,2,1,1,0.598949777,0.529316962,0.741914557,2,23,4,1
KS,2,2,1,1,0.85836311,0.635562821,0.552035091,1,24,4,1
KS,2,2,1,1,0.70540046,0.669930117,0.976393274,1,25,4,1
KS,1,1,2,2,0.458915673,0.517034073,0.258372274,2,26,4,1
KS,2,1,1,1,3.069286308,0.529427074,0.353044426,2,27,4,0
KS,2,2,2,2,0.564230969,0.575830855,0.670640456,2,28,4,1
KS,1,2,2,2,0.623065482,0.869901781,0.988286151,1,29,4,0
KS,2,2,2,1,0.83476755,0.657981029,0.623629133,1,30,4,1
KS,1,1,2,2,0.575994484,0.528788347,1.259536921,2,31,4,1
KS,2,1,1,1,0.729642448,0.669869286,0.634675764,1,32,4,0
KS,1,1,1,1,0.658334466,1.269865513,0.341312482,2,33,4,1
KS,2,1,1,1,0.987762926,0.940461308,0.858895191,2,34,4,0
KS,2,2,2,2,0.847244098,0.893382994,0.328844404,2,35,4,1
KS,1,2,1,1,0.681186577,0.741139922,2.023514709,1,36,4,0
KS,1,2,1,1,0.718082217,0.928667378,0.469787126,1,37,4,0
KS,1,1,2,1,0.681893066,0.469867592,1.164756966,2,38,4,1
KS,2,1,1,1,0.587743368,0.469963844,0.294234168,2,39,4,0
KS,2,2,1,1,0.670280089,0.752224284,0.482279844,1,40,4,1
KS,2,2,1,1,1.187778866,0.857413297,0.964741797,1,41,4,1
KS,1,2,1,1,0.917284251,0.59935827,0.964571238,2,42,4,0
KS,1,1,2,2,0.658305205,0.975774952,0.376594171,2,43,4,1
KS,1,1,1,1,0.681784494,0.622205761,0.941304474,1,44,4,1
KS,1,2,1,1,0.587768393,0.505180081,0.870679496,2,45,4,0
KS,2,1,1,1,0.623677644,0.516974397,1.717011896,1,46,4,0
KS,1,1,2,2,0.576043765,0.505450357,0.188309021,2,47,4,1
KS,2,2,2,1,0.66955589,0.75281373,1.811798781,2,48,4,1
KS,2,2,2,1,0.858254538,1.070601108,0.611213416,1,49,4,1
KS,1,1,1,1,0.575777339,0.328566429,0.705943705,1,0,5,1
KS,1,1,2,2,0.764053635,0.481696558,1.141076704,2,1,5,1
KS,1,1,1,1,0.681876895,1.258089293,1.482368011,1,2,5,1
KS,2,2,2,1,0.70543126,0.563989954,0.894065227,1,3,5,1
KS,2,2,2,2,0.552383138,0.4815645,0.282494909,2,4,5,1
KS,1,1,2,2,0.634751226,0.646431194,0.529514471,2,5,5,1
KS,2,2,2,1,0.98767553,1.634542552,0.317778523,2,6,5,1
KS,2,2,2,1,0.728950589,0.728691479,0.353056362,1,7,5,1
KS,2,2,2,1,0.800463395,0.611047478,1.057903566,1,8,5,1
KS,1,1,1,1,0.43467176,0.728194435,0.353100637,2,9,5,1
KS,1,1,1,1,1.587992468,0.70489456,0.847806209,1,10,5,1
KS,1,1,2,2,0.787764697,0.693589974,0.70595256,2,11,5,1
KS,1,1,1,1,0.775963067,0.728827002,0.306000763,2,12,5,1
KS,1,2,1,1,1.681780259,0.611087519,0.776555978,1,13,5,0
KS,2,2,2,2,0.505423021,0.552232215,0.23542468,2,14,5,1
KS,1,1,2,2,0.623034297,1.105182083,0.553001845,1,15,5,1
KS,2,2,1,1,2.634658439,0.822861583,0.835393957,1,16,5,1
KS,2,2,2,2,0.493644106,0.622879139,0.305963802,2,17,5,1
KS,2,2,1,1,0.976007497,0.869892156,0.423579313,2,18,5,1
KS,2,2,1,1,0.658346401,0.787596834,0.388299935,2,19,5,1
KS,1,2,2,1,0.764174527,0.787547553,0.564815025,1,20,5,0
KS,1,2,2,1,0.740737974,1.705127104,0.858851685,1,21,5,0
KS,1,1,2,1,0.692972807,1.27050886,0.447173334,2,22,5,1
KS,2,1,1,1,0.905976585,1.975726442,0.846465998,1,23,5,0
KS,2,1,1,1,1.305377821,0.752275105,0.85886208,2,24,5,0
KS,2,2,1,1,0.610654,0.752851461,0.37652564,2,25,5,1
KS,1,2,1,1,0.587718342,0.716991106,0.211825655,1,26,5,0
KS,2,2,2,2,0.657631442,1.070537197,2.776468197,2,27,5,1
KS,1,1,2,2,0.670103371,0.481735059,0.305983823,2,28,5,1
KS,2,1,1,1,0.775983472,0.834601612,0.458915288,1,29,5,0
KS,1,1,2,2,0.505391835,0.505208572,0.341309787,2,30,5,1
KS,1,1,2,1,0.752425643,0.492770524,2.317663791,1,31,5,1
KS,1,1,2,1,0.752548845,1.187448914,0.941248648,1,32,5,1
KS,2,2,2,1,0.952418481,0.752233139,0.588334739,1,33,5,1
KS,1,1,2,2,0.611289263,0.728752696,0.294229548,2,34,5,1
KS,1,1,1,1,0.986981746,0.647023335,0.564817335,1,35,5,1
KS,2,2,2,2,0.575958293,0.56403808,1.000051976,2,36,5,1
KS,2,2,2,2,0.646561326,1.17519336,0.847108191,2,37,5,1
KS,2,2,1,1,0.658298275,0.752135347,0.682429381,1,38,5,1
KS,2,2,1,1,0.72897215,0.71695453,1.070587248,2,39,5,1
KS,2,2,1,1,0.670088355,0.669910097,0.952993682,2,40,5,1
KS,1,2,1,1,0.940716568,0.599301674,0.564749959,1,41,5,0
KS,2,2,2,1,0.634889443,0.50510924,1.04710796,1,42,5,1
KS,2,2,1,1,0.811265931,1.446314767,0.435424064,2,43,5,1
KS,1,2,1,1,0.705431645,0.740471164,0.435417134,1,44,5,0
KS,2,2,1,1,0.940868261,0.458022456,0.400074229,2,45,5,1
KS,1,1,2,2,0.540692005,0.599357115,0.317750417,2,46,5,1
KS,2,1,1,1,1.422952906,0.587563955,2.870538583,1,47,5,0
KS,1,2,2,1,0.881197126,1.976300872,0.435413284,1,48,5,0
KS,1,1,2,2,0.680917842,0.51792729,0.388362306,2,49,5,1
KS,2,2,2,1,0.822864278,0.492556075,1.388224473,2,0,6,1
KS,2,2,2,2,0.482012264,0.411010748,1.047796353,2,1,6,1
KS,2,2,1,1,0.565042949,0.740612847,0.85807551,1,2,6,1
KS,1,2,1,1,0.811284796,0.446372518,0.177236209,2,3,6,0
KS,2,2,1,1,0.458382053,0.540439825,1.317706142,1,4,6,1
KS,1,2,1,1,1.070133709,0.834601997,0.823560756,1,5,6,0
KS,1,2,1,1,0.740677913,0.834609312,0.623620663,2,6,6,0
KS,1,1,2,2,0.858364265,1.563949529,1.000015015,1,7,6,1
KS,1,1,2,2,0.70539815,0.646383453,2.129355925,1,8,6,1
KS,2,2,2,2,0.55247939,0.681766398,0.353025176,2,9,6,1
KS,2,2,2,1,0.505283648,0.740542776,0.870748412,1,10,6,1
KS,1,2,1,1,0.634833617,0.705294198,0.458914518,2,11,6,0
KS,2,2,2,1,0.858333465,1.375744075,1.000056211,2,12,6,1
KS,2,2,2,1,0.728916709,0.552290736,1.999969199,1,13,6,1
KS,1,1,2,1,0.692842675,0.764443647,1.235537873,1,14,6,1
KS,2,2,1,1,1.352391454,0.57581584,1.694130524,2,15,6,1
KS,1,1,2,2,0.670097981,0.540543007,1.211799089,2,16,6,1
KS,1,2,1,1,0.787762772,0.681644736,0.694210606,1,17,6,0
KS,2,2,2,2,0.811309437,0.622847953,0.317695746,2,18,6,1
KS,1,2,1,1,0.634155234,0.658858846,0.83532273,1,19,6,0
KS,2,2,1,1,0.634809362,0.752267405,1.423547358,1,20,6,1
KS,1,2,1,1,0.61115605,0.469948829,0.635406508,2,21,6,0
KS,2,2,1,1,0.517343234,0.481632647,0.741063691,1,22,6,1
KS,1,2,1,1,0.693735892,0.610005648,0.270733705,2,23,6,0
KS,2,2,2,2,0.611385514,0.622750931,0.37656029,2,24,6,1
KS,1,1,2,2,0.587658666,0.540514901,0.317840894,2,25,6,1
KS,1,2,2,2,0.717152424,0.681919246,0.364811406,2,26,6,0
KS,2,2,1,1,0.999397849,0.728621793,0.612600598,1,27,6,1
KS,1,2,1,1,0.634805897,0.693465617,0.376484444,1,28,6,0
KS,2,2,2,2,0.423048003,0.740487335,0.317791998,2,29,6,1
KS,2,2,1,1,0.834944653,0.799122799,2.117447648,1,30,6,1
KS,1,2,1,1,0.97538032,0.658727558,0.447140223,1,31,6,0
KS,1,2,1,1,0.858173687,0.67006641,0.447181419,1,32,6,0
KS,2,1,2,1,0.717190925,0.658150432,2.10580849,2,33,6,0
KS,2,2,2,1,0.599455292,0.505284418,1.600045123,2,34,6,1
KS,1,2,1,1,0.728953284,0.693450986,1.058888029,1,35,6,0
KS,2,1,2,2,0.56430489,0.646301831,0.129509928,2,36,6,0
KS,1,1,2,2,0.705351564,0.541145543,1.893530067,1,37,6,1
KS,2,1,2,1,0.787710026,0.705194481,2.247027262,1,38,6,0
KS,1,1,1,1,0.85832923,0.540449835,0.858921371,1,39,6,1
KS,2,2,1,1,0.575950978,0.975784193,0.87064908,2,40,6,1
KS,1,1,2,2,0.551859913,0.611114854,0.341286302,2,41,6,1
KS,2,2,2,2,0.634818602,0.528682855,0.247195895,2,42,6,1
KS,1,2,2,1,0.764231893,0.681652821,1.141190281,1,43,6,0
KS,2,2,2,2,0.623051622,0.50509692,0.282421758,2,44,6,1
KS,2,2,1,1,0.940674602,1.128950897,1.152968426,1,45,6,1
KS,1,2,1,1,0.740682918,1.609994868,0.717778061,1,46,6,0
KS,2,1,1,1,0.799568253,0.728675309,0.564773444,2,47,6,0
KS,1,1,2,2,0.905404079,0.658188163,0.317690741,2,48,6,1
KS,1,2,2,2,0.893592438,0.516995957,0.329530872,2,49,6,0
KS,2,1,1,1,2.669764179,0.775511838,2.176450409,1,0,7,0
KS,2,2,2,1,0.857657007,1.282358232,0.85884899,2,1,7,1
KS,2,2,2,2,0.634832462,0.493461228,0.376586856,2,2,7,1
KS,1,2,2,1,0.599526133,0.47003276,0.99999538,1,3,7,0
KS,1,1,1,1,0.717187075,0.42286705,1.188210459,2,4,7,1
KS,1,2,1,1,0.717128554,0.658257464,0.706002226,1,5,7,0
KS,1,2,1,1,0.846584966,0.916328277,1.058842984,1,6,7,0
KS,1,2,1,1,0.727905679,0.823109912,0.72953041,1,7,7,0
KS,2,2,2,2,0.68187959,0.611092524,0.329496607,2,8,7,1
KS,2,2,1,1,0.576031059,0.469903783,0.494187737,1,9,7,1
KS,2,2,2,2,0.493656811,0.446370978,1.070661939,2,10,7,1
KS,1,2,2,2,0.576075335,0.72846548,0.788322573,2,11,7,0
KS,1,2,2,2,0.670109146,0.822761866,0.317810094,2,12,7,0
KS,2,2,1,1,0.717716845,0.575870896,1.281806131,1,13,7,1
KS,1,1,2,2,0.528948125,0.563981099,0.247186655,2,14,7,1
KS,2,2,1,1,0.940581815,0.669922802,0.635458099,1,15,7,1
KS,1,1,1,1,0.846521824,0.76407558,0.705936775,1,16,7,1
KS,1,1,2,2,0.553600916,0.575076626,0.210866216,2,17,7,1
KS,2,2,2,2,0.540682764,0.834628947,0.211861075,2,18,7,1
KS,2,1,1,1,0.799519742,0.493470853,0.341277447,2,19,7,0
KS,1,1,1,1,0.905387138,0.493481248,1.117732168,1,20,7,1
KS,1,1,2,1,0.493610225,0.517022138,0.424273867,2,21,7,1
KS,1,2,2,2,0.634651124,0.952282189,0.92954635,1,22,7,0
KS,2,1,2,1,0.611282717,0.516983252,1.294139457,1,23,7,0
KS,2,1,1,1,0.552464759,0.893394929,0.788372239,1,24,7,0
KS,2,2,2,2,0.481871351,0.39933309,0.341315562,2,25,7,1
KS,1,2,2,1,0.540765156,0.645911819,0.741261584,1,26,7,0
KS,1,2,2,2,0.811227045,0.469948444,0.576563909,2,27,7,0
KS,2,1,1,2,0.799538222,0.552246845,1.776470507,2,28,7,0
KS,2,2,2,2,0.458373968,0.458144888,1.435235411,2,29,7,1
KS,2,2,1,1,0.658336391,0.505235522,0.341261276,1,30,7,1
KS,1,2,1,1,0.905405619,0.434640574,1.223558754,2,31,7,0
KS,2,2,2,1,0.587649041,0.540537232,0.823709754,1,32,7,1
KS,2,2,1,1,0.728859728,0.586937933,0.353060597,1,33,7,1
KS,1,2,1,1,0.575984858,0.457499616,2.082344987,2,34,7,0
KS,1,1,2,2,0.752485319,0.939806796,0.611867159,2,35,7,1
KS,2,2,1,1,0.470805855,0.458139498,0.717003811,1,36,7,1
KS,2,2,1,1,0.670027524,0.505235907,0.458939543,2,37,7,1
KS,1,2,1,1,0.893609763,0.540520291,0.729525405,1,38,7,0
KS,1,1,1,1,0.670114151,0.75228319,1.223572229,1,39,7,1
KS,2,2,2,1,0.658347941,0.646350342,0.636061406,2,40,7,1
KS,2,2,2,1,0.576027209,0.55224415,0.40009194,1,41,7,1
KS,1,2,1,1,0.681905386,0.552271101,0.917632297,2,42,7,0
KS,2,2,1,1,0.846598056,0.63444399,0.423612424,1,43,7,1
KS,1,2,2,1,0.623055857,0.505193942,2.470527495,1,44,7,0
KS,1,1,2,2,0.552443199,0.646444284,0.353072532,2,45,7,1
KS,1,2,2,2,0.740686383,0.387528765,0.870684501,2,46,7,0
KS,2,2,2,2,0.528993941,0.457486911,0.4119005,2,47,7,1
KS,2,2,2,1,0.681887676,0.493475473,1.752894197,1,48,7,1
KS,1,2,1,1,0.752422563,0.622875674,0.623622588,1,49,7,0
KS,2,2,2,1,0.540483716,0.740293291,0.894143384,2,0,8,1
KS,1,1,1,1,0.553543165,0.387449068,0.752011375,1,1,8,1
KS,1,1,2,1,0.658325226,0.469918798,0.694229856,1,2,8,1
KS,1,1,2,2,0.751581321,0.54043328,0.412776392,2,3,8,1
KS,1,2,2,1,0.565126496,0.527815049,0.658902737,1,4,8,0
KS,2,1,2,1,0.717145879,0.505193557,0.823640452,2,5,8,0
KS,2,2,2,1,0.717137794,0.587594755,0.188345981,1,6,8,1
KS,2,1,1,1,1.446495336,0.846332401,0.37655721,2,7,8,0
KS,2,1,1,2,0.751935528,1.84683214,0.647100721,2,8,8,0
KS,1,2,1,1,0.846596131,0.787548708,0.611811333,1,9,8,0
KS,2,2,1,1,0.728783496,1.08168701,0.835404737,1,10,8,1
KS,2,2,2,2,0.658391832,0.469907633,0.423627824,2,11,8,1
KS,1,2,2,1,0.623078573,0.634575277,1.952949407,1,12,8,0
KS,1,2,2,2,0.55247631,0.705197561,1.129461032,2,13,8,0
KS,1,2,2,2,0.611312363,0.764045549,2.258750351,2,14,8,0
KS,2,2,1,1,1.034904767,0.6462179,0.564810405,1,15,8,1
KS,1,1,2,2,1.164182535,0.764014364,0.741262739,2,16,8,1
KS,2,2,2,2,0.776021973,0.634679229,1.388233713,1,17,8,1
KS,2,2,2,2,0.599488402,0.622861814,1.141249572,2,18,8,1
KS,1,2,1,1,1.010586162,0.611758972,0.705962185,1,19,8,0
KS,1,2,1,1,0.752443353,0.681717117,0.517736326,1,20,8,0
KS,1,1,2,2,0.599543073,0.5639965,0.388378091,2,21,8,1
KS,2,1,2,1,1.011120937,0.457641299,1.023616351,1,22,8,0
KS,2,2,2,2,0.552482085,0.64651397,0.965478701,2,23,8,1
KS,1,2,2,2,0.611321988,0.634635723,0.329493527,2,24,8,0
KS,1,2,2,2,0.705383134,0.399328855,0.894129523,2,25,8,0
KS,2,1,1,1,0.540650424,0.622898774,1.717680269,1,26,8,0
KS,2,2,1,1,0.481885212,0.822878523,1.835267674,1,27,8,1
KS,2,2,2,2,0.611262312,0.505205492,0.353010546,2,28,8,1
KS,1,1,1,1,0.446559247,0.411142421,0.518751206,2,29,8,1
KS,2,1,1,1,0.670093745,0.505203182,1.34121084,1,30,8,0
KS,2,2,2,2,0.717187845,0.446269337,1.517735941,1,31,8,1
KS,1,1,1,1,0.51715612,0.646388073,1.200719348,2,32,8,1
KS,2,2,1,1,0.670101831,0.646395773,0.63600789,2,33,8,1
KS,1,1,2,1,0.928910703,0.470145182,0.364782146,2,34,8,1
KS,1,2,1,1,0.78712135,0.658176998,1.047055214,1,35,8,0
KS,1,2,2,1,0.670158812,0.505195482,0.435346678,2,36,8,0
KS,2,2,1,1,0.834824531,0.611067498,0.529487136,1,37,8,1
KS,2,2,1,1,0.528986241,0.71694606,1.505819964,2,38,8,1
KS,1,2,1,1,0.62293689,0.764025914,0.706059207,1,39,8,0
KS,1,2,1,1,0.846548005,0.622833323,0.505983592,1,40,8,0
KS,2,2,2,1,0.575963683,1.434585133,0.353065217,2,41,8,1
