Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition
29,7,2,2,0.39664,0.59234,Big
29,4,1,2,0.31852,0.26094,Big
29,6,1,2,0.27486,0.33922,Big
29,1,1,3,0.33927,0.24877,Big
29,1,1,3,0.29726,0.16818,Big
29,4,1,2,0.31016,0.27728,Big
29,5,2,2,0.28278,0.20257,Big
29,5,1,2,0.38829,0.24815,Big
29,5,1,2,0.6078,0.235,Big
29,2,1,3,0.37954,0.26398,Big
29,4,1,2,0.92518,0.25985,Big
29,1,1,3,0.45238,0.16541,Big
29,3,1,3,0.42657,0.11709,Big
29,2,1,3,0.44478,0.19057,Big
29,2,1,3,0.37971,0.22418,Big
29,2,1,3,0.35306,0.35009,Big
29,1,1,3,0.38267,0.18633,Big
29,1,1,3,0.34586,0.11172,Big
29,5,1,2,0.37018,0.29476,Big
29,4,1,2,0.46922,0.31765,Big
29,2,1,3,0.37037,0.30287,Big
29,6,2,1,0.36535,0.32985,Big
29,5,2,2,0.25317,0.30227,Big
29,2,1,3,0.25569,0.24064,Big
29,5,2,2,0.31468,0.21711,Big
29,2,1,3,0.34975,0.26685,Big
29,2,1,3,0.33322,0.28305,Big
29,6,1,3,0.37218,0.28859,Big
29,5,1,2,0.39685,0.25608,Big
29,7,2,1,0.47202,0.20062,Big
29,2,1,3,0.30102,0.30011,Big
29,1,1,3,0.35067,0.42789,Big
29,4,1,2,0.33445,0.2842,Big
29,6,2,2,0.30351,0.11862,Big
29,3,1,3,0.33365,0.2114,Big
29,7,2,2,0.2781,0.22252,Big
29,3,1,2,0.37104,0.75958,Big
29,2,1,3,0.25257,0.23742,Big
29,4,1,2,0.688,0.27984,Big
29,7,2,2,0.47971,0.36004,Big
29,4,1,2,0.67326,0.28988,Big
29,3,1,3,0.38252,0.25015,Big
29,3,1,2,0.25891,0.20408,Big
29,3,1,2,0.34064,0.29031,Big
29,3,1,2,0.32788,0.26227,Big
29,6,2,2,0.24877,0.56178,Big
29,3,1,2,0.38828,0.26408,Big
29,3,1,2,0.38479,0.38873,Big
29,6,2,2,0.15332,0.14223,Big
29,6,1,2,0.83588,0.22194,Big
29,1,1,3,0.33597,0.27759,Big
29,2,1,2,0.48413,0.23608,Big
29,3,1,3,0.19743,0.27236,Big
29,5,1,1,0.96107,0.29444,Big
29,1,1,2,0.25822,0.36323,Big
29,7,2,2,0.012405,0.43945,Big
29,6,1,2,0.71043,0.30954,Big
29,4,1,3,0.45366,0.3507,Big
29,3,1,2,0.5263,0.32492,Big
29,3,1,2,0.28144,0.28105,Big
29,2,1,3,0.25488,0.27987,Big
29,7,2,3,0.30483,0.28777,Big
29,4,2,2,0.30527,0.27241,Big
29,6,1,2,0.49598,0.27994,Big
29,1,1,3,0.30383,0.34299,Big
29,4,1,2,0.66339,0.25671,Big
29,7,2,2,0.47119,0.39158,Big
29,1,1,3,0.43022,0.19192,Big
29,4,1,3,0.77722,0.30989,Big
29,6,2,3,0.29384,0.29339,Big
29,7,2,3,0.26692,0.35524,Big
29,4,2,2,0.34086,0.00053844,Big
29,5,2,3,0.13983,0.24936,Big
29,1,1,3,0.24269,0.22039,Big
29,2,1,2,1.0596,0.51547,Big
29,2,1,3,0.25921,0.23623,Big
29,2,1,2,0.27353,0.306,Big
29,1,1,3,0.21975,0.15006,Big
29,2,1,2,0.33203,0.20985,Big
29,5,1,2,0.26116,0.11828,Big
29,2,1,3,0.28688,0.22258,Big
29,7,2,3,0.31385,0.1444,Big
29,7,2,3,0.31434,0.10483,Big
29,4,1,2,0.36705,0.15567,Big
29,5,2,3,0.29359,0.26114,Big
29,1,1,3,0.19325,0.32495,Big
29,6,1,2,0.5334,0.25942,Big
29,3,1,3,0.30274,0.34167,Big
29,1,1,2,0.41342,0.20802,Big
29,6,2,2,0.0005819,0.10764,Big
29,1,1,3,0.064551,0.20065,Big
29,5,1,2,0.64142,0.23546,Big
29,7,2,3,0.24403,0.28554,Big
29,6,1,2,0.752,0.23721,Big
29,3,1,3,1.5773,0.29418,Big
29,1,1,3,0.30602,0.28911,Big
29,7,2,3,0.26656,0.21883,Big
29,1,1,3,0.22139,0.28767,Big
29,4,1,2,0.6497,0.21118,Big
29,6,1,2,0.35832,0.29142,Big
29,1,1,2,0.45782,0.27501,Big
29,5,1,2,0.40972,0.30895,Big
29,5,2,2,0.51624,0.25862,Big
29,6,1,2,0.29539,0.27104,Big
29,3,1,2,0.4165,0.26701,Big
29,5,1,2,0.65144,0.26075,Big
29,5,1,1,0.46445,0.24091,Big
29,5,1,2,0.27904,0.32754,Big
29,7,2,2,0.24928,0.33036,Big
29,5,2,2,0.47569,0.19611,Big
29,4,1,2,0.16143,0.18248,Big
29,3,1,3,0.2283,0.29463,Big
29,4,1,3,0.86456,0.92116,Big
29,7,2,2,0.2143,0.25649,Big
29,7,2,3,0.31864,0.20508,Big
29,5,1,2,0.14418,0.00053618,Big
29,3,1,2,0.53561,0.045538,Big
29,2,1,3,0.27269,0.13699,Big
29,2,1,3,0.24345,0.13319,Big
29,4,1,2,0.28383,0.20375,Big
29,3,1,2,0.51802,0.19656,Big
29,4,1,3,0.39303,0.076811,Big
29,7,2,2,0.46582,0.22632,Big
29,1,1,3,0.21272,0.28775,Big
29,1,1,3,0.094409,0.15783,Big
29,6,1,2,0.93591,0.15788,Big
29,4,1,3,0.17979,0.24807,Big
29,2,1,3,1.0765,0.54928,Big
29,3,1,3,0.51011,0.17337,Big
29,2,1,3,0.30648,0.45748,Big
29,4,2,2,0.29027,0.23391,Big
29,1,1,3,0.24871,0.25763,Big
29,3,1,3,0.21323,0.22405,Big
29,5,1,2,0.96453,0.25731,Big
29,2,1,2,0.49582,0.22361,Big
29,7,2,2,0.57952,0.2881,Big
29,4,2,2,0.73549,0.25345,Big
29,3,1,3,1.1298,0.25677,Big
29,6,2,2,0.38229,0.21,Big
29,6,2,2,0.071529,0.23972,Big
29,6,2,2,0.17355,0.26591,Big
29,6,2,2,0.079762,0.16002,Big
29,1,1,3,0.16312,0.23995,Big
29,2,1,3,0.24006,0.19365,Big
29,3,1,3,0.22549,0.23586,Big
29,7,2,2,0.083363,0.15519,Big
29,3,1,3,0.29778,0.24887,Big
29,4,1,2,1.1185,0.22942,Big
29,3,1,3,0.25924,0.26038,Big
29,6,1,2,0.26675,0.13127,Big
29,4,2,2,0.14576,0.04734,Big
29,7,2,3,0.25153,0.00046757,Big
29,7,2,3,0.36759,0.25197,Big
29,1,1,3,0.066669,0.17897,Big
29,6,2,2,0.20326,0.14187,Big
29,4,2,2,0.47685,0.14936,Big
29,5,2,3,0.48252,0.17834,Big
29,2,1,3,0.24012,0.29788,Big
30,6,1,1,1.3481,0.85772,Small
30,7,2,2,1.1947,0.67892,Small
30,7,2,2,0.84567,0.57565,Small
30,6,1,1,1.1311,0.4832,Small
30,2,1,2,0.71396,0.95262,Small
30,6,1,2,0.75361,0.57486,Small
30,1,1,3,0.53481,0.45266,Small
30,2,1,2,0.69893,0.52221,Small
30,3,2,2,0.72042,0.38314,Small
30,6,2,2,0.57871,0.65505,Small
30,1,1,3,0.49867,0.34573,Small
30,7,2,3,0.38963,0.55343,Small
30,4,2,2,0.67045,0.263,Small
30,2,1,2,0.91532,0.47401,Small
30,4,1,2,0.83678,0.52678,Small
30,2,1,1,1.1987,0.80218,Small
30,4,1,1,0.98228,0.77858,Small
30,7,2,3,0.7639,0.47244,Small
30,6,2,3,0.6511,0.35632,Small
30,1,1,2,0.55905,0.47625,Small
30,4,2,2,0.56163,0.33464,Small
30,7,2,3,0.38662,0.65431,Small
30,2,1,2,0.84299,0.43694,Small
30,5,2,2,0.6897,0.74559,Small
30,5,1,1,0.99708,0.25665,Small
30,5,2,1,1.1544,0.47988,Small
30,4,2,1,0.95007,0.78759,Small
30,6,2,2,0.52738,0.33399,Small
30,5,2,2,0.85879,0.82819,Small
30,4,2,1,1.2483,0.79382,Small
30,4,2,2,0.8652,0.9379,Small
30,6,2,2,0.77615,0.5087,Small
30,6,2,2,0.93797,0.71206,Small
30,3,2,2,1.0647,0.30528,Small
30,5,2,2,0.54989,0.4912,Small
30,4,1,2,0.69448,0.82226,Small
30,7,2,3,0.40532,0.40042,Small
30,6,2,3,0.76119,0.44623,Small
30,3,2,2,0.62107,0.85568,Small
30,3,1,2,0.70655,0.84187,Small
30,1,1,3,0.36817,0.62054,Small
30,2,1,2,0.96405,0.62473,Small
30,2,1,2,0.69293,0.4929,Small
30,5,2,2,1.075,0.63571,Small
30,7,2,3,0.40673,0.43385,Small
30,4,1,2,0.8592,1.1407,Small
30,5,2,2,0.47354,0.36219,Small
30,3,1,2,0.76931,0.7738,Small
30,5,2,2,1.0756,0.64414,Small
30,1,1,3,0.3536,0.59876,Small
30,4,2,1,1.1138,0.40054,Small
30,6,2,2,0.43009,0.6084,Small
30,1,1,3,0.31866,0.38086,Small
30,3,1,1,1.3889,0.43312,Small
30,7,2,3,0.00058083,0.91161,Small
30,3,2,1,1.3937,0.82204,Small
30,7,2,3,0.65151,0.83677,Small
30,2,1,1,0.61041,0.74183,Small
30,3,1,1,0.66224,1.0557,Small
30,1,1,3,0.59626,0.44014,Small
30,2,1,1,0.6775,0.58217,Small
30,5,2,1,1.0092,1.3165,Small
30,2,1,2,0.72956,0.80809,Small
30,3,1,2,0.60122,0.70844,Small
30,2,1,1,0.80837,0.6037,Small
30,5,2,2,0.86188,0.86314,Small
30,5,2,2,0.77133,0.47979,Small
30,1,1,3,0.50937,0.36475,Small
30,1,1,3,0.73249,0.49044,Small
30,1,1,3,0.67598,0.43653,Small
30,3,2,1,1.217,0.30792,Small
30,4,2,1,0.74387,0.87766,Small
30,2,1,1,1.384,0.35638,Small
30,7,2,3,0.43095,0.28065,Small
30,4,2,2,0.72308,0.37764,Small
30,5,2,2,0.51758,0.40395,Small
30,6,2,3,0.70011,0.2674,Small
30,1,1,2,0.37201,0.40048,Small
30,3,1,2,0.77072,0.47923,Small
30,7,2,3,0.34726,0.70436,Small
30,6,2,3,0.70298,1.1743,Small
30,7,2,3,0.45316,1.1263,Small
30,1,1,2,0.37955,0.77603,Small
30,3,1,1,1.1495,0.63503,Small
30,5,2,1,0.89264,0.58008,Small
30,3,1,2,0.24278,0.26863,Small
30,6,2,2,0.32772,0.20607,Small
30,4,2,2,0.53292,0.40273,Small
30,5,2,2,0.37398,0.23458,Small
30,7,2,3,0.29986,0.24293,Small
30,1,1,3,0.30163,0.29262,Small
30,3,1,1,0.87731,0.51003,Small
30,1,1,3,0.46988,0.26176,Small
30,2,1,2,0.59426,0.2461,Small
30,3,1,1,0.57411,0.23475,Small
30,1,1,3,0.33599,0.26977,Small
30,4,1,1,0.41577,0.44218,Small
30,7,2,3,0.32367,0.24996,Small
30,6,2,3,0.30358,0.23055,Small
30,5,2,2,0.37595,0.42041,Small
30,1,1,3,0.31934,0.26157,Small
30,5,2,2,0.29577,0.22348,Small
30,4,1,1,0.53729,0.2632,Small
30,3,1,1,0.59767,0.62514,Small
30,7,2,3,0.26675,0.29102,Small
30,4,2,2,0.25651,0.22554,Small
30,6,2,2,0.41667,0.27504,Small
30,5,2,1,0.8152,0.47397,Small
30,1,1,3,0.38937,0.41702,Small
30,7,2,3,0.2313,0.28881,Small
30,6,2,3,0.27502,0.25928,Small
30,1,1,2,0.33937,0.36905,Small
30,7,2,3,0.26575,0.3142,Small
30,1,1,1,0.66134,0.99069,Small
30,2,1,2,0.33186,0.31362,Small
30,4,2,2,0.57483,0.25131,Small
30,4,2,2,0.27602,0.53257,Small
30,4,2,1,1.2958,0.30413,Small
30,7,2,3,0.3692,0.25355,Small
30,6,2,2,0.38491,0.30072,Small
30,4,2,2,0.38802,0.82384,Small
30,3,1,1,0.83394,0.44411,Small
30,6,2,2,0.37717,0.34966,Small
30,6,2,3,0.15709,0.32991,Small
30,2,1,1,0.41597,0.73052,Small
30,3,1,2,0.20988,0.44494,Small
30,5,2,2,0.54208,0.23597,Small
30,2,1,2,0.61198,0.25532,Small
30,2,1,2,0.39923,0.32227,Small
30,2,1,2,0.30295,0.25416,Small
30,3,2,1,0.85135,0.31677,Small
30,7,2,3,0.3666,0.24314,Small
30,5,2,2,1.1214,0.25608,Small
30,5,2,3,0.32937,0.21562,Small
30,2,1,2,0.38477,0.24475,Small
30,6,2,3,0.28274,0.24235,Small
30,6,2,3,0.35903,0.23591,Small
30,3,2,3,0.27068,0.27909,Small
30,6,2,3,0.34827,0.24921,Small
30,7,2,3,0.38141,0.22498,Small
30,4,2,2,0.39886,0.32999,Small
30,1,1,2,0.29968,0.25075,Small
30,5,2,1,0.84486,0.28685,Small
30,4,1,2,1.3619,0.64746,Small
30,5,1,1,0.73943,1.1453,Small
30,2,1,2,0.41211,1.2954,Small
30,1,1,3,0.72382,0.2583,Small
30,2,1,3,0.32144,0.24799,Small
30,3,1,3,0.472,0.3685,Small
30,7,2,3,0.99667,1.1048,Small
30,6,2,1,1.1281,0.28676,Small
30,1,1,3,0.55127,0.4044,Small
30,7,2,3,0.67615,0.63648,Small
30,2,1,3,1.9069,0.42668,Small
30,3,2,1,1.5435,0.87785,Small
30,6,2,3,0.30004,0.7631,Small
30,7,2,3,0.4067,0.59368,Small
30,5,2,3,0.32334,0.55377,Small
30,1,1,3,0.62138,0.3998,Small
30,2,1,3,0.5485,0.62566,Small
30,3,1,2,0.69505,0.82321,Small
30,4,2,1,1.6819,0.30627,Small
30,3,2,1,1.2797,0.36866,Small
30,1,1,3,0.51638,0.70681,Small
30,2,1,3,0.76239,0.73584,Small
30,7,2,3,0.74155,0.55538,Small
30,5,2,2,0.39877,0.43383,Small
30,4,2,1,0.88425,0.60418,Small
30,7,2,3,0.55054,0.32366,Small
30,6,2,2,0.39109,0.41887,Small
30,2,1,3,0.28423,0.42794,Small
30,3,1,2,0.35376,0.19893,Small
30,4,1,1,0.55936,0.22872,Small
30,5,2,2,0.55948,0.31674,Small
30,2,1,2,0.39852,0.28185,Small
30,1,1,3,0.31892,0.27712,Small
30,3,1,2,0.4791,0.22359,Small
30,7,2,3,0.39916,0.30628,Small
30,7,2,3,0.283,0.26677,Small
30,6,2,2,0.31609,0.22652,Small
30,3,1,2,0.36921,0.28569,Small
30,2,1,2,0.29944,0.6106,Small
30,4,1,1,0.57562,0.30822,Small
30,3,1,1,0.77343,0.48192,Small
30,1,1,3,0.32734,0.42987,Small
30,5,2,2,0.86393,1.0004,Small
30,4,2,2,0.3162,0.54654,Small
30,3,1,3,0.35933,0.26041,Small
30,7,2,3,0.35033,0.52348,Small
30,1,1,3,0.47434,0.22667,Small
30,4,2,1,1.3222,0.31309,Small
30,4,1,2,0.72584,0.28449,Small
30,6,2,3,0.5659,0.28217,Small
30,6,2,2,1.1352,0.50437,Small
30,4,1,2,0.31951,0.42972,Small
30,7,2,3,0.24599,0.21573,Small
30,7,2,3,0.33716,0.21488,Small
30,5,2,2,0.39222,0.62804,Small
30,5,2,2,0.25864,0.22783,Small
30,2,1,1,0.61122,0.57441,Small
30,6,2,3,0.25597,0.48104,Small
30,3,2,1,0.42034,0.48686,Small
30,5,2,1,0.74352,0.3894,Small
30,1,1,3,0.27328,0.24178,Small
30,6,2,3,0.24329,0.37286,Small
30,1,1,3,0.25746,0.26644,Small
30,6,2,3,0.48505,0.86874,Small
30,3,1,2,0.32997,0.64834,Small
30,1,1,3,0.37758,0.39,Small
30,4,1,1,0.72218,0.26485,Small
30,4,1,1,1.0792,0.27213,Small
30,6,2,2,0.34426,1.1339,Small
30,6,2,2,0.37152,0.22402,Small
30,5,2,2,0.28523,0.12511,Small
30,1,1,2,0.45481,0.79207,Small
30,5,2,2,0.20822,0.27517,Small
30,6,2,2,0.30316,0.30232,Small
30,6,2,2,0.48571,0.80554,Small
30,1,1,3,0.0013396,1.0563,Small
30,1,1,3,0.4604,0.58954,Small
30,2,1,1,0.56437,0.42514,Small
30,5,2,2,0.34509,0.29488,Small
30,4,2,2,0.28906,0.20065,Small
30,2,2,1,0.76504,0.20962,Small
30,2,1,1,0.72483,0.2675,Small
30,3,1,1,0.77869,0.27145,Small
30,6,2,3,0.28862,0.27216,Small
30,5,1,1,1.2783,0.27123,Small
30,2,1,1,0.61048,0.23783,Small
30,7,2,3,0.20947,0.30049,Small
30,4,2,2,0.28232,0.19394,Small
30,3,2,1,0.44073,0.41866,Small
30,4,2,1,0.36379,0.16111,Small
30,2,1,3,0.25142,0.2285,Small
30,7,2,3,0.3098,0.90867,Small
30,2,1,3,0.3879,0.4716,Small
30,3,2,1,0.59979,0.33101,Small
30,5,2,2,0.41316,0.41625,Small
30,4,1,1,0.51782,0.27632,Small
30,7,2,3,0.001356,0.51044,Small
30,1,1,3,0.37817,0.44656,Small
30,7,2,3,0.30581,0.32103,Small
30,3,1,1,0.5191,0.33375,Small
30,7,2,3,0.29845,0.24953,Small
30,3,1,1,0.57961,0.39233,Small
30,2,1,1,0.48899,0.36094,Small
30,5,2,2,0.46349,0.21678,Small
30,2,1,2,0.34756,0.2409,Small
30,1,1,2,0.68449,0.33235,Small
30,5,2,2,0.43782,0.25551,Small
30,1,1,3,0.33767,0.26345,Small
30,7,2,3,0.33402,0.25162,Small
30,1,1,3,0.67424,0.36165,Big
30,7,2,3,0.39682,0.60854,Big
30,1,1,2,0.89785,0.31323,Big
30,6,2,2,0.59652,0.35029,Big
30,7,2,3,0.73107,0.56075,Big
30,5,2,2,0.79591,0.52918,Big
30,7,2,3,0.43877,0.60652,Big
30,7,2,3,0.45062,0.27362,Big
30,3,1,1,1.0283,0.28652,Big
30,2,1,1,0.57626,0.477,Big
30,2,1,3,0.56845,0.48678,Big
30,3,1,3,0.58063,0.4245,Big
30,6,2,3,0.38333,0.74091,Big
30,4,2,1,0.7058,0.96856,Big
30,5,2,2,0.60958,0.30081,Big
30,1,1,3,0.71313,0.35236,Big
30,4,2,1,0.86007,0.53373,Big
30,4,1,2,0.93233,0.61034,Big
30,4,2,1,0.96895,0.47778,Big
30,6,2,3,0.58665,0.51038,Big
30,2,1,2,0.70931,0.34873,Big
30,1,1,3,0.754,0.35074,Big
30,3,1,3,0.71256,0.30321,Big
30,6,2,1,0.8425,0.33261,Big
30,5,2,1,1.0358,0.31794,Big
30,3,1,3,0.74399,0.47625,Big
30,7,2,3,0.43158,0.51319,Big
30,5,1,2,0.91852,0.51727,Big
30,2,1,2,0.50331,0.31862,Big
30,4,2,1,1.1324,0.39453,Big
30,3,1,1,0.73352,0.84337,Big
30,7,2,3,0.33306,0.83458,Big
30,2,1,3,0.74794,0.49689,Big
30,6,2,3,1.4764,0.31727,Big
30,4,1,2,0.67112,0.55177,Big
30,5,2,2,1.1489,0.72249,Big
30,2,1,3,0.62675,0.4053,Big
30,1,1,3,0.38716,0.36684,Big
30,3,2,1,1.2291,0.34214,Big
30,5,2,1,0.5247,0.33126,Big
30,4,1,2,0.82167,0.74432,Big
30,5,2,2,0.80535,0.92868,Big
30,4,2,2,0.79443,0.68468,Big
30,6,2,2,0.68696,0.75097,Big
30,2,1,2,0.47115,1.0395,Big
30,1,1,3,0.71038,0.66975,Big
30,3,2,1,0.9593,0.4526,Big
30,4,2,1,0.98821,0.82438,Big
30,2,1,3,0.38093,0.41687,Big
30,6,2,3,0.61652,0.63482,Big
30,7,2,3,0.55364,0.59094,Big
30,7,2,3,0.33202,0.75362,Big
30,3,1,3,0.7892,0.49707,Big
30,1,1,3,0.4617,0.51885,Big
30,5,2,1,0.91538,0.81012,Big
30,6,2,2,0.90696,0.32228,Big
30,6,2,2,0.50122,0.3163,Big
30,5,2,2,0.94244,0.31647,Big
30,4,2,1,0.98388,0.30807,Big
30,1,1,3,0.42674,0.34118,Big
30,2,1,3,0.72427,0.55499,Big
30,3,1,1,1.5764,0.71741,Big
30,3,1,1,1.0577,0.41127,Big
30,3,1,1,1.116,0.61095,Big
30,7,2,3,0.63913,0.80104,Big
30,2,1,2,0.83305,0.53989,Big
30,5,2,2,0.82992,0.31323,Big
30,5,2,2,0.67439,0.57101,Big
30,2,1,3,0.33573,0.32532,Big
30,1,1,3,0.41459,0.43293,Big
30,5,2,2,0.59655,0.60772,Big
30,6,2,2,0.52863,0.47918,Big
30,2,1,2,0.67581,0.61077,Big
30,1,1,3,0.71304,0.38429,Big
30,4,1,1,1.365,0.49976,Big
30,4,1,1,1.4584,0.66002,Big
30,7,2,3,0.53932,0.90501,Big
30,3,1,2,1.2332,0.57133,Big
30,6,2,2,0.47275,0.29724,Big
30,6,2,3,0.4712,0.37354,Big
30,7,2,3,0.38692,0.32836,Big
30,1,1,2,0.5609,1.0381,Big
30,1,1,3,0.41967,0.74204,Big
30,7,2,3,0.56115,0.80632,Big
30,1,1,3,0.42164,0.44015,Big
30,7,2,3,0.34625,0.43922,Big
30,3,1,1,0.64839,0.55372,Big
30,7,2,3,0.33196,0.28956,Big
30,6,2,3,0.49696,0.28078,Big
30,1,1,3,0.57558,0.37208,Big
30,3,1,1,1.2725,0.33898,Big
30,6,2,3,0.39982,0.28276,Big
30,1,1,3,0.65762,0.33081,Big
30,7,2,3,0.27603,0.29234,Big
30,5,2,1,1.0856,1.0698,Big
30,4,2,1,0.96064,0.46865,Big
30,1,1,3,0.49751,0.27262,Big
30,5,2,2,0.67628,0.27535,Big
30,1,1,2,0.3016,0.31721,Big
30,1,1,3,0.34048,0.37815,Big
30,5,2,2,0.56708,0.49961,Big
30,2,1,3,0.28622,0.30207,Big
30,5,2,3,0.38691,0.26271,Big
30,2,1,1,0.71419,0.68084,Big
30,1,1,2,0.63768,0.29575,Big
30,5,2,3,0.45122,0.28409,Big
30,4,2,2,0.86327,0.26249,Big
30,3,2,2,0.35129,0.3244,Big
30,6,2,2,0.31593,0.49034,Big
30,2,1,3,0.50125,0.55633,Big
30,6,2,3,0.43702,0.71069,Big
30,7,2,3,0.70422,0.61394,Big
30,4,2,1,1.0386,0.59307,Big
30,1,1,3,0.68697,0.27882,Big
30,4,2,3,0.40227,0.4293,Big
30,3,1,3,0.78788,0.32794,Big
30,3,1,3,0.27618,0.30051,Big
30,6,2,3,0.34089,0.42819,Big
30,7,2,3,0.26053,0.31736,Big
30,4,1,2,0.41984,0.50239,Big
30,1,1,2,0.32332,0.31366,Big
30,3,1,3,0.34232,0.27604,Big
30,5,2,3,0.36719,0.27555,Big
30,4,2,2,0.48514,0.28472,Big
30,3,2,1,0.87396,0.30669,Big
30,4,2,2,0.59781,0.29715,Big
30,6,2,3,0.3744,0.31481,Big
30,2,1,3,0.68467,0.42055,Big
30,6,2,3,0.35891,0.32224,Big
30,5,2,3,0.30481,0.30216,Big
30,2,2,1,0.96814,0.5729,Big
30,3,1,1,0.69656,0.87261,Big
30,1,1,3,0.44223,0.27601,Big
30,7,2,3,0.51276,0.63986,Big
30,2,1,2,0.6387,0.28866,Big
30,7,2,3,0.30644,0.44295,Big
30,4,2,2,0.41293,0.93622,Big
30,3,2,2,0.65525,0.33647,Big
30,4,1,1,0.83252,0.63637,Big
30,6,2,3,0.46739,0.43576,Big
30,7,2,3,0.42649,0.41286,Big
30,3,1,2,0.74726,0.68839,Big
30,3,1,1,1.304,0.44766,Big
30,5,2,3,0.4982,0.54558,Big
30,6,2,3,0.33172,0.31348,Big
30,2,1,3,0.41154,0.23862,Big
30,5,2,3,0.40981,0.333,Big
30,1,1,3,0.86233,0.48772,Big
30,6,2,3,0.85983,0.38757,Big
30,3,1,3,0.5955,0.63915,Big
30,7,2,3,0.33627,0.30988,Big
30,6,2,3,0.56916,0.29366,Big
30,5,2,3,0.47308,0.3214,Big
30,6,2,3,0.42338,0.32813,Big
30,1,1,3,0.43745,0.3031,Big
30,2,1,3,0.93728,0.63196,Big
30,4,1,3,0.5869,0.36677,Big
30,5,2,1,0.66835,0.3489,Big
30,4,2,1,1.2942,0.57284,Big
30,2,1,2,0.90808,0.33136,Big
30,2,2,1,0.81987,0.24667,Big
30,7,2,3,0.28651,0.27007,Big
30,5,2,2,0.38145,0.54532,Big
30,2,1,2,0.60349,0.30265,Big
30,2,1,2,0.67577,0.58836,Big
30,7,2,3,0.30706,0.30618,Big
30,4,2,2,0.63899,0.23274,Big
30,7,2,3,0.29922,0.33033,Big
30,1,1,3,0.32204,0.37652,Big
30,1,1,3,0.31905,0.28528,Big
30,4,2,2,0.49668,0.21566,Big
30,7,2,3,0.23117,0.19267,Big
30,7,2,3,0.21943,0.26181,Big
30,3,1,3,0.2888,0.22456,Big
30,3,2,1,0.7367,0.31062,Big
30,2,1,3,0.35646,0.34552,Big
30,1,1,3,0.74478,0.22361,Big
30,2,1,2,0.49239,0.22812,Big
30,1,1,3,0.27554,0.20381,Big
30,5,2,2,0.5868,0.36653,Big
30,5,2,2,0.33237,0.31406,Big
30,4,2,2,0.63325,0.38563,Big
30,3,1,3,0.56265,0.4396,Big
30,2,1,3,0.45428,0.30328,Big
30,6,2,3,0.34609,0.24697,Big
30,7,2,3,0.25126,0.27614,Big
30,6,2,2,0.58359,0.2835,Big
30,5,2,2,0.44811,0.29732,Big
30,1,1,3,0.46171,0.29482,Big
30,2,1,2,0.37755,0.30202,Big
30,5,2,2,0.37262,0.2329,Big
30,7,2,2,0.24811,0.32115,Big
30,4,1,1,0.60431,0.34376,Big
30,2,1,2,0.48831,0.30407,Big
30,7,2,3,0.39631,0.47934,Big
30,4,2,3,0.32372,0.6979,Big
30,4,2,1,1.0888,0.44898,Big
30,7,2,3,0.26492,0.29738,Big
30,6,2,3,0.31826,0.48459,Big
30,7,2,3,0.256,0.33696,Big
30,4,1,2,0.35433,0.59141,Big
30,1,1,3,0.40186,0.237,Big
30,3,1,1,0.58051,0.65647,Big
30,5,2,2,0.32998,0.26515,Big
30,5,2,2,0.66718,0.25831,Big
30,2,1,3,1.1554,0.5513,Big
30,6,2,3,0.30482,0.33591,Big
30,4,2,2,0.49399,0.83784,Big
30,4,2,2,0.53062,0.2818,Big
30,4,2,2,0.60848,0.29156,Big
30,7,2,3,0.43162,0.30522,Big
30,1,1,3,0.6493,0.30657,Big
30,5,2,2,0.29126,0.57093,Big
30,3,1,1,0.55915,0.32445,Big
30,2,1,2,0.43916,0.48108,Big
30,1,1,2,0.68645,0.56645,Big
30,7,2,3,0.22523,0.61145,Big
30,1,1,3,0.38218,0.2658,Big
30,1,1,3,0.31739,0.2918,Big
30,5,1,1,1.0172,0.28416,Big
30,6,2,3,0.47122,0.46368,Big
30,3,1,2,1.0129,0.78376,Big
30,2,1,3,0.36913,0.33366,Big
30,6,2,2,0.36801,0.30015,Big
30,3,1,2,0.88915,0.47339,Big
30,6,2,3,0.41856,0.32489,Big
30,6,2,3,0.22081,0.63898,Big
30,2,1,2,0.85624,0.48181,Big
30,7,2,3,0.41163,0.37474,Big
30,2,1,1,0.51465,0.26526,Big
30,3,2,2,0.69968,0.37085,Big
30,6,2,3,0.30144,0.26049,Big
30,6,2,3,0.85774,0.31502,Big
30,3,1,2,0.56747,0.55614,Big
30,7,2,3,0.29104,0.27396,Big
30,5,2,3,0.35425,0.27129,Big
30,4,2,2,1.0407,0.57884,Big
30,2,1,2,0.42445,0.32298,Big
30,3,1,2,0.45833,0.45148,Big
30,2,1,1,0.8528,0.22804,Big
30,7,2,3,0.56051,0.27765,Big
30,5,2,3,0.46369,0.27267,Big
30,1,1,3,0.38813,0.20781,Big
30,3,1,2,0.34952,0.2266,Big
30,6,2,3,0.28718,0.2147,Big
30,5,2,2,0.63192,0.28194,Big
30,1,1,3,0.32804,0.43045,Big
30,6,2,3,0.29729,0.27227,Big
30,4,2,3,0.37169,0.22419,Big
30,4,1,1,0.87725,0.47629,Big
30,5,2,2,0.54372,0.22314,Big
30,3,1,2,0.90903,0.30845,Big
31,2,1,2,0.65381,0.56699,Small
31,2,1,2,0.44801,0.3452,Small
31,7,2,2,0.31937,0.25369,Small
