Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy
8,1,1,4,0.23445,0.26944,0.34793,E,1
8,2,2,5,0.46885,0.53922,0.34676,E,1
8,1,1,3,0.56275,0.33992,0.34555,E,1
8,2,2,1,0.49887,0.35242,0.3443,E,1
8,2,2,3,0.34044,0.49221,0.34301,E,1
8,1,2,2,0.27563,0.67967,0.34166,E,0
8,1,2,1,0.34036,0.24608,0.34603,E,0
8,2,1,1,1.5117,0.39275,0.34976,E,0
8,1,1,2,0.29373,0.25235,0.35308,E,1
8,2,2,4,0.31688,0.23453,0.35208,E,1
8,2,2,3,0.36364,0.96753,0.35108,E,1
8,2,2,2,0.53911,0.2644,0.35006,E,1
8,2,2,4,0.28193,0.49262,0.34903,E,1
8,1,1,2,0.34647,0.32842,0.34798,E,1
8,2,2,3,0.3164,0.27018,0.34691,E,1
8,2,1,1,0.55141,0.3225,0.3458,E,0
8,1,1,1,0.3055,0.34624,0.27788,H,1
8,1,1,2,0.24646,0.2345,0.27358,H,1
8,1,1,2,0.27568,0.51571,0.26939,H,1
8,1,2,2,0.34583,0.92651,0.26528,H,0
8,1,1,2,0.36935,1.6119,0.27139,H,1
8,1,1,1,0.55147,0.22896,0.26732,H,1
8,2,1,3,0.42832,0.27609,0.26331,H,0
8,2,1,3,0.30547,0.58049,0.26803,H,0
8,1,1,4,0.34603,0.25274,0.27396,H,1
8,2,2,2,0.31633,0.40474,0.26997,H,1
8,1,2,3,0.67375,0.50413,0.26605,H,0
8,2,1,1,0.4398,0.37538,0.27186,H,0
8,2,2,3,0.32825,0.6453,0.27768,H,1
8,1,1,5,0.26985,0.24023,0.27371,H,1
8,1,1,3,0.46877,0.24628,0.26986,H,1
8,1,1,1,0.49822,0.38671,0.26607,H,1
8,2,1,3,0.24086,0.46913,0.26233,H,0
8,2,1,1,0.56899,0.23467,0.26674,H,0
8,2,2,3,0.47514,0.49865,0.27228,H,1
8,2,1,4,0.3114,0.31091,0.26857,H,0
8,2,1,4,0.9026,0.46346,0.27404,H,0
8,1,1,5,0.52723,0.31697,0.27958,H,1
8,1,1,3,0.3111,0.38669,0.27577,H,1
8,1,1,2,0.38725,0.37581,0.27209,H,1
8,2,2,4,0.51014,0.3284,0.2685,H,1
8,1,1,4,0.551,0.32222,0.26497,H,1
8,1,1,1,0.61021,0.264,0.26197,H,1
8,2,1,1,0.49835,0.60364,0.25897,H,0
8,2,1,1,0.5507,0.51608,0.26316,H,0
8,1,1,2,0.93217,0.28796,0.26726,H,1
8,1,2,3,0.49875,0.41675,0.26381,H,0
8,2,1,3,0.46311,1.172,0.26786,H,0
8,2,2,3,0.70386,0.97261,0.27296,H,1
8,2,1,1,0.43978,1.8402,0.26952,H,0
8,2,1,1,0.92629,0.30459,0.27458,H,0
8,1,1,4,0.40503,0.53315,0.27971,H,1
8,1,1,2,0.58593,1.3657,0.27617,H,1
8,1,2,2,0.62158,0.33982,0.27275,H,0
8,1,1,3,0.35217,0.25199,0.27774,H,1
8,2,1,3,0.70899,0.69146,0.27432,H,0
8,1,1,1,0.75052,0.36372,0.2793,H,1
8,2,1,2,0.33417,0.61004,0.27587,H,0
8,1,1,3,0.26389,0.21669,0.281,H,1
8,1,1,5,0.3165,0.36981,0.27739,H,1
8,1,1,5,0.60968,0.99685,0.27407,H,1
8,2,1,4,0.44551,0.34016,0.27085,H,0
8,2,2,4,0.33412,0.28192,0.27558,H,1
8,1,2,1,0.75663,0.31133,0.27236,H,0
8,1,1,1,1.4244,0.38085,0.27706,H,1
8,1,2,2,0.53382,0.20548,0.27384,H,0
8,2,2,3,0.38697,0.053449,0.34936,E,1
8,2,2,1,0.35789,0.3231,0.34834,E,1
8,1,1,4,0.35732,0.30483,0.3473,E,1
8,1,1,3,0.49808,0.42767,0.34624,E,1
8,1,1,5,0.27554,0.28117,0.34513,E,1
8,1,2,3,0.51552,0.32216,0.34399,E,0
8,2,2,2,0.5572,0.36371,0.34768,E,1
8,1,1,2,0.49222,0.54558,0.34665,E,1
8,2,1,4,0.91462,0.40509,0.34559,E,0
8,2,2,5,0.59219,0.30479,0.349,E,1
8,2,2,4,0.29875,0.49276,0.34803,E,1
8,2,2,3,0.29372,0.40472,0.34704,E,1
8,1,1,4,0.22256,0.25851,0.34601,E,1
8,2,2,3,0.29375,0.32871,0.34496,E,1
8,2,2,4,0.32263,0.62103,0.34386,E,1
8,2,2,3,0.49868,0.42233,0.34272,E,1
8,2,2,2,0.62774,0.39286,0.34153,E,1
8,2,1,2,0.38152,0.46285,0.34029,E,0
8,2,1,1,0.69738,0.22873,0.34434,E,0
8,1,1,1,0.973,0.22312,0.34776,E,1
8,1,1,4,0.25848,0.26987,0.3468,E,1
8,2,2,4,0.58638,0.3749,0.34582,E,1
8,1,1,2,0.90281,0.27032,0.3448,E,1
8,2,2,3,0.34066,0.26396,0.34374,E,1
8,2,1,3,0.73851,0.6622,0.34264,E,0
8,2,2,2,0.34059,0.32253,0.34621,E,1
8,1,1,4,0.33404,0.23483,0.34523,E,1
8,2,2,2,0.42249,0.58677,0.34421,E,1
8,1,1,3,0.29365,0.59219,0.34315,E,1
8,2,2,2,0.42202,0.4457,0.34204,E,1
8,2,2,4,0.36991,0.7853,0.34088,E,1
8,2,2,2,0.49251,0.28743,0.3397,E,1
8,2,1,1,0.51568,0.22343,0.33861,E,0
8,2,2,4,0.33996,0.36384,0.34256,E,1
8,1,1,5,0.29336,0.26948,0.34145,E,1
8,1,1,2,0.69137,0.35743,0.34028,E,1
8,2,2,3,0.60997,0.66222,0.33916,E,1
8,2,1,1,0.50463,0.29954,0.33812,E,0
8,1,1,3,0.30523,0.4161,0.34198,E,1
8,2,2,3,0.34048,0.5275,0.34086,E,1
8,1,1,4,0.34008,0.32881,0.33971,E,1
8,2,2,1,0.70366,0.24677,0.33865,E,1
8,1,1,2,0.29372,0.90852,0.33766,E,1
8,2,1,1,0.58017,0.34062,0.33672,E,0
8,2,2,3,0.30528,0.36937,0.34028,E,1
8,2,2,1,0.35222,0.58023,0.33919,E,1
8,2,1,3,0.3108,0.29965,0.33817,E,0
8,1,1,5,0.37582,0.24609,0.34193,E,1
8,2,1,2,0.5626,0.28777,0.34084,E,0
8,1,2,3,0.42821,0.37567,0.3444,E,0
8,2,1,2,0.32279,0.28719,0.27853,H,0
8,1,1,2,0.69134,0.28137,0.28391,H,1
8,1,1,1,0.54485,0.21125,0.27998,H,1
8,1,1,1,0.78569,0.24648,0.27674,H,1
8,2,1,4,0.27589,0.33998,0.27362,H,0
8,1,1,2,0.30465,0.28178,0.27817,H,1
8,2,2,3,0.58055,0.25225,0.27504,H,1
8,2,1,2,0.43982,0.2583,0.272,H,0
8,2,1,2,0.45156,0.35198,0.27644,H,0
8,2,1,2,0.35753,0.32857,0.28118,H,0
8,1,1,2,0.50412,0.39873,0.2865,H,1
8,2,1,1,0.56914,0.2524,0.2828,H,0
8,1,1,4,0.44583,0.31114,0.28801,H,1
8,1,1,5,0.24663,0.2405,0.28437,H,1
8,1,1,4,0.27569,0.31634,0.28069,H,1
8,2,1,4,0.39344,0.56274,0.2775,H,0
8,2,2,1,0.58027,0.20006,0.28228,H,1
8,2,2,2,0.43955,0.33419,0.27885,H,1
8,1,1,2,0.35826,0.51589,0.27587,H,1
8,1,1,1,0.28152,0.35148,0.273,H,1
8,2,1,1,0.2871,0.38138,0.2702,H,0
8,2,1,1,0.4454,0.25211,0.27431,H,0
8,1,1,3,0.48078,0.24633,0.2785,H,1
8,2,2,3,0.41631,0.25844,0.27561,H,1
8,2,1,2,0.87364,0.3106,0.27281,H,0
8,1,2,4,0.25188,0.58667,0.2769,H,0
8,2,2,4,0.28786,0.25837,0.2813,H,1
8,2,1,3,0.40493,0.32229,0.27817,H,0
8,1,1,3,0.29383,0.3119,0.2828,H,1
8,1,2,1,0.37532,0.34066,0.27944,H,0
8,2,2,3,0.46947,0.49208,0.28424,H,1
8,2,1,2,0.55097,0.28127,0.28084,H,0
8,2,2,4,0.26364,0.26943,0.28565,H,1
8,1,2,3,0.42774,0.84407,0.28231,H,0
8,1,1,3,0.27561,0.30463,0.28702,H,1
8,1,2,1,0.39832,0.33437,0.28374,H,0
8,2,1,2,0.37521,0.21746,0.28835,H,0
8,1,1,4,0.27616,0.26408,0.29281,H,1
8,1,2,2,0.35795,0.22873,0.28965,H,0
8,1,1,3,0.31665,0.28198,0.29404,H,1
8,2,2,2,0.44607,0.24022,0.29091,H,1
8,1,1,1,0.1291,0.18194,0.28778,H,1
8,1,1,4,0.19394,0.28176,0.28461,H,1
8,2,1,1,0.39898,0.51559,0.2814,H,0
8,1,2,1,0.49831,0.13498,0.28594,H,0
8,1,1,2,0.29958,0.28762,0.2903,H,1
8,1,1,4,0.10586,0.44591,0.28723,H,1
8,2,2,4,0.36919,0.29359,0.28412,H,1
8,2,2,1,0.48689,0.44583,0.28096,H,1
8,2,1,1,0.46281,0.15319,0.27816,H,0
8,2,1,2,0.30508,0.15833,0.3474,E,0
8,1,1,4,0.18209,0.58647,0.35,E,1
8,1,1,4,0.30511,0.24628,0.34925,E,1
8,2,1,3,0.47499,0.34612,0.34849,E,0
8,1,2,1,0.48058,0.21702,0.35093,E,0
8,1,1,2,0.28184,0.45747,0.35313,E,1
8,1,1,2,0.39922,0.29309,0.35247,E,1
8,1,2,2,0.86138,0.31045,0.3518,E,0
8,2,2,4,0.35209,0.27557,0.3539,E,1
8,2,1,1,0.56855,0.49802,0.35327,E,0
8,2,2,4,0.32828,0.27608,0.35527,E,1
8,1,1,5,0.29377,0.27588,0.35465,E,1
8,1,2,4,0.50441,0.60396,0.35403,E,0
8,2,2,1,1.0607,0.34589,0.35597,E,1
8,2,2,5,0.31636,0.18824,0.35536,E,1
8,1,1,5,0.24614,0.29287,0.35476,E,1
8,1,1,6,0.33391,0.28766,0.35416,E,1
8,1,1,5,0.4163,0.28182,0.35355,E,1
8,1,1,4,0.42239,0.26434,0.35294,E,1
8,1,1,1,0.34063,0.28758,0.35233,E,1
8,1,1,2,1.0611,0.27564,0.35171,E,1
8,1,1,2,0.32234,0.29944,0.35108,E,1
8,2,1,1,0.34028,0.36998,0.35043,E,0
8,1,2,2,0.35796,0.61527,0.35248,E,0
8,2,1,1,0.58088,0.3286,0.35436,E,0
8,1,1,1,0.83812,0.16406,0.35616,E,1
8,2,2,3,0.2465,0.22889,0.35559,E,1
8,2,2,2,0.24071,0.62742,0.35504,E,1
8,1,1,3,0.37492,0.35767,0.35448,E,1
8,1,1,1,0.53917,0.21169,0.35392,E,1
8,2,1,1,0.42184,0.66801,0.35336,E,0
8,1,1,1,0.89727,1.3947,0.35512,E,1
8,1,1,2,0.62702,0.70938,0.35458,E,1
8,1,2,1,1.0261,0.12972,0.35403,E,0
8,1,1,4,0.29329,0.43941,0.35574,E,1
8,2,2,3,0.27,0.52171,0.35521,E,1
8,1,1,4,0.28739,0.3407,0.35468,E,1
8,1,1,5,0.39333,0.14651,0.35415,E,1
8,2,1,1,0.72125,0.41066,0.35362,E,0
8,1,1,5,0.48649,0.8556,0.35529,E,1
8,2,2,4,0.42187,0.45136,0.35477,E,1
8,2,2,3,0.52205,0.47503,0.35425,E,1
8,2,1,1,0.32883,0.26388,0.35373,E,0
8,2,1,2,1.512,0.46917,0.35536,E,0
8,2,1,1,0.4282,0.24663,0.35737,E,0
8,2,1,5,0.59248,0.67985,0.35941,E,0
8,2,1,2,0.28781,0.39287,0.36161,E,0
8,1,1,4,0.53985,0.39892,0.36408,E,1
8,2,1,3,0.87317,0.28178,0.36336,E,0
8,1,1,1,0.40448,0.24644,0.36609,E,1
8,1,2,2,0.37495,0.48083,0.28233,H,0
8,1,2,1,0.34042,0.32838,0.2867,H,0
8,1,1,4,0.29317,0.30542,0.29091,H,1
8,1,1,6,0.28198,0.40458,0.28794,H,1
8,2,1,1,1.1902,0.37512,0.28493,H,0
8,1,1,2,0.43447,0.19928,0.28914,H,1
8,2,1,2,0.88492,0.96742,0.28619,H,0
8,2,1,1,0.48647,0.3106,0.29033,H,0
8,2,1,1,0.78514,0.32808,0.29436,H,0
8,2,1,1,0.58083,0.31099,0.29833,H,0
8,1,1,3,0.36372,0.29365,0.30338,H,1
8,2,1,4,0.66285,0.21695,0.29996,H,0
8,1,1,4,0.27583,0.28723,0.30497,H,1
8,1,1,1,0.42202,0.25799,0.30155,H,1
8,1,1,1,0.94363,0.42234,0.29822,H,1
8,1,2,1,0.32242,0.19992,0.29495,H,0
8,1,1,2,0.30486,0.24094,0.29876,H,1
8,1,1,3,0.30547,0.27582,0.29552,H,1
8,2,2,2,0.72701,0.5806,0.29233,H,1
8,2,2,3,0.35193,0.33391,0.28961,H,1
8,1,1,4,0.32287,0.26375,0.28687,H,1
8,2,1,4,0.30488,1.1198,0.28411,H,0
8,1,1,3,0.43422,1.1079,0.288,H,1
8,2,1,2,0.56303,0.32237,0.28527,H,0
8,2,1,3,0.59762,0.64503,0.28909,H,0
8,1,1,1,0.62126,0.36965,0.29281,H,1
8,2,1,4,0.29322,0.56841,0.29017,H,0
8,1,1,3,0.50404,1.0019,0.29384,H,1
8,2,2,4,0.36954,0.37581,0.29122,H,1
8,1,1,1,0.44581,0.28182,0.2886,H,1
8,2,2,2,0.97906,0.28199,0.28595,H,1
8,1,1,3,0.68019,1.3424,0.28327,H,1
8,2,2,1,0.37572,0.42796,0.28054,H,1
8,2,1,1,0.4108,0.16398,0.27817,H,0
8,2,2,3,0.3988,0.79177,0.28172,H,1
8,2,2,3,0.85534,0.62148,0.27916,H,1
8,2,2,4,0.41035,0.4223,0.27694,H,1
8,1,2,1,0.72077,0.2404,0.2748,H,0
8,2,1,3,0.28748,0.56832,0.27792,H,0
8,2,1,2,0.36996,0.45711,0.28135,H,0
8,1,1,1,0.36943,0.36381,0.28509,H,1
8,1,1,5,0.30508,0.3634,0.28249,H,1
8,1,1,4,0.33478,0.29323,0.27986,H,1
8,1,1,3,0.54513,0.33474,0.27767,H,1
8,2,1,1,0.37558,0.13474,0.27556,H,0
8,1,1,1,0.65101,0.17577,0.27863,H,1
8,2,1,2,0.3344,0.28121,0.2765,H,0
8,2,1,2,0.2879,0.45157,0.27958,H,0
8,2,2,2,0.59235,0.52742,0.28322,H,1
8,1,1,1,0.32227,0.26995,0.28064,H,1
8,1,1,2,0.522,1.5003,0.36528,E,1
8,2,1,1,0.30532,0.14664,0.36451,E,0
8,1,1,5,0.27001,0.34009,0.36742,E,1
8,2,2,4,0.40427,0.31098,0.36655,E,1
8,2,2,5,0.29335,0.34589,0.36572,E,1
8,1,1,4,0.31052,0.52788,0.36494,E,1
8,2,1,1,0.2995,0.29307,0.3642,E,0
8,2,2,6,0.22275,0.31057,0.367,E,1
8,1,1,5,0.23427,0.29373,0.36616,E,1
8,1,1,6,0.51645,0.43433,0.36537,E,1
8,1,1,4,0.33999,0.47519,0.36462,E,1
8,1,1,3,0.27033,0.34623,0.3639,E,1
8,1,1,5,0.32232,0.50436,0.36323,E,1
8,2,2,5,0.32289,0.3693,0.36259,E,1
8,2,1,1,0.41097,0.61524,0.36198,E,0
8,2,2,3,0.59251,0.23466,0.36431,E,1
8,2,2,2,0.82061,0.27542,0.36362,E,1
8,1,2,3,0.48043,0.56249,0.36297,E,0
8,1,1,4,0.28707,0.35218,0.36545,E,1
8,2,2,2,0.75034,0.22887,0.36471,E,1
8,1,1,1,0.63318,0.11793,0.36401,E,1
8,2,1,1,0.6918,0.62755,0.36335,E,0
8,2,1,1,0.71527,0.27002,0.36586,E,0
8,2,2,4,0.32278,0.38685,0.36886,E,1
8,2,2,3,0.32301,0.67411,0.36794,E,1
8,1,1,4,0.31137,0.26405,0.36709,E,1
8,1,1,5,0.41654,0.26444,0.36628,E,1
8,1,1,4,0.28205,0.36958,0.36552,E,1
8,1,1,5,0.32245,0.36981,0.36479,E,1
8,2,2,2,0.31673,0.31641,0.36411,E,1
8,1,1,5,0.28202,0.69176,0.36346,E,1
8,1,1,6,0.36994,0.40444,0.36285,E,1
8,2,1,1,0.42244,0.6804,0.36226,E,0
8,1,1,2,0.46314,0.48656,0.36449,E,1
8,2,2,6,0.40446,0.34614,0.36383,E,1
8,2,2,4,0.41025,0.40459,0.36321,E,1
8,2,2,6,0.32302,1.0433,0.36261,E,1
8,2,2,5,0.58049,1.2716,0.36205,E,1
8,1,1,3,0.41055,0.33466,0.36151,E,1
8,1,1,4,0.34051,0.38096,0.361,E,1
8,2,2,4,0.39924,0.47468,0.36051,E,1
8,1,1,3,0.27581,1.1251,0.36004,E,1
8,1,1,4,0.45693,0.73905,0.35959,E,1
8,1,1,1,0.7208,1.1133,0.35915,E,1
8,1,1,2,0.3224,0.24086,0.35873,E,1
8,2,1,2,0.40511,0.45702,0.35833,E,0
8,1,1,4,0.42217,0.32857,0.35989,E,1
8,1,1,3,0.41051,2.0866,0.35946,E,1
8,2,2,3,0.31069,0.39915,0.35904,E,1
8,1,1,3,0.23475,0.43389,0.35863,E,1
8,1,1,1,0.27012,0.31091,0.27838,H,1
8,1,1,3,0.27587,0.21692,0.27629,H,1
8,2,1,2,0.24051,0.30477,0.27427,H,0
8,2,1,2,0.39253,0.36933,0.27721,H,0
8,1,1,3,0.44031,1.2129,0.2803,H,1
8,1,1,4,0.9322,0.61602,0.27813,H,1
8,1,1,2,0.2992,0.25783,0.27609,H,1
8,1,1,1,0.77428,0.83197,0.27411,H,1
8,1,2,2,0.32814,0.5866,0.27219,H,0
8,2,2,2,0.85014,0.32252,0.27501,H,1
8,1,1,1,0.37511,0.29345,0.27308,H,1
8,1,2,2,0.73288,0.34637,0.27119,H,0
8,2,1,5,0.28736,0.39917,0.27396,H,0
8,2,2,4,0.2991,0.32226,0.27679,H,1
8,2,1,3,0.97839,0.24023,0.27484,H,0
8,1,1,4,0.08792,1.2367,0.27767,H,1
8,1,1,5,0.51569,0.89642,0.27571,H,1
8,2,1,2,0.51632,0.27013,0.27381,H,0
8,1,2,5,0.65691,1.0841,0.27658,H,0
8,1,1,1,0.31052,0.3814,0.27945,H,1
8,2,2,2,0.59788,0.34063,0.27746,H,1
8,2,2,1,0.41639,0.27594,0.27553,H,1
8,1,1,3,0.45761,0.29945,0.27366,H,1
8,2,1,1,0.25243,0.65058,0.27184,H,0
8,1,1,1,0.65619,0.24634,0.27451,H,1
8,2,1,3,0.4106,1.0143,0.27268,H,0
8,1,1,2,0.59762,1.5706,0.27535,H,1
8,2,2,3,0.31107,0.3752,0.27352,H,1
8,1,1,4,0.33457,0.29893,0.27173,H,1
8,1,1,4,0.33411,0.3757,0.26998,H,1
8,1,2,3,0.26416,0.5042,0.26826,H,0
8,1,2,4,0.6097,0.76747,0.27081,H,0
8,2,1,1,0.31051,0.25249,0.27338,H,0
8,1,1,1,0.29366,0.97305,0.27601,H,1
8,2,1,3,0.35743,1.2193,0.2742,H,0
8,1,1,2,0.39272,0.27577,0.27684,H,1
8,1,1,4,0.27568,0.25782,0.27502,H,1
8,2,2,4,0.34005,0.38742,0.27325,H,1
8,1,1,5,0.32857,0.32838,0.27152,H,1
8,2,2,3,0.61606,0.30514,0.26983,H,1
8,2,1,1,0.27575,0.15829,0.26817,H,0
8,2,1,3,0.36972,0.28724,0.27063,H,0
8,1,1,2,0.32824,0.24671,0.27312,H,1
8,1,1,1,0.32869,0.6857,0.27142,H,1
8,2,2,6,0.4167,0.32233,0.26976,H,1
8,2,2,4,0.32309,0.2759,0.26813,H,1
8,1,1,4,0.30527,0.38681,0.26651,H,1
8,1,2,3,0.35148,0.24655,0.2649,H,0
8,1,2,3,0.39892,0.42178,0.26679,H,0
8,1,1,1,0.35776,0.37566,0.26918,H,1
9,2,2,6,0.28203,0.35856,0.7,H,1
9,2,2,3,0.51043,0.29923,0.47475,H,1
9,2,2,1,0.69748,0.41632,0.29837,H,1
9,1,2,5,0.55728,0.29904,0.2,H,0
9,1,1,5,0.43961,1.2188,0.42153,H,1
9,1,2,2,1.1843,0.29294,0.29779,H,0
9,2,2,6,0.4696,0.24681,0.47075,H,1
9,2,2,4,0.75663,0.75073,0.36248,H,1
9,2,2,1,1.7519,0.55664,0.29322,H,1
9,2,1,2,0.54486,0.53376,0.24968,H,0
9,1,1,1,1.0143,1.3482,0.31108,H,1
9,1,1,5,0.66864,0.13558,0.26629,H,1
9,1,2,2,1.471,0.65069,0.23172,H,0
9,1,1,1,1.5585,0.29293,0.27076,H,1
9,2,2,6,0.53901,0.25245,0.23831,H,1
9,1,1,1,1.5592,1.3013,0.21307,H,1
9,1,2,1,1.7284,0.24021,0.2,H,0
9,1,NaN,NaN,NaN,NaN,0.2182,H,NaN
9,2,1,2,0.41675,0.80259,0.25002,H,0
9,1,1,1,0.94921,0.65069,0.29175,H,1
9,1,2,3,1.1425,0.21734,0.26166,H,0
9,2,2,5,0.51632,0.25256,0.30025,H,1
9,1,NaN,NaN,NaN,NaN,0.26717,H,NaN
9,2,1,4,0.4397,0.3343,0.24219,H,0
9,2,2,2,1.6641,0.55141,0.27482,H,1
9,2,1,1,1.694,0.28145,0.25003,H,0
9,2,2,2,0.86748,0.88545,0.28147,H,1
9,2,1,4,1.2953,0.36367,0.25803,H,0
9,2,2,3,0.77334,0.29374,0.28804,H,1
9,1,1,4,0.84449,0.27582,0.26476,H,1
9,2,1,1,1.055,0.28146,0.24641,H,0
9,1,1,2,0.48665,0.25222,0.27353,H,1
9,1,1,5,0.53927,0.19916,0.25252,H,1
9,1,1,2,1.1369,0.27615,0.23722,H,1
9,1,2,4,0.61606,0.87334,0.22244,H,0
9,2,1,1,1.3008,0.70893,0.24041,H,0
9,1,1,1,1.43,0.29963,0.26407,H,1
9,2,2,4,0.38169,0.28729,0.24777,H,1
9,2,1,1,0.73835,0.44548,0.2342,H,0
9,2,1,3,0.67436,0.23441,0.25029,H,0
9,2,2,2,0.48065,0.29297,0.27358,H,1
9,2,1,6,0.32235,0.42257,0.25552,H,0
9,2,2,1,1.6056,0.29374,0.27743,H,1
9,1,NaN,NaN,NaN,NaN,0.26014,H,NaN
9,1,1,5,0.49266,0.59195,0.28109,H,1
9,1,2,3,0.39262,0.3636,0.26427,H,0
9,1,1,1,0.91486,0.29338,0.28493,H,1
9,1,1,1,0.8794,0.34567,0.26797,H,1
9,2,2,1,1.7235,0.45706,0.25207,H,1
9,1,1,1,0.65678,0.33975,0.24077,H,1
9,1,1,6,0.29319,0.23522,0.7,E,1
9,2,2,6,0.33392,0.25821,0.51042,E,1
9,1,1,6,0.35785,0.25197,0.36614,E,1
9,2,2,3,0.52144,0.25257,0.24153,E,1
9,1,2,2,0.65704,0.25203,0.2,E,0
9,2,2,5,0.53342,0.26453,0.43641,E,1
9,2,2,6,0.55659,0.45158,0.36463,E,1
9,2,2,1,0.41672,0.24093,0.31505,E,1
9,2,2,6,0.43355,0.24617,0.27757,E,1
9,1,1,5,0.3985,0.24644,0.24787,E,1
9,2,2,4,0.72213,0.39898,0.22321,E,1
9,1,2,5,0.7735,0.33388,0.20182,E,0
9,1,1,1,0.56901,0.26407,0.26319,E,1
9,2,2,2,0.41652,0.78003,0.24401,E,1
9,2,1,5,0.36336,0.56298,0.22812,E,0
9,2,2,1,0.79734,0.31082,0.27487,E,1
9,1,1,1,0.34605,0.065221,0.25934,E,1
9,2,2,1,0.65702,0.29294,0.24574,E,1
9,1,1,6,0.27548,0.030098,0.23446,E,1
9,1,2,1,0.71556,0.27009,0.22406,E,0
9,2,2,2,0.45774,0.1882,0.25612,E,1
9,1,2,2,0.51579,0.22843,0.24557,E,0
9,1,2,1,1.2833,0.25196,0.27946,E,0
9,1,2,4,0.4397,0.27554,0.31979,E,0
9,1,1,6,0.32835,0.2821,0.36841,E,1
9,2,2,6,0.29296,0.867,0.3495,E,1
9,2,1,6,0.37574,0.21106,0.33428,E,0
9,2,2,5,0.29911,0.20505,0.38324,E,1
9,2,2,6,0.56278,0.24026,0.36534,E,1
9,2,1,1,0.53342,0.25791,0.35184,E,0
9,1,1,5,0.19387,0.16455,0.39064,E,1
9,1,1,1,1.1545,0.34044,0.37517,E,1
9,2,1,5,0.2466,0.12931,0.36299,E,0
9,1,1,6,0.29887,0.21751,0.40306,E,1
9,1,1,2,0.56836,0.22343,0.38924,E,1
9,2,2,6,0.416,0.2462,0.37786,E,1
9,2,2,4,0.96695,0.26394,0.36796,E,1
9,2,2,2,0.73865,1.1897,0.36016,E,1
9,1,1,1,0.74403,0.4745,0.35319,E,1
9,1,1,1,0.47492,0.24636,0.34672,E,1
9,2,2,5,0.32277,0.26383,0.34043,E,1
9,2,2,4,0.5217,0.11715,0.33513,E,1
9,2,2,3,0.59233,0.4337,0.33036,E,1
9,2,2,1,1.2661,0.24664,0.32592,E,1
9,1,1,6,0.35239,0.041327,0.32171,E,1
9,1,1,1,0.67389,0.34607,0.31758,E,1
9,1,1,1,0.34585,0.23502,0.31347,E,1
9,1,2,1,0.77336,0.27606,0.30938,E,0
9,1,1,5,0.53308,0.2352,0.32259,E,1
9,2,1,3,0.31649,0.22928,0.31885,E,0
9,1,1,5,0.27561,0.26365,0.23012,H,1
9,2,1,1,0.63285,0.29339,0.22103,H,0
9,1,2,1,0.53357,0.18754,0.23385,H,0
9,1,2,1,0.59808,1.0546,0.24605,H,0
9,2,2,2,0.77341,0.38165,0.26367,H,1
9,1,1,1,0.70929,0.08257,0.25112,H,1
9,2,1,5,0.22894,0.26408,0.24093,H,0
9,1,1,1,0.48679,0.64486,0.25677,H,1
9,2,1,3,0.52738,1.8758,0.24567,H,0
9,1,1,3,1.3653,0.19419,0.262,H,1
9,2,1,1,1.4531,0.23483,0.25019,H,0
9,2,2,1,0.69794,0.25184,0.26689,H,1
9,1,1,4,0.35164,1.1607,0.25354,H,1
9,1,1,1,0.70337,0.31114,0.24376,H,1
9,1,1,1,0.87947,0.35751,0.23497,H,1
9,2,NaN,NaN,NaN,NaN,0.2276,H,NaN
9,1,1,1,0.89687,0.24092,0.22018,H,1
9,1,1,3,0.80269,0.21164,0.21423,H,1
9,2,2,1,0.48042,0.28115,0.20852,H,1
9,2,1,1,1.295,0.14662,0.20295,H,0
9,2,2,4,0.50469,0.2819,0.20945,H,1
9,2,1,6,0.33467,0.047211,0.20396,H,0
9,2,2,3,0.55091,0.27609,0.21035,H,1
9,1,2,1,0.64528,0.21708,0.20495,H,0
9,2,1,1,0.2819,0.45158,0.21122,H,0
9,2,1,1,0.45701,0.48646,0.2192,H,0
9,2,2,1,0.52781,0.12314,0.22875,H,1
9,2,2,1,0.46364,0.51635,0.222,H,1
9,1,1,1,0.4336,0.40446,0.21618,H,1
9,2,1,3,0.24104,0.053352,0.21094,H,0
9,1,1,1,0.31084,0.27541,0.21856,H,1
9,1,1,3,0.42804,0.27598,0.21334,H,1
9,1,2,1,0.42236,0.21741,0.2083,H,0
9,1,1,4,0.42195,0.19369,0.21568,H,1
9,1,2,1,0.50455,0.24677,0.21067,H,0
9,2,1,1,0.27538,0.26446,0.21796,H,0
9,2,1,1,1.2956,0.68623,0.2265,H,0
9,1,2,1,0.35185,0.67458,0.23514,H,0
9,1,2,1,0.39887,0.36391,0.24588,H,0
9,1,2,2,0.49272,0.23499,0.25821,H,0
9,1,1,3,1.4421,0.22872,0.27096,H,1
9,2,2,3,0.35782,0.33399,0.2604,H,1
9,1,2,5,0.32892,0.11772,0.25145,H,0
9,1,2,5,0.46301,0.21704,0.26399,H,0
9,2,1,1,0.32861,0.22856,0.27604,H,0
9,2,1,1,1.0082,0.38722,0.29382,H,0
9,1,1,5,0.28162,0.24632,0.31195,H,1
9,1,1,5,0.36964,0.25206,0.29689,H,1
9,2,1,1,0.48077,0.21123,0.28245,H,0
9,1,1,4,0.37562,0.28716,0.29971,H,1
9,2,2,3,0.28757,0.11161,0.33041,E,1
