Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Side
17,2,1,10,0.258557229,0.78957,0.015848932,2,1,2
17,1,2,7,1.083550459,1.38135,0.015135612,1,0,2
17,0,2,7,0.850074126,0.73976,0.015848932,1,1,0
17,1,1,10,0.200243257,1.89793,0.015848932,1,1,2
17,0,2,10,0.691873761,1.28966,0.015488166,1,1,0
17,1,1,10,0.491851802,0.67303,0.015488166,1,1,1
17,1,2,7,0.666833541,1.72297,0.015135612,1,0,1
17,0,2,10,0.833533108,1.04802,0.015488166,1,1,0
17,1,1,6,0.683589599,0.77306,0.015488166,1,1,2
17,0,2,8,0.89174468,0.78977,0.015135612,1,1,0
17,1,2,8,0.825155648,1.08995,0.015135612,1,0,1
17,1,1,8,0.633455967,1.31477,0.015848932,1,1,1
17,1,1,10,0.30023461,0.89792,0.015488166,1,1,1
17,1,1,10,0.300184832,0.70627,0.015135612,1,1,2
17,1,1,10,0.291631016,0.72317,0.014791084,1,1,2
17,0,2,10,1.875205369,3.92317,0.014791084,1,1,0
17,0,2,4,4.350157468,4.31467,0.014791084,1,1,0
17,1,2,7,1.033636987,1.01458,0.014791084,1,0,1
17,0,2,7,1.041852883,0.89801,0.015135612,1,1,0
17,1,1,10,0.40857953,0.79802,0.015135612,1,1,2
17,0,2,8,2.208411081,2.68144,0.014791084,1,1,0
17,1,1,7,2.983399818,1.25641,0.014791084,1,1,2
17,1,2,2,1.075107861,2.69803,0.014791084,1,0,2
17,1,1,10,0.341872168,0.79824,0.015135612,1,1,2
17,0,2,1,0.883571167,7.48966,0.014791084,1,1,0
17,1,2,7,0.950215381,0.80638,0.014791084,1,0,1
17,0,2,7,1.008507736,4.00639,0.015135612,1,1,0
17,1,2,8,2.058523323,1.88975,0.015135612,1,0,1
17,1,1,10,0.466754977,0.98974,0.015848932,1,1,1
17,0,2,6,1.366921207,3.29792,0.015488166,1,1,0
17,0,2,3,2.191965352,2.84802,0.015488166,1,1,0
17,0,2,7,0.841832915,1.18974,0.015488166,1,1,0
17,1,1,10,0.400148309,0.83126,0.015488166,1,1,1
17,1,1,10,0.550174592,1.06469,0.015135612,1,1,2
17,1,1,10,0.625131982,1.0565,0.015135612,1,1,2
17,1,1,10,0.283566445,0.8231,0.014791084,1,1,1
17,1,1,10,0.566891681,0.62291,0.014454398,1,1,2
17,0,2,10,1.225175673,0.68129,0.014454398,1,1,0
17,0,2,10,1.108596369,0.81455,0.014454398,1,1,0
17,0,2,8,1.541908634,1.30631,0.014454398,1,1,0
17,1,1,10,0.341945839,0.76462,0.014454398,1,1,1
17,1,1,10,0.358510182,0.6563,0.014125375,1,1,1
17,1,2,8,1.566851859,1.31462,0.014125375,1,0,2
17,0,2,7,0.775231936,1.49811,0.014454398,1,1,0
17,0,2,7,2.55030629,1.37282,0.014454398,1,1,0
17,1,2,2,3.416765843,1.60642,0.014454398,1,0,1
17,0,2,7,1.883549265,3.71464,0.014791084,1,1,0
17,0,2,7,0.775167083,1.32292,0.014791084,1,1,0
17,1,1,8,0.966847991,0.97297,0.014791084,1,1,2
17,1,2,7,1.083505802,0.96467,0.014454398,1,0,1
17,1,2,8,1.383409034,1.71485,0.014791084,1,0,2
17,2,1,10,0.391921036,0.78128,0.015488166,2,1,2
17,0,2,10,0.600156046,0.93968,0.015135612,2,1,0
17,0,2,8,0.766950618,1.00626,0.015135612,2,1,0
17,0,2,8,0.741904709,0.68148,0.015135612,2,1,0
17,2,1,10,0.291872225,0.91469,0.015135612,2,1,2
17,0,2,6,2.041877345,1.41462,0.014791084,2,1,0
17,2,2,8,1.591708328,3.48963,0.014791084,2,0,1
17,2,2,4,1.917011603,1.23966,0.015135612,2,0,2
17,2,2,8,1.000050916,1.39801,0.015848932,2,0,1
17,2,1,10,0.341875582,0.72316,0.016595869,2,1,1
17,0,2,8,0.816730401,1.22295,0.016218101,2,1,0
17,2,1,10,0.358425986,0.76472,0.016218101,2,1,2
17,0,2,3,6.541840367,6.50634,0.015848932,2,1,0
17,2,1,10,0.350096882,0.53136,0.015848932,2,1,2
17,2,2,3,1.225096313,2.58963,0.015488166,2,0,1
17,0,2,8,2.266897711,0.92299,0.015848932,2,1,0
17,2,2,6,0.775268345,1.50627,0.015848932,2,0,1
17,2,1,10,0.216791386,0.78967,0.016595869,2,1,2
17,2,2,7,1.01685732,1.47296,0.016218101,2,0,1
17,0,2,2,0.791725452,1.78974,0.016595869,2,1,0
17,0,2,8,0.833501535,0.79805,0.016595869,2,1,0
17,0,2,7,1.716889235,0.95643,0.016595869,2,1,0
17,2,1,10,0.125048071,0.65636,0.016595869,2,1,2
17,2,1,10,0.250311751,3.75617,0.016595869,2,1,1
17,0,1,4,1.458531686,1.67299,0.016218101,2,0,0
17,2,1,10,0.075161621,0.60635,0.016218101,2,1,2
17,2,1,10,0.108612298,0.87294,0.015848932,2,1,2
17,2,2,10,2.858546022,1.65632,0.015488166,2,0,1
17,2,1,3,0.85842684,1.53976,0.015848932,2,1,1
17,0,2,9,3.033530036,4.50634,0.015848932,2,1,0
17,2,1,4,0.891848218,1.523,0.015848932,2,1,1
17,2,1,10,0.066890259,0.93964,0.015488166,2,1,2
17,2,1,10,0.300122823,0.59792,0.015488166,2,1,2
17,0,2,7,1.008560358,0.73944,0.015135612,2,1,0
17,2,1,10,0.266910796,0.77299,0.015135612,2,1,2
17,0,2,10,1.116925189,0.78129,0.014791084,2,1,0
17,0,2,10,0.78345409,0.75629,0.014791084,2,1,0
17,2,2,10,0.708537375,0.83133,0.014791084,2,0,1
17,0,2,10,0.850183922,0.64803,0.015135612,2,1,0
17,2,2,8,1.741940264,2.05621,0.015135612,2,0,1
17,0,2,3,1.325202012,3.76466,0.015488166,2,1,0
17,2,2,3,1.291758447,4.01474,0.015488166,2,0,2
17,0,2,3,3.275043918,1.96475,0.015848932,2,1,0
17,2,1,10,0.32516475,0.68139,0.015848932,2,1,1
17,2,1,4,0.750152747,1.46473,0.015848932,2,1,2
17,2,1,10,0.500264249,1.12289,0.015488166,2,1,2
17,2,2,7,1.350104277,2.81474,0.015488166,2,0,1
17,0,2,7,2.208558424,0.88124,0.015848932,2,1,0
17,0,2,7,3.725136704,2.83151,0.015848932,2,1,0
17,2,2,7,1.358494822,1.69808,0.015848932,2,0,1
17,1,2,10,1.158554498,0.71457,0.015135612,1,0,2
17,0,2,10,1.175165205,0.60634,0.015488166,1,1,0
17,1,2,10,0.475442482,0.69792,0.015488166,1,0,2
17,0,2,7,0.916741096,0.67313,0.015848932,1,1,0
17,1,1,10,0.416732279,0.68984,0.015848932,1,1,1
17,1,1,10,0.091822959,0.61481,0.015488166,1,1,2
17,1,1,10,0.050169472,0.70641,0.015488166,1,1,1
17,1,1,7,0.275078336,1.21479,0.015135612,1,1,1
17,0,2,8,0.508587949,0.8813,0.015135612,1,1,0
17,0,2,8,0.641746103,1.28963,0.015135612,1,1,0
17,1,2,3,2.57510587,1.80639,0.015135612,1,0,2
17,0,2,7,0.366770167,0.79804,0.015488166,1,1,0
17,1,2,3,2.57525691,4.21452,0.015488166,1,0,2
17,1,1,10,0.166870519,0.65633,0.015848932,1,1,1
17,0,2,10,0.566869495,0.798,0.015488166,1,1,0
17,1,1,3,0.47521066,1.23964,0.015488166,1,1,1
17,0,1,7,0.366796051,0.75639,0.015488166,1,0,0
17,1,2,7,0.55849687,1.03964,0.015488166,1,0,1
17,1,1,10,0.175138468,0.59805,0.015848932,1,1,2
17,0,1,8,0.008539025,0.91474,0.015488166,1,0,0
17,1,1,10,0.366784389,0.73983,0.015488166,1,1,1
17,1,2,10,0.466875866,0.83128,0.015488166,1,0,1
17,0,2,7,0.70852941,2.373,0.015488166,1,1,0
17,0,2,3,0.608422858,5.07301,0.015488166,1,1,0
17,1,2,8,0.566738081,1.50639,0.015488166,1,0,2
17,1,1,10,0.425110592,0.74806,0.015848932,1,1,2
17,1,1,10,0.141885765,0.63125,0.015848932,1,1,1
17,0,2,10,0.758482989,0.58969,0.015488166,1,1,0
17,1,1,7,0.475134144,1.23973,0.015488166,1,1,2
17,0,2,8,0.441826259,0.76471,0.015488166,1,1,0
17,1,2,8,0.65861793,1.348,0.015488166,1,0,1
17,1,2,8,1.05852247,0.84787,0.015848932,1,0,2
17,0,2,8,1.000166684,0.98966,0.016218101,1,1,0
17,1,1,10,0.675269028,0.93959,0.016218101,1,1,1
17,0,2,10,0.975193024,1.1064,0.015848932,1,1,0
17,1,1,10,0.283589201,0.63966,0.015848932,1,1,1
17,1,1,7,0.366872282,0.69799,0.015848932,1,1,2
17,0,2,8,0.666770679,1.23141,0.015488166,1,1,0
17,1,2,7,0.858538058,1.2396,0.015488166,1,0,2
17,0,1,2,1.841766924,3.08955,0.015848932,1,0,0
17,1,1,10,0.225153486,1.50632,0.015848932,1,1,2
17,1,1,10,0.158473147,0.69812,0.015848932,1,1,1
17,1,2,10,0.566714188,0.81475,0.015488166,1,0,1
17,1,1,10,0.050169756,0.64808,0.015848932,1,1,2
17,0,2,10,0.983458413,0.60639,0.015488166,1,1,0
17,0,2,8,0.725306802,3.03961,0.015488166,1,1,0
17,0,2,8,0.666776652,1.37309,0.015488166,1,1,0
17,0,2,9,1.75846706,0.64811,0.015488166,1,1,0
17,1,2,9,0.800151268,0.87313,0.015488166,1,0,1
17,1,1,10,0.383437762,0.4647,0.015848932,1,1,2
17,0,2,10,0.566901352,0.99786,0.016218101,2,1,0
17,2,1,10,0.183575661,0.48119,0.016218101,2,1,2
17,0,2,10,0.508493229,0.67313,0.015848932,2,1,0
17,2,1,10,0.250084764,0.60639,0.015848932,2,1,1
17,0,2,3,2.791651496,1.78974,0.015848932,2,1,0
17,2,1,10,0.225214926,0.54793,0.015848932,2,1,1
17,2,1,10,0.400238194,0.74803,0.015488166,2,1,2
17,2,1,3,0.833443224,2.38973,0.015488166,2,1,2
17,0,2,8,1.558572817,1.35633,0.015135612,2,1,0
17,2,2,7,1.55008101,0.66457,0.015135612,2,0,1
17,0,2,7,0.508475309,1.03969,0.015488166,2,1,0
17,2,1,10,0.266866423,0.69799,0.015488166,2,1,2
17,0,2,10,0.691895948,0.67294,0.015135612,2,1,0
17,2,2,10,2.2251441,0.98965,0.015135612,2,0,1
17,0,2,7,0.79180339,0.8813,0.015488166,2,1,0
17,2,2,8,0.633470758,1.32321,0.015488166,2,0,1
17,0,2,7,0.733502786,1.34807,0.015848932,2,1,0
17,2,2,8,0.875088178,1.2314,0.015848932,2,0,2
17,2,1,10,0.466870462,0.93124,0.016218101,2,1,2
17,2,2,3,1.94205097,3.44791,0.015848932,2,0,1
17,0,2,7,0.817088517,2.30618,0.016218101,2,1,0
17,2,1,10,0.15842081,0.73976,0.016218101,2,1,2
17,0,1,0,0.708436397,2.08138,0.016218101,2,0,0
17,2,1,2,0.458529979,1.46463,0.016218101,2,1,2
17,2,1,10,0.083464273,0.53171,0.015848932,2,1,1
17,2,1,10,0.975267264,1.51449,0.015848932,2,1,1
17,2,1,10,0.325231026,0.79797,0.015488166,2,1,1
17,2,1,10,0.30847127,0.86476,0.015488166,2,1,2
17,0,2,7,4.633488394,2.12303,0.015488166,2,1,0
17,0,2,8,1.083538228,1.61481,0.015488166,2,1,0
17,2,2,3,2.050148708,2.24802,0.015488166,2,0,2
17,0,2,8,1.266824325,1.22304,0.015488166,2,1,0
17,2,2,3,1.050180565,2.65631,0.015488166,2,0,1
17,2,1,10,0.200291328,0.88124,0.015848932,2,1,2
17,0,2,10,2.450205141,1.05628,0.015848932,2,1,0
17,2,1,10,0.241802024,1.38963,0.015848932,2,1,2
17,0,2,9,0.716759244,2.648,0.015488166,2,1,0
17,2,2,8,1.091709182,4.2315,0.015488166,2,0,1
17,0,2,7,2.68360695,0.99784,0.015848932,2,1,0
17,2,1,10,0.316819432,0.57308,0.015848932,2,1,1
17,0,2,7,0.908550516,0.78965,0.015848932,2,1,0
17,2,1,6,0.216749288,1.42302,0.015848932,2,1,2
17,0,2,8,1.333566388,3.33131,0.015488166,2,1,0
17,0,2,7,1.08350125,1.43142,0.015488166,2,1,0
17,2,2,3,1.083441517,1.8482,0.015488166,2,0,2
17,2,2,8,3.375143644,6.86469,0.015848932,2,0,1
17,0,2,7,0.675133063,1.24811,0.016218101,2,1,0
17,2,2,7,0.483423995,1.8565,0.016218101,2,0,1
17,2,2,7,2.100184206,1.69801,0.016218101,2,0,2
17,2,1,10,0.166894412,0.70636,0.016595869,2,1,1
17,1,2,9,0.708522015,1.14806,0.015848932,1,0,1
17,1,2,7,0.275202069,0.79792,0.016218101,1,0,1
17,0,2,8,0.791896403,0.75636,0.016218101,1,1,0
17,1,2,8,0.425282397,1.49794,0.016218101,1,0,2
17,0,2,7,0.450269995,0.82296,0.016595869,1,1,0
17,0,2,2,0.616854362,2.88135,0.016595869,1,1,0
17,1,1,10,0.358565649,0.45631,0.016595869,1,1,2
17,0,2,8,3.108447035,1.89807,0.016595869,1,1,0
17,1,2,3,1.016771703,1.06474,0.016595869,1,0,1
17,1,1,10,0.391914209,0.67302,0.016982437,1,1,2
17,0,2,7,2.516905107,1.60635,0.016595869,1,1,0
17,1,2,8,0.658454658,1.09804,0.016595869,1,0,1
17,0,1,3,1.617059447,0.68952,0.016982437,1,0,0
17,0,2,8,0.500205653,1.85635,0.016982437,1,1,0
17,1,1,10,0.108479746,0.5147,0.016982437,1,1,2
17,1,1,6,1.233627089,1.05624,0.016982437,1,1,1
17,1,1,10,0.133428091,0.54798,0.016595869,1,1,1
17,1,1,10,0.20016987,0.56474,0.016595869,1,1,2
17,0,2,8,1.300168903,2.40633,0.016218101,1,1,0
17,1,2,7,0.391849925,1.03138,0.016218101,1,0,2
17,1,2,8,3.317030206,2.1896,0.016595869,1,0,2
17,0,2,8,0.650168789,1.03972,0.016982437,1,1,0
17,0,2,8,1.23342684,0.92303,0.016982437,1,1,0
17,1,1,10,0.31681545,0.53967,0.016982437,1,1,2
17,1,1,9,0.425199908,0.83968,0.016595869,1,1,1
17,0,2,8,2.408492774,1.18969,0.016595869,1,1,0
17,1,2,8,1.958492717,1.03122,0.016595869,1,0,1
17,0,2,7,3.066872623,1.07296,0.016982437,1,1,0
17,1,2,7,0.908638125,0.8814,0.016982437,1,0,2
17,1,1,7,0.383457105,0.88143,0.017378008,1,1,1
17,1,1,7,1.17527045,1.22288,0.016982437,1,1,1
17,0,2,7,0.42517829,0.78959,0.016982437,1,1,0
17,1,1,7,0.341876719,1.34797,0.016982437,1,1,2
17,1,2,8,0.583517748,0.5729,0.016595869,1,0,1
17,0,2,7,0.741687962,0.78147,0.016982437,1,1,0
17,0,2,10,0.466770337,1.42321,0.016982437,1,1,0
17,0,2,10,1.350228864,0.83134,0.016982437,1,1,0
17,1,1,10,0.07521339,0.48964,0.016982437,1,1,2
17,1,1,10,0.091849413,0.52305,0.016982437,1,1,1
17,1,1,10,0.533473147,0.68967,0.016595869,1,1,2
17,0,2,7,1.058494594,1.44802,0.016595869,1,1,0
17,1,2,7,1.491904709,0.96473,0.016595869,1,0,1
17,1,2,7,0.541814767,0.8313,0.016595869,1,0,2
17,1,1,10,0.391790191,0.93145,0.016982437,1,1,1
17,0,2,7,0.39446397,0.82857,0.016982437,1,1,0
17,0,2,7,0.666885025,0.95631,0.016982437,1,1,0
17,1,1,3,0.933408692,0.73976,0.016982437,1,1,2
17,0,2,7,0.816809477,0.73976,0.016595869,1,1,0
17,1,2,7,2.408523778,1.10639,0.016595869,1,0,2
17,1,2,7,1.633531914,1.0483,0.016982437,1,0,1
17,2,2,2,1.908397769,2.27317,0.016595869,2,0,2
17,0,2,7,0.808495448,0.84802,0.016982437,2,1,0
17,2,2,7,2.68358391,0.73155,0.016982437,2,0,1
17,0,2,8,0.391785356,0.50634,0.017378008,2,1,0
17,2,1,10,0.383434349,0.58133,0.017378008,2,1,1
17,0,2,10,0.650088007,0.67307,0.016982437,2,1,0
17,0,1,0,0.725085504,1.62308,0.016982437,2,0,0
17,2,2,8,1.316808055,0.74809,0.016982437,2,0,2
17,2,2,7,2.383454545,0.76464,0.017378008,2,0,2
17,2,1,8,0.733416031,0.5731,0.017782794,2,1,1
17,2,2,8,3.991743713,0.79812,0.017378008,2,0,2
17,0,2,8,0.991744282,1.43141,0.017782794,2,1,0
17,0,2,8,1.533510125,1.1231,0.017782794,2,1,0
17,2,1,10,0.291853452,0.43965,0.017782794,2,1,1
17,2,1,10,3.066893957,0.56473,0.017782794,2,1,2
17,0,2,10,1.250096711,0.69811,0.017378008,2,1,0
17,2,2,8,2.258409318,1.5897,0.017378008,2,0,1
17,2,1,10,0.16680851,0.45639,0.017782794,2,1,2
17,2,1,10,0.083558993,0.46457,0.017782794,2,1,1
17,0,2,10,0.441847308,0.43977,0.017378008,2,1,0
17,0,1,10,0.683401581,0.88141,0.017378008,2,0,0
17,0,2,7,2.308505688,1.81481,0.017378008,2,1,0
17,2,1,7,0.633438616,0.88144,0.017378008,2,1,1
17,2,1,8,0.475227157,0.72292,0.017378008,2,1,1
17,0,2,6,1.216980257,2.048,0.016982437,2,1,0
17,2,2,8,1.608542893,1.18137,0.016982437,2,0,2
17,2,1,7,0.941836783,1.05642,0.017378008,2,1,2
17,2,1,10,0.175136192,0.48145,0.017378008,2,1,2
17,0,2,7,0.650107918,0.93976,0.016982437,2,1,0
17,2,2,7,0.541754465,1.04808,0.016982437,2,0,1
17,2,2,7,0.53356417,1.1231,0.017378008,2,0,1
17,2,2,8,0.758284731,1.24795,0.017782794,2,0,1
17,2,1,10,0.108573044,1.02293,0.018197009,2,1,2
17,2,2,7,1.300225223,0.83137,0.017782794,2,0,1
17,0,2,8,2.275185287,0.75637,0.018197009,2,1,0
17,0,2,8,0.941867219,0.81468,0.018197009,2,1,0
17,0,2,8,1.016742974,0.94808,0.018197009,2,1,0
17,2,1,10,0.108542324,0.48127,0.018197009,2,1,2
17,2,1,10,0.108603195,0.58131,0.017782794,2,1,2
17,0,2,10,0.808502274,0.59798,0.017782794,2,1,0
17,2,1,10,0.291973772,0.54783,0.017782794,2,1,1
17,0,2,8,1.091949537,0.80623,0.017782794,2,1,0
17,0,2,7,1.025237909,1.24793,0.017782794,2,1,0
17,2,2,7,0.383597051,0.86452,0.017782794,2,0,2
17,0,2,7,0.89189572,1.48129,0.017782794,2,1,0
17,2,2,7,1.458609624,1.00632,0.017782794,2,0,2
17,2,1,10,0.150206052,0.59803,0.018197009,2,1,2
17,0,2,8,1.575091648,0.63144,0.018197009,2,1,0
17,2,1,10,0.116805722,0.69808,0.018197009,2,1,1
17,2,1,10,0.208497553,0.41469,0.017782794,2,1,1
17,1,2,10,0.400182443,0.53955,0.017378008,1,0,1
17,1,1,10,0.233646715,0.45628,0.017782794,1,1,2
17,1,2,10,0.608662075,0.47281,0.017378008,1,0,1
17,0,2,7,0.450131755,0.57292,0.017782794,1,1,0
17,0,2,8,1.200144839,0.72297,0.017782794,1,1,0
17,1,1,10,0.166906927,0.44791,0.017782794,1,1,2
17,0,2,8,0.458576913,0.98125,0.017782794,1,1,0
17,0,2,7,0.350278926,0.75623,0.017782794,1,1,0
17,1,1,10,0.102898945,0.52059,0.017782794,1,1,1
17,1,1,8,0.258504607,0.63972,0.017378008,1,1,2
17,1,1,10,0.033640401,0.5229,0.017378008,1,1,1
17,0,2,9,0.966885253,1.33953,0.016982437,1,1,0
17,1,2,7,2.333575206,2.64795,0.016982437,1,0,2
17,1,2,7,1.058558026,2.35641,0.017378008,1,0,1
17,1,1,10,0.150246443,0.51458,0.017782794,1,1,2
17,1,1,10,0.00862066,0.43128,0.017378008,1,1,1
17,0,1,0,0.591806746,1.53975,0.017378008,1,0,0
17,0,2,9,2.075271133,0.6479,0.017378008,1,1,0
17,1,1,10,0.79189299,0.59807,0.017378008,1,1,2
17,0,2,6,2.116729491,0.75653,0.017378008,1,1,0
17,1,1,10,0.141761178,0.50642,0.017378008,1,1,2
17,1,2,7,1.525146887,1.69805,0.016982437,1,0,1
17,0,2,7,0.883559789,1.18977,0.017378008,1,1,0
17,1,1,10,0.016861018,0.44799,0.017378008,1,1,2
17,1,2,9,0.691785299,0.67303,0.016982437,1,0,1
17,0,2,6,3.333553304,1.31466,0.017378008,1,1,0
17,1,1,10,0.191970472,0.52292,0.017378008,1,1,2
17,0,2,6,0.733536635,1.20623,0.017378008,1,1,0
17,1,1,10,0.258343896,0.43139,0.017378008,1,1,1
17,0,2,7,0.341860791,0.58133,0.016982437,1,1,0
17,0,2,8,0.625110933,0.71478,0.016982437,1,1,0
17,0,2,7,0.433429457,0.98978,0.016982437,1,1,0
17,0,2,6,0.425134201,1.02322,0.016982437,1,1,0
17,1,1,10,0.133621798,0.47286,0.016982437,1,1,1
17,1,1,6,1.06683593,1.60638,0.016982437,1,1,2
17,1,1,9,0.216797644,0.74797,0.016982437,1,1,1
17,0,2,7,0.716782284,2.7147,0.016595869,1,1,0
17,1,2,7,2.000074809,1.86474,0.016595869,1,0,2
17,1,1,10,0.158444418,0.45644,0.016982437,1,1,2
17,1,2,7,0.466992488,0.75629,0.016982437,1,0,1
17,0,2,7,3.908413414,0.82316,0.016982437,1,1,0
17,1,2,7,1.458526566,1.00637,0.016982437,1,0,2
17,1,1,8,0.625139093,0.66463,0.017378008,1,1,2
17,1,2,8,1.000215609,1.08132,0.016982437,1,0,1
17,1,2,7,1.291801399,0.923,0.017378008,1,0,1
17,0,2,7,0.591708044,0.78969,0.017782794,1,1,0
17,0,2,7,0.841910568,0.92298,0.017782794,1,1,0
17,1,2,7,1.325095061,1.1147,0.017782794,1,0,1
17,0,2,8,0.73352156,1.67313,0.017782794,1,1,0
17,1,1,10,0.166757025,0.41476,0.017782794,1,1,2
17,0,2,10,0.375191716,0.48136,0.017782794,2,1,0
17,2,2,10,0.04182899,0.54803,0.017782794,2,0,1
17,0,2,8,0.400176754,0.53977,0.018197009,2,1,0
17,0,2,7,0.433680906,0.59797,0.018197009,2,1,0
17,0,2,7,0.433453066,0.63974,0.018197009,2,1,0
17,2,2,8,0.225133291,0.63987,0.018197009,2,0,2
17,2,2,8,0.541935087,1.15629,0.018620871,2,0,2
17,2,1,10,0.200169586,0.49819,0.019054607,2,1,1
17,2,1,10,0.066865797,0.52306,0.018620871,2,1,2
17,2,1,10,0.025185572,0.55638,0.018197009,2,1,1
17,0,2,10,0.52518102,0.50632,0.018197009,2,1,0
17,0,2,10,0.40844385,0.42318,0.018197009,2,1,0
17,2,2,9,1.20851149,1.4481,0.018197009,2,0,1
17,0,2,7,0.541752759,0.52307,0.018620871,2,1,0
17,0,2,7,0.666785754,0.77307,0.018620871,2,1,0
17,2,1,10,0.29185459,0.43969,0.018620871,2,1,2
17,2,2,9,0.883655647,0.82299,0.018197009,2,0,1
17,2,2,7,0.716836897,0.62305,0.018620871,2,0,2
17,2,1,10,0.166768119,0.33143,0.019054607,2,1,1
17,2,1,10,0.1419546,0.50627,0.019054607,2,1,2
17,0,2,7,0.450088519,0.63991,0.018620871,2,1,0
17,2,2,7,0.575202866,0.49793,0.018620871,2,0,1
17,2,2,7,0.500280462,0.50624,0.019054607,2,0,1
17,0,2,7,0.600105415,0.80637,0.019498446,2,1,0
17,2,1,10,0.216754693,0.42306,0.019498446,2,1,2
17,0,2,7,1.175081579,0.60646,0.019054607,2,1,0
17,2,2,8,1.208488735,0.71466,0.019054607,2,0,1
17,2,2,9,0.500182044,0.9146,0.019498446,2,0,2
17,2,1,10,0.050244281,0.55614,0.019952623,2,1,2
17,0,2,8,1.558473261,0.58966,0.019952623,2,1,0
17,0,2,8,0.733305097,0.81477,0.019952623,2,1,0
17,0,2,6,1.008401353,0.7814,0.019952623,2,1,0
17,2,1,10,0.116781829,0.51458,0.019952623,2,1,2
17,2,1,10,0.150191829,0.4896,0.019498446,2,1,2
17,2,2,8,0.808397599,0.73143,0.019498446,2,0,1
17,0,2,7,2.391779383,0.90642,0.019952623,2,1,0
17,2,1,10,0.008554669,0.59802,0.019952623,2,1,2
17,2,2,7,0.775143189,0.57292,0.019498446,2,0,1
17,0,2,7,0.583547046,0.67304,0.019952623,2,1,0
17,2,2,8,0.650282567,0.73115,0.019952623,2,0,1
17,2,1,10,0.041829274,0.59808,0.020417379,2,1,1
17,0,2,8,1.158524347,0.68129,0.019952623,2,1,0
17,2,1,10,0.133487825,0.44806,0.019952623,2,1,2
17,2,1,10,0.150261803,0.62308,0.019952623,2,1,2
17,0,2,10,0.450132892,0.61478,0.019498446,2,1,0
17,2,1,10,0.133572874,0.53119,0.019498446,2,1,2
17,2,2,7,0.458433268,0.49808,0.019498446,2,0,1
17,2,1,6,1.108543462,1.62296,0.019952623,2,1,1
17,0,2,7,1.241994593,0.63957,0.019498446,2,1,0
17,0,2,7,1.408567014,0.73964,0.019498446,2,1,0
17,1,2,7,1.016877516,0.83958,0.017782794,1,0,1
17,0,2,7,0.366779838,0.63144,0.018197009,1,1,0
17,1,2,7,0.325139719,0.68144,0.018197009,1,0,1
17,1,2,8,0.383527362,1.00635,0.018197009,1,0,2
17,1,1,10,0.008646829,0.38951,0.018620871,1,1,2
17,1,1,10,0.008536749,0.52305,0.018620871,1,1,2
17,1,2,7,0.733469222,0.98978,0.018197009,1,0,1
17,0,2,7,0.883498918,0.98138,0.018620871,1,1,0
17,0,2,8,1.191794117,0.78982,0.018620871,1,1,0
17,0,2,7,0.491868015,1.38148,0.018620871,1,1,0
17,1,1,10,0.058488621,0.60628,0.018620871,1,1,2
17,0,2,6,0.458487028,0.73127,0.018620871,1,1,0
17,1,2,8,0.008396518,0.49001,0.018620871,1,0,1
17,1,2,8,0.341977128,0.55622,0.018620871,1,0,1
17,0,2,7,0.533596881,0.6896,0.019054607,1,1,0
17,0,2,7,1.166895834,1.1896,0.019054607,1,1,0
17,1,1,10,0.108517293,0.39786,0.019054607,1,1,2
17,1,2,7,0.733532084,0.76466,0.019054607,1,0,2
17,1,1,10,0.150085163,0.48986,0.019498446,1,1,1
17,0,2,8,1.775313572,0.48963,0.019054607,1,1,0
17,1,1,10,0.116727784,0.48975,0.019054607,1,1,2
17,1,1,10,0.20017499,0.41466,0.019054607,1,1,1
17,1,1,10,0.017008929,0.56459,0.018620871,1,1,2
17,1,2,7,0.325087666,0.97306,0.018620871,1,0,1
17,1,1,10,0.108584706,0.46467,0.019054607,1,1,1
17,0,1,8,0.583642904,0.98129,0.018620871,1,0,0
17,1,1,10,0.008607291,0.46453,0.018620871,1,1,2
17,0,2,10,0.558472123,1.43147,0.018620871,1,1,0
17,0,2,8,0.583359028,0.54811,0.018620871,1,1,0
17,0,2,6,0.258420127,0.83964,0.018620871,1,1,0
17,0,2,7,0.308584763,0.96478,0.018620871,1,1,0
17,1,1,10,0.325088235,0.50637,0.018620871,1,1,2
17,1,1,10,0.033560187,0.62291,0.018197009,1,1,2
17,0,2,8,0.516848787,0.6647,0.018197009,1,1,0
17,1,2,2,1.075181533,1.77305,0.018197009,1,0,1
17,0,2,4,4.316901352,1.30631,0.018620871,1,1,0
17,1,1,7,0.950100466,1.39807,0.018620871,1,1,1
17,1,1,10,0.02512726,0.47306,0.018197009,1,1,2
17,1,1,10,0.041795425,1.22306,0.018197009,1,1,1
17,0,2,7,1.258514278,0.64802,0.018197009,1,1,0
17,1,1,10,0.200202012,0.63967,0.018197009,1,1,2
17,0,2,7,0.683564852,1.12298,0.017782794,1,1,0
17,1,2,7,1.408505574,0.65635,0.017782794,1,0,1
17,1,2,8,0.70017243,0.74803,0.018197009,1,0,1
17,0,2,8,1.025000967,0.73977,0.018620871,1,1,0
17,1,1,10,0.116724087,0.5397,0.018620871,1,1,2
17,1,1,10,0.333582886,0.78134,0.018197009,1,1,2
17,0,2,7,0.466916826,0.54806,0.018197009,1,1,0
17,0,2,8,0.400220843,0.68969,0.018197009,1,1,0
