Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Session,Visual_search_accuracy
12,0,0,4,1.139811,0.639853,0.197044,4,1,1,1
12,0,1,3,1.119814,1.929383,0.179131,4,0,1,1
12,0,0,2,1.489703,6.307828,0.197044,4,1,1,1
12,1,1,3,1.569667,0.97971,0.197044,4,1,1,1
12,0,1,3,1.309756,1.709448,0.197044,4,0,1,1
12,0,0,4,1.009851,0.879749,0.216748,4,1,1,0
12,1,1,1,2.649268,1.549506,0.216748,4,1,1,1
12,0,0,4,2.269424,1.299607,0.216748,4,1,1,1
12,1,1,1,5.17837,2.319246,0.197044,4,1,1,1
12,0,0,4,0.81986,1.479554,0.197044,4,1,1,0
12,0,0,1,1.569678,2.519185,0.197044,4,1,1,0
12,0,0,4,0.649988,0.92973,0.179131,4,1,1,0
12,1,1,2,1.31975,1.639494,0.179131,4,1,1,0
12,0,1,1,1.799584,1.089678,0.179131,4,0,1,0
12,0,1,2,3.598934,3.368881,0.197044,4,0,1,0
12,0,0,4,0.719957,1.319595,0.216748,4,1,1,1
12,1,1,4,1.969538,4.508487,0.169342,1,1,1,NaN
12,1,1,4,0.989872,2.109308,0.169342,1,1,1,NaN
12,1,1,3,1.429713,1.659485,0.169342,1,1,1,NaN
12,1,1,4,1.359728,1.399578,0.169342,1,1,1,NaN
12,1,1,4,0.949885,3.238917,0.169342,1,1,1,NaN
12,1,1,4,0.999876,2.859043,0.169342,1,1,1,NaN
12,0,1,4,1.539657,1.109672,0.169342,1,0,1,NaN
12,1,1,3,0.8799,0.889743,0.186276,1,1,1,NaN
12,1,1,2,1.019854,7.957239,0.186276,1,1,1,NaN
12,0,1,3,1.719611,1.179653,0.186276,1,0,1,NaN
12,1,0,2,1.899564,1.249635,0.204904,1,0,1,NaN
12,1,1,3,0.799923,1.169641,0.204904,1,1,1,NaN
12,0,0,4,0.699979,2.319259,0.204904,1,1,1,NaN
12,1,1,3,0.819918,1.159651,0.204904,1,1,1,NaN
12,0,0,3,0.96987,1.099674,0.204904,1,1,1,NaN
12,1,1,2,1.339753,4.498475,0.186276,1,1,1,NaN
12,1,1,3,0.859911,0.999716,0.186276,1,1,1,NaN
12,0,0,4,1.359719,1.149651,0.186276,1,1,1,NaN
12,1,0,1,3.628918,1.179644,0.186276,1,0,1,NaN
12,1,1,4,1.109829,1.679466,0.186276,1,1,1,NaN
12,0,1,4,1.649636,1.72946,0.186276,1,0,1,NaN
12,1,1,4,1.379744,1.029693,0.204904,1,1,1,NaN
12,1,1,3,1.019859,1.399549,0.204904,1,1,1,NaN
12,1,1,4,0.779934,3.818716,0.204904,1,1,1,NaN
12,1,1,3,2.399363,1.789434,0.204904,1,1,1,NaN
12,1,1,4,0.779948,0.889763,0.204904,1,1,1,NaN
12,1,1,3,1.199786,2.969019,0.204904,1,1,1,NaN
12,1,1,1,1.099824,1.439548,0.204904,1,1,1,NaN
12,0,0,4,1.509672,6.857634,0.204904,1,1,1,NaN
12,1,1,2,1.989519,3.498822,0.204904,1,1,1,NaN
12,1,1,4,0.640001,1.179636,0.204904,1,1,1,NaN
12,1,1,4,0.699961,0.829769,0.204904,1,1,1,NaN
12,0,1,3,1.919513,1.049693,0.204904,1,0,1,NaN
12,0,0,2,1.469699,2.899057,0.225394,1,1,1,NaN
12,1,1,2,1.299769,1.139648,0.225394,1,1,1,NaN
12,1,1,3,3.399022,1.38958,0.225394,1,1,1,NaN
12,1,1,2,1.609635,1.299598,0.225394,1,1,1,NaN
12,0,0,4,0.679976,3.598806,0.225394,1,1,1,NaN
12,1,1,4,0.779951,1.609487,0.204904,1,1,1,NaN
12,1,1,2,1.309753,1.459557,0.204904,1,1,1,NaN
12,1,1,3,1.389726,1.049697,0.204904,1,1,1,NaN
12,0,0,4,0.739972,3.148942,0.204904,1,1,1,NaN
12,1,1,3,1.039859,0.739816,0.204904,1,1,1,NaN
12,1,1,3,0.909904,1.519498,0.204904,1,1,1,NaN
12,1,1,3,0.849902,0.929747,0.204904,1,1,1,NaN
12,1,1,3,0.849912,1.119662,0.204904,1,1,1,NaN
12,1,1,2,4.328698,2.419208,0.204904,1,1,1,NaN
12,0,0,4,0.550034,0.739902,0.204904,1,1,1,NaN
12,0,1,3,1.529678,3.998646,0.169342,2,0,1,NaN
12,0,0,4,1.149804,1.469542,0.186276,2,1,1,NaN
12,0,0,2,1.429713,2.609139,0.186276,2,1,1,NaN
12,0,0,3,1.439708,0.739825,0.169342,2,1,1,NaN
12,0,1,4,0.899911,1.969353,0.169342,2,0,1,NaN
12,0,0,4,0.689963,1.23962,0.186276,2,1,1,NaN
12,1,0,1,1.249904,1.329628,0.186276,2,0,1,NaN
12,0,1,4,0.829927,0.889741,0.186276,2,0,1,NaN
12,1,1,3,1.059844,1.559524,0.204904,2,1,1,NaN
12,1,1,4,0.849919,2.189279,0.204904,2,1,1,NaN
12,0,0,4,0.630004,1.429552,0.204904,2,1,1,NaN
12,0,1,2,0.739956,0.809779,0.204904,2,0,1,NaN
12,0,0,4,1.089836,3.988652,0.225394,2,1,1,NaN
12,0,0,1,1.219787,2.24926,0.225394,2,1,1,NaN
12,0,0,4,0.620011,0.829762,0.204904,2,1,1,NaN
12,0,0,3,0.719959,1.869397,0.204904,2,1,1,NaN
12,0,0,4,0.720064,0.919726,0.186276,2,1,1,NaN
12,0,1,3,0.820006,1.009703,0.186276,2,0,1,NaN
12,0,0,4,0.659983,0.809789,0.204904,2,1,1,NaN
12,0,0,4,0.679914,0.959714,0.204904,2,1,1,NaN
12,0,1,3,0.739948,3.488846,0.186276,2,0,1,NaN
12,0,1,1,1.099845,0.71908,0.204904,2,0,1,NaN
12,0,0,4,1.029856,0.779794,0.225394,2,1,1,NaN
12,0,0,4,0.540039,0.779785,0.225394,2,1,1,NaN
12,0,0,4,2.06948,1.029701,0.204904,2,1,1,NaN
12,0,0,4,0.749965,0.839779,0.204904,2,1,1,NaN
12,0,0,4,0.650006,2.539162,0.186276,2,1,1,NaN
12,0,1,3,1.43971,1.42955,0.186276,2,0,1,NaN
12,0,0,3,0.799935,1.309611,0.204904,2,1,1,NaN
12,0,0,4,1.649644,1.11967,0.204904,2,1,1,NaN
12,1,1,2,1.149806,1.489547,0.186276,2,1,1,NaN
12,0,0,4,0.659988,1.879397,0.186276,2,1,1,NaN
12,1,1,3,1.409719,2.439195,0.186276,2,1,1,NaN
12,0,1,1,2.619317,1.879404,0.186276,2,0,1,NaN
12,0,1,1,1.83956,0.919731,0.204904,2,0,1,NaN
12,0,0,4,0.470047,0.899762,0.225394,2,1,1,NaN
12,0,0,2,1.059852,2.469206,0.225394,2,1,1,NaN
12,0,0,4,0.490047,1.489539,0.204904,2,1,1,NaN
12,1,1,3,0.659989,1.939367,0.204904,2,1,1,NaN
12,1,1,3,1.039844,1.9295,0.204904,2,1,1,NaN
12,0,0,3,0.660088,0.989706,0.204904,2,1,1,NaN
12,0,0,4,0.500016,2.989002,0.186276,2,1,1,NaN
12,1,1,2,2.92919,2.689123,0.186276,2,1,1,NaN
12,1,1,4,0.839925,0.939726,0.186276,2,1,1,NaN
12,1,1,4,1.049845,1.029697,0.186276,2,1,1,NaN
12,0,0,1,1.11983,3.078998,0.186276,2,1,1,NaN
12,1,1,3,2.859204,1.699455,0.169342,2,1,1,NaN
12,1,1,1,4.608586,0.859765,0.169342,2,1,1,NaN
12,0,1,4,3.438998,1.979359,0.216748,4,0,1,0
12,0,0,4,1.119817,0.55989,0.238423,4,1,1,1
12,0,0,4,0.430068,0.719807,0.238423,4,1,1,0
12,0,0,4,0.670078,0.669923,0.216748,4,1,1,0
12,1,1,2,1.719614,0.889742,0.216748,4,1,1,1
12,0,0,4,0.440081,0.779799,0.216748,4,1,1,0
12,0,0,4,0.510035,0.599869,0.197044,4,1,1,0
12,1,1,4,0.769941,0.789783,0.197044,4,1,1,1
12,0,0,3,0.729956,0.999706,0.197044,4,1,1,1
12,0,1,3,1.889564,0.93972,0.179131,4,0,1,1
12,1,1,3,0.520026,0.589865,0.197044,4,1,1,0
12,1,1,4,1.489706,0.569852,0.197044,4,1,1,1
12,0,1,2,2.029521,0.999712,0.197044,4,0,1,1
12,1,1,2,2.449353,0.959745,0.216748,4,1,1,1
12,0,0,4,1.139826,1.869406,0.216748,4,1,1,1
12,0,0,4,2.669291,0.709829,0.216748,4,1,1,0
12,0,0,4,1.209803,0.669816,0.197044,4,1,1,1
12,0,0,4,1.169812,0.469894,0.197044,4,1,1,1
12,0,1,3,0.859928,0.749806,0.179131,4,0,1,1
12,1,1,4,0.859926,0.559863,0.197044,4,1,1,1
12,0,0,4,0.850022,0.619845,0.197044,4,1,1,1
12,0,0,4,1.03986,0.829761,0.197044,4,1,1,1
12,0,1,1,2.039523,0.819756,0.179131,4,0,1,1
12,1,1,3,0.929889,0.959715,0.197044,4,1,1,1
12,0,0,2,1.079847,1.029808,0.197044,4,1,1,1
12,0,1,1,1.589664,1.579502,0.197044,4,0,1,1
12,0,0,4,0.520023,0.569868,0.216748,4,1,1,0
12,0,0,4,1.51978,0.49988,0.216748,4,1,1,1
12,0,1,3,1.799591,0.949716,0.197044,4,0,1,1
12,1,1,2,3.049197,1.149643,0.197044,4,1,1,0
12,1,1,2,1.659628,1.289606,0.197044,4,1,1,1
12,0,0,4,0.819929,0.619871,0.197044,4,1,1,1
12,0,1,3,1.959523,1.389563,0.197044,4,0,1,0
12,0,0,4,0.580011,0.709808,0.216748,4,1,1,0
12,1,1,2,2.439368,1.319613,0.216748,4,1,1,1
12,0,0,4,0.649984,0.489901,0.216748,4,1,1,0
12,0,1,2,1.809579,1.749466,0.197044,4,0,1,1
12,1,0,2,0.799935,1.67949,0.216748,4,0,1,1
12,0,0,4,0.600005,0.719799,0.216748,4,1,1,1
12,0,0,4,1.159829,1.149652,0.216748,4,1,1,0
12,0,1,2,2.17945,0.839733,0.197044,4,0,1,0
12,0,0,4,0.550033,0.969718,0.216748,4,1,1,1
12,0,0,4,0.460052,0.559881,0.216748,4,1,1,0
12,1,1,2,1.509691,1.039696,0.197044,4,1,1,1
12,0,0,1,2.31942,0.669818,0.197044,4,1,1,1
12,0,0,4,1.019846,0.47991,0.197044,4,1,1,0
12,0,0,1,0.769944,0.759793,0.179131,4,1,1,0
12,0,0,4,2.189443,0.889765,0.179131,4,1,1,0
12,1,1,3,1.369726,1.289624,0.197044,3,1,1,1
12,1,1,3,1.279754,0.919738,0.197044,3,1,1,1
12,1,1,2,1.579656,1.229636,0.197044,3,1,1,1
12,1,1,4,1.139819,1.209648,0.197044,3,1,1,1
12,1,1,1,1.769591,1.649487,0.197044,3,1,1,1
12,0,0,4,0.869921,1.149664,0.197044,3,1,1,1
12,1,1,3,1.749594,1.339588,0.197044,3,1,1,1
12,1,1,2,1.209807,1.239632,0.197044,3,1,1,0
12,1,1,3,1.549682,1.34958,0.197044,3,1,1,1
12,1,1,3,1.399718,0.749799,0.197044,3,1,1,1
12,1,1,3,1.879627,1.749438,0.197044,3,1,1,1
12,1,1,3,1.759592,1.239618,0.197044,3,1,1,1
12,1,1,4,1.819557,0.709804,0.197044,3,1,1,1
12,1,1,3,1.349735,0.829759,0.197044,3,1,1,1
12,0,0,2,0.959832,1.26961,0.197044,3,1,1,1
12,0,0,4,0.809897,0.699818,0.179131,3,1,1,1
12,1,1,2,1.07983,1.24964,0.179131,3,1,1,1
12,1,1,2,1.279788,1.439548,0.179131,3,1,1,1
12,1,1,3,1.819578,1.729461,0.179131,3,1,1,1
12,1,1,3,1.549674,1.569512,0.179131,3,1,1,1
12,1,1,2,2.729235,0.82977,0.179131,3,1,1,0
12,1,1,2,1.199747,1.379567,0.179131,3,1,1,1
12,0,1,3,1.039858,1.019694,0.179131,3,0,1,0
12,1,1,3,1.579661,1.139651,0.197044,3,1,1,0
12,0,1,2,1.039843,3.058971,0.197044,3,0,1,0
12,1,1,3,1.199787,0.999697,0.216748,3,1,1,1
12,0,0,4,0.729958,0.769807,0.216748,3,1,1,1
12,0,0,3,1.89954,1.149651,0.216748,3,1,1,1
12,1,1,4,1.089839,1.629478,0.197044,3,1,1,1
12,1,1,3,1.539665,0.879745,0.197044,3,1,1,1
12,1,1,3,1.189814,0.919745,0.197044,3,1,1,1
12,0,0,3,0.819934,0.989706,0.197044,3,1,1,1
12,1,1,2,1.659624,1.669484,0.197044,3,1,1,0
12,1,1,2,1.129808,1.639484,0.197044,3,1,1,1
12,1,1,2,1.479624,1.279615,0.197044,3,1,1,1
12,1,1,3,1.119837,0.909756,0.197044,3,1,1,1
12,1,1,3,1.699625,1.899386,0.197044,3,1,1,0
12,0,1,2,0.99985,1.139674,0.197044,3,0,1,1
12,1,1,3,0.899912,0.509889,0.216748,3,1,1,1
12,1,1,1,1.709612,2.069338,0.216748,3,1,1,1
12,1,1,3,1.209792,1.239635,0.216748,3,1,1,1
12,1,1,1,1.729622,3.108978,0.216748,3,1,1,1
12,0,0,3,0.829933,1.78945,0.216748,3,1,1,1
12,1,1,3,1.559669,1.049706,0.216748,3,1,1,1
12,0,0,4,0.739945,0.959735,0.216748,3,1,1,0
12,1,1,3,1.079828,1.09967,0.197044,3,1,1,1
12,0,0,4,0.640003,0.829757,0.197044,3,1,1,1
12,1,1,3,1.249777,1.479553,0.197044,3,1,1,1
12,1,1,4,1.409731,2.499183,0.186276,1,1,1,NaN
12,0,1,3,0.669995,0.699813,0.186276,1,0,1,NaN
12,1,1,3,1.559658,0.719824,0.204904,1,1,1,NaN
12,1,1,4,0.859939,0.739795,0.204904,1,1,1,NaN
12,1,1,4,0.759962,1.329585,0.204904,1,1,1,NaN
12,1,1,4,0.909888,0.70981,0.204904,1,1,1,NaN
12,1,1,4,0.959891,0.729908,0.204904,1,1,1,NaN
12,1,1,2,0.79994,1.229629,0.204904,1,1,1,NaN
12,1,1,4,0.659987,0.77977,0.204904,1,1,1,NaN
12,0,0,4,0.989864,0.629843,0.204904,1,1,1,NaN
12,0,0,4,0.540023,0.8198,0.204904,1,1,1,NaN
12,0,0,1,1.629649,1.239634,0.186276,1,1,1,NaN
12,1,1,3,0.789932,0.839756,0.186276,1,1,1,NaN
12,1,0,2,1.529672,0.959721,0.186276,1,0,1,NaN
12,1,1,4,0.580005,0.70982,0.186276,1,1,1,NaN
12,1,1,4,0.769957,0.479897,0.186276,1,1,1,NaN
12,0,1,4,0.989851,0.729797,0.186276,1,0,1,NaN
12,0,0,4,0.530027,0.769806,0.204904,1,1,1,NaN
12,1,1,3,0.699989,0.859753,0.204904,1,1,1,NaN
12,1,1,4,1.109814,2.509182,0.204904,1,1,1,NaN
12,1,1,4,0.560021,0.809781,0.204904,1,1,1,NaN
12,1,1,3,1.219784,0.87976,0.204904,1,1,1,NaN
12,1,1,3,1.859568,0.979715,0.204904,1,1,1,NaN
12,1,1,3,0.939883,0.799774,0.204904,1,1,1,NaN
12,1,1,4,0.929904,1.389578,0.204904,1,1,1,NaN
12,0,0,4,0.490054,0.789774,0.204904,1,1,1,NaN
12,0,0,4,0.560026,0.6998,0.186276,1,1,1,NaN
12,1,1,4,0.839934,0.57985,0.186276,1,1,1,NaN
12,1,1,4,1.759591,0.619844,0.186276,1,1,1,NaN
12,1,1,4,0.879899,0.919752,0.186276,1,1,1,NaN
12,1,1,3,0.729964,0.909728,0.186276,1,1,1,NaN
12,1,1,3,0.769945,0.679837,0.186276,1,1,1,NaN
12,0,0,4,0.52002,0.599847,0.186276,1,1,1,NaN
12,1,1,1,0.729946,1.309584,0.169342,1,1,1,NaN
12,0,1,4,0.869902,0.589848,0.169342,1,0,1,NaN
12,1,1,1,1.419714,0.639833,0.186276,1,1,1,NaN
12,1,1,2,0.889917,1.229737,0.186276,1,1,1,NaN
12,1,1,4,1.219783,1.029691,0.186276,1,1,1,NaN
12,1,1,4,0.939924,0.839777,0.186276,1,1,1,NaN
12,1,1,2,1.37973,1.119677,0.186276,1,1,1,NaN
12,1,1,3,2.059489,0.799793,0.186276,1,1,1,NaN
12,0,1,4,1.619638,0.679828,0.186276,1,0,1,NaN
12,1,1,3,0.739967,0.689803,0.204904,1,1,1,NaN
12,0,0,1,1.67963,0.989698,0.204904,1,1,1,NaN
12,1,1,3,0.899894,1.529522,0.204904,1,1,1,NaN
12,1,1,3,0.789933,0.839761,0.204904,1,1,1,NaN
12,1,1,3,1.189797,0.889736,0.204904,1,1,1,NaN
12,1,1,3,1.959522,0.839782,0.204904,1,1,1,NaN
12,0,1,3,0.819928,1.579522,0.169342,2,0,1,NaN
12,1,1,3,0.979861,0.889739,0.186276,2,1,1,NaN
12,1,1,1,1.209785,0.439906,0.186276,2,1,1,NaN
12,1,1,4,1.129813,0.539881,0.186276,2,1,1,NaN
12,0,0,4,0.949885,0.679839,0.186276,2,1,1,NaN
12,1,1,3,0.869908,1.409555,0.186276,2,1,1,NaN
12,0,0,1,0.989872,0.759789,0.186276,2,1,1,NaN
12,1,1,2,0.899886,1.209626,0.169342,2,1,1,NaN
12,0,1,3,1.669625,1.96936,0.169342,2,0,1,NaN
12,0,0,4,1.039843,0.789772,0.186276,2,1,1,NaN
12,0,0,4,0.560011,0.709802,0.186276,2,1,1,NaN
12,1,1,3,1.019855,1.35959,0.169342,2,1,1,NaN
12,1,1,3,1.059841,1.239638,0.169342,2,1,1,NaN
12,0,0,4,0.440058,0.709804,0.169342,2,1,1,NaN
12,0,0,3,0.48006,0.719814,0.169342,2,1,1,NaN
12,0,1,2,1.009872,1.569499,0.153947,2,0,1,NaN
12,0,0,4,0.470039,0.659826,0.169342,2,1,1,NaN
12,0,0,4,0.390084,0.349953,0.169342,2,1,1,NaN
12,0,0,4,0.310103,0.309963,0.153947,2,1,1,NaN
12,1,0,1,0.609974,0.66984,0.153947,2,0,1,NaN
12,0,1,1,1.4897,1.299609,0.153947,2,0,1,NaN
12,0,0,4,0.410073,0.349953,0.169342,2,1,1,NaN
12,0,1,3,0.739971,0.739798,0.169342,2,0,1,NaN
12,0,1,3,0.899888,0.609847,0.186276,2,0,1,NaN
12,1,1,3,0.689994,0.54986,0.204904,2,1,1,NaN
12,0,0,4,0.490059,0.419909,0.204904,2,1,1,NaN
12,0,0,4,0.540035,0.469903,0.204904,2,1,1,NaN
12,0,1,4,1.019959,0.499885,0.186276,2,0,1,NaN
12,1,1,4,0.829922,0.859768,0.204904,2,1,1,NaN
12,0,0,4,0.649983,2.619151,0.204904,2,1,1,NaN
12,0,0,4,0.430073,0.359949,0.204904,2,1,1,NaN
12,0,1,3,0.739968,0.449895,0.186276,2,0,1,NaN
12,0,0,4,0.450067,0.369934,0.204904,2,1,1,NaN
12,1,1,3,1.04986,1.009707,0.204904,2,1,1,NaN
12,0,0,3,0.510046,0.939733,0.204904,2,1,1,NaN
12,0,1,2,0.839914,1.859401,0.186276,2,0,1,NaN
12,0,0,4,0.430066,0.549871,0.204904,2,1,1,NaN
12,0,0,4,0.400081,0.489878,0.204904,2,1,1,NaN
12,1,1,1,1.169927,0.699807,0.186276,2,1,1,NaN
12,0,1,4,1.079851,0.749805,0.186276,2,0,1,NaN
12,0,1,2,1.179807,1.159653,0.204904,2,0,1,NaN
12,0,0,3,0.719897,0.829776,0.225394,2,1,1,NaN
12,0,0,3,1.049843,0.509879,0.225394,2,1,1,NaN
12,0,0,4,0.620002,0.629835,0.204904,2,1,1,NaN
12,0,0,4,0.540025,0.45999,0.204904,2,1,1,NaN
12,0,1,3,1.06983,0.87976,0.186276,2,0,1,NaN
12,0,0,4,0.510046,1.379565,0.204904,2,1,1,NaN
12,0,0,4,0.430074,0.339953,0.204904,2,1,1,NaN
12,1,1,4,0.480059,0.599869,0.204904,1,1,1,NaN
12,1,1,4,0.330098,0.539872,0.204904,1,1,1,NaN
12,1,1,3,0.510034,0.49989,0.204904,1,1,1,NaN
12,1,1,4,0.859913,0.589864,0.204904,1,1,1,NaN
12,1,1,4,0.370087,0.619857,0.204904,1,1,1,NaN
12,1,1,3,0.460053,0.549959,0.204904,1,1,1,NaN
12,0,0,4,0.530017,0.68981,0.204904,1,1,1,NaN
12,1,1,2,0.659962,0.809779,0.186276,1,1,1,NaN
12,0,0,4,0.38008,0.339962,0.186276,1,1,1,NaN
12,1,0,1,0.839911,0.799903,0.186276,1,0,1,NaN
12,1,1,3,0.619985,0.819766,0.186276,1,1,1,NaN
12,0,0,4,0.39008,0.579869,0.186276,1,1,1,NaN
12,1,1,2,0.550017,1.179652,0.169342,1,1,1,NaN
12,1,1,3,0.609989,0.729819,0.169342,1,1,1,NaN
12,1,0,1,0.560007,1.319663,0.169342,1,0,1,NaN
12,1,1,4,1.199788,0.589864,0.169342,1,1,1,NaN
12,1,1,4,0.470057,0.609842,0.169342,1,1,1,NaN
12,1,1,3,0.639998,0.579844,0.169342,1,1,1,NaN
12,1,1,4,0.899894,0.679836,0.169342,1,1,1,NaN
12,1,1,4,0.460064,0.729793,0.169342,1,1,1,NaN
12,1,1,4,0.53002,0.929731,0.169342,1,1,1,NaN
12,0,1,4,0.570015,0.68983,0.169342,1,0,1,NaN
12,1,1,4,1.219798,0.529863,0.186276,1,1,1,NaN
12,1,1,4,0.689968,0.629834,0.186276,1,1,1,NaN
12,1,1,4,0.739956,0.859768,0.186276,1,1,1,NaN
12,0,0,2,0.839931,1.149652,0.186276,1,1,1,NaN
12,1,1,3,1.179798,0.709825,0.186276,1,1,1,NaN
12,1,0,1,1.219786,0.969735,0.186276,1,0,1,NaN
12,1,1,3,0.919901,0.729821,0.186276,1,1,1,NaN
12,1,1,3,0.759959,0.719819,0.186276,1,1,1,NaN
12,1,1,3,0.969875,0.869746,0.186276,1,1,1,NaN
12,0,0,4,0.480035,0.450004,0.186276,1,1,1,NaN
12,0,0,3,0.44006,0.519886,0.169342,1,1,1,NaN
12,1,1,3,0.540029,1.129663,0.169342,1,1,1,NaN
12,1,1,1,1.559658,1.949377,0.169342,1,1,1,NaN
12,1,0,2,1.139805,0.859752,0.169342,1,0,1,NaN
12,1,1,3,0.959883,0.69981,0.169342,1,1,1,NaN
12,1,1,4,1.049867,1.389588,0.169342,1,1,1,NaN
12,1,1,4,0.949828,0.82976,0.169342,1,1,1,NaN
12,1,1,3,1.259757,0.719821,0.169342,1,1,1,NaN
12,0,1,3,0.470051,0.659815,0.169342,1,0,1,NaN
12,0,1,1,1.119829,0.88975,0.186276,1,0,1,NaN
12,0,0,3,0.729943,0.639852,0.204904,1,1,1,NaN
12,0,0,2,0.740084,0.629941,0.204904,1,1,1,NaN
12,1,1,2,1.629643,1.219643,0.186276,1,1,1,NaN
12,1,1,3,0.819927,1.009725,0.186276,1,1,1,NaN
12,0,0,2,0.590017,1.109665,0.186276,1,1,1,NaN
12,1,1,3,1.669601,0.979712,0.186276,1,1,1,NaN
12,0,1,3,2.399367,1.569528,0.162846,4,0,1,0
12,0,1,4,1.089845,1.509522,0.179131,4,0,1,1
12,0,1,1,0.979881,1.409556,0.197044,4,0,1,1
12,0,0,3,0.839923,0.83978,0.216748,4,1,1,1
12,0,0,4,1.179786,0.569874,0.216748,4,1,1,1
12,1,1,4,0.969881,0.579958,0.197044,4,1,1,1
12,1,1,3,1.379746,0.899744,0.197044,4,1,1,1
12,0,1,2,1.599586,1.299563,0.197044,4,0,1,1
12,1,1,3,1.549669,0.849766,0.216748,4,1,1,0
12,0,0,2,0.689986,1.219723,0.216748,4,1,1,1
12,1,1,4,1.499683,0.819767,0.216748,4,1,1,1
12,0,0,4,0.689971,1.309596,0.216748,4,1,1,1
12,0,1,4,1.269775,1.06961,0.197044,4,0,1,1
12,1,1,2,1.649627,1.229621,0.216748,4,1,1,1
12,1,1,3,1.129815,0.79978,0.216748,4,1,1,1
12,0,0,4,1.19978,0.519846,0.216748,4,1,1,1
12,1,1,2,1.069854,1.069697,0.216748,4,1,1,1
12,1,1,3,1.109835,0.989721,0.216748,4,1,1,1
12,0,0,2,1.349735,0.999727,0.216748,4,1,1,1
12,0,0,3,1.909535,1.179661,0.197044,4,1,1,0
12,1,1,3,1.009871,0.959729,0.197044,4,1,1,1
12,0,0,2,1.149807,0.739811,0.197044,4,1,1,1
12,0,1,3,1.899553,0.869753,0.179131,4,0,1,1
12,0,0,2,1.119815,1.199647,0.197044,4,1,1,0
12,0,0,3,1.149821,0.689815,0.197044,4,1,1,1
12,0,0,4,0.630009,0.729806,0.179131,4,1,1,1
12,0,1,4,1.389713,0.879751,0.179131,4,0,1,1
12,0,1,1,0.919889,1.029688,0.197044,4,0,1,1
12,0,0,4,0.729966,0.489883,0.216748,4,1,1,0
12,0,0,4,0.719957,0.409919,0.216748,4,1,1,1
12,0,0,4,1.059835,0.359939,0.197044,4,1,1,1
12,0,0,4,0.989871,0.409911,0.197044,4,1,1,1
12,0,0,4,0.859926,0.359938,0.179131,4,1,1,1
12,0,0,4,0.859904,0.539871,0.179131,4,1,1,1
12,1,1,2,1.23979,1.519539,0.162846,4,1,1,1
12,0,1,3,1.219795,1.429569,0.162846,4,0,1,1
12,0,0,3,1.279755,0.599845,0.179131,4,1,1,0
12,0,0,4,1.079836,0.409925,0.179131,4,1,1,1
12,1,1,2,1.009789,0.839778,0.162846,4,1,1,1
12,0,1,1,1.159808,1.529514,0.162846,4,0,1,0
12,0,1,3,1.609641,1.179653,0.179131,4,0,1,1
12,0,0,3,0.550016,0.639937,0.197044,4,1,1,0
12,0,1,1,1.289776,0.619848,0.197044,4,0,1,1
12,1,1,3,0.949889,0.579847,0.216748,4,1,1,1
12,0,0,3,0.649983,0.809782,0.216748,4,1,1,0
12,0,0,4,0.53998,1.20964,0.216748,4,1,1,1
12,0,0,2,0.949876,0.699827,0.197044,4,1,1,0
12,0,0,3,1.429709,0.529893,0.197044,4,1,1,1
12,1,1,4,1.459713,1.519523,0.197044,3,1,1,1
12,1,1,4,1.909533,0.809788,0.197044,3,1,1,1
12,0,0,1,1.029839,0.709827,0.197044,3,1,1,1
12,1,1,3,3.209084,1.499541,0.179131,3,1,1,1
12,1,1,2,1.079844,2.029341,0.179131,3,1,1,1
12,0,1,2,1.199788,0.809774,0.179131,3,0,1,1
12,1,1,2,1.649624,1.209627,0.197044,3,1,1,1
12,0,1,3,1.379742,1.119673,0.197044,3,0,1,1
12,1,1,1,1.469693,0.649835,0.216748,3,1,1,0
12,1,1,2,1.709599,1.849401,0.216748,3,1,1,1
12,0,0,4,0.589992,0.779796,0.216748,3,1,1,1
12,0,0,3,0.570024,0.569852,0.216748,3,1,1,1
12,1,1,3,1.069836,1.369596,0.197044,3,1,1,1
12,1,1,3,1.359758,2.459184,0.197044,3,1,1,0
12,1,1,2,0.739932,1.319601,0.197044,3,1,1,1
12,1,1,3,1.499682,1.069683,0.197044,3,1,1,1
12,1,1,1,1.019851,1.159753,0.197044,3,1,1,0
12,1,1,2,0.909908,1.579497,0.197044,3,1,1,1
12,1,1,4,0.939879,0.619855,0.197044,3,1,1,1
12,0,0,4,0.490041,0.449901,0.197044,3,1,1,1
12,0,0,4,1.20979,0.409921,0.197044,3,1,1,1
12,1,1,2,1.039839,0.949728,0.179131,3,1,1,1
12,1,1,1,0.929883,1.299624,0.179131,3,1,1,1
12,0,1,2,0.939884,1.029703,0.179131,3,0,1,1
12,1,1,3,1.599704,1.429553,0.197044,3,1,1,0
12,1,1,2,0.839915,1.989354,0.197044,3,1,1,1
12,1,1,3,1.169801,0.829767,0.197044,3,1,1,1
12,1,1,4,1.379724,1.069702,0.197044,3,1,1,0
12,1,1,2,1.879546,1.229612,0.197044,3,1,1,1
12,0,0,4,1.239774,0.609839,0.197044,3,1,1,1
12,0,0,3,0.669973,0.549866,0.197044,3,1,1,1
12,1,1,4,1.109792,0.669824,0.179131,3,1,1,1
12,1,1,2,1.52967,1.42955,0.179131,3,1,1,0
12,0,1,3,1.259761,0.799774,0.179131,3,0,1,1
