Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy,Training
16,L,L,easy,0.353,0.431,Congr,1,main
16,R,R,diff,0.515,0.242,Incongr,1,main
16,R,R,easy,0.39,0.258,Congr,1,main
16,R,R,easy,0.301,0.14,Congr,1,main
16,L,L,diff,0.524,0.323,Incongr,1,main
16,L,L,easy,0.468,0.293,Incongr,1,main
16,L,L,easy,0.399,0.491,Congr,1,main
16,R,R,easy,0.405,0.561,Congr,1,main
16,L,L,easy,0.36,0.294,Congr,1,main
16,R,R,diff,0.608,0.452,Incongr,1,main
16,L,L,diff,0.536,0.215,Incongr,1,main
16,L,L,diff,0.388,0.472,Incongr,1,main
16,R,R,easy,0.331,0.393,Congr,1,main
16,R,R,diff,0.479,0.52,Incongr,1,main
16,L,L,diff,0.401,0.388,Incongr,1,main
16,R,R,diff,0.522,0.241,Incongr,1,main
16,L,L,diff,0.765,0.794,Incongr,1,main
16,L,L,diff,1.488,0.05,Congr,1,main
16,L,L,diff,1.125,0.165,Congr,1,main
16,R,R,diff,0.466,0.083,Incongr,1,main
16,L,L,easy,0.477,0.566,Congr,1,main
16,R,R,easy,0.533,0.195,Congr,1,main
16,R,R,easy,0.489,0.192,Congr,1,main
16,L,L,easy,0.35,0.051,Congr,1,main
16,L,L,diff,0.382,0.05,Incongr,1,main
16,L,L,diff,0.413,0.048,Incongr,1,main
16,L,L,diff,0.323,0.13,Congr,1,main
16,L,L,diff,0.418,0.197,Incongr,1,main
16,R,R,easy,0.37,0.079,Congr,1,main
16,R,R,easy,0.489,0.17,Incongr,1,main
16,R,R,easy,0.416,0.163,Incongr,1,main
16,L,L,easy,0.29,0.282,Congr,1,main
16,L,L,easy,0.412,0.175,Incongr,1,main
16,R,R,easy,0.397,0.169,Congr,1,main
16,L,L,easy,0.335,0.205,Incongr,1,main
16,R,R,diff,0.466,0.571,Incongr,1,main
16,L,L,easy,0.418,0.237,Incongr,1,main
16,R,R,easy,0.409,0.052,Congr,1,main
16,L,L,easy,0.303,0.799,Congr,1,main
16,R,R,diff,0.445,0.047,Incongr,1,main
16,R,R,easy,0.298,0.202,Congr,1,main
16,L,L,easy,0.327,0.062,Incongr,1,main
16,R,R,diff,0.345,0.223,Congr,1,main
16,R,R,diff,0.412,0.408,Incongr,1,main
16,R,R,diff,0.39,0.522,Incongr,1,main
16,L,L,easy,0.427,0.278,Congr,1,main
16,L,L,easy,0.361,0.198,Congr,1,main
16,R,R,easy,0.355,0.233,Incongr,1,main
16,L,L,easy,0.373,0.218,Incongr,1,main
16,R,R,easy,0.343,0.493,Congr,1,main
16,L,L,easy,0.391,0.107,Incongr,1,main
16,R,R,easy,0.308,0.356,Congr,1,main
16,L,L,easy,0.379,0.384,Incongr,1,main
16,L,L,easy,0.31,0.413,Congr,1,main
16,L,L,easy,0.362,0.407,Congr,1,main
16,L,L,easy,0.284,0.373,Congr,1,main
16,R,R,easy,0.468,0.517,Incongr,1,main
16,L,L,easy,0.358,0.315,Incongr,1,main
16,R,R,easy,0.483,0.5,Incongr,1,main
16,R,R,easy,0.43,0.569,Incongr,1,main
16,R,R,easy,0.448,0.473,Congr,1,main
16,L,L,easy,0.3,0.436,Congr,1,main
16,R,R,easy,0.376,0.181,Incongr,1,main
16,R,R,easy,0.435,0.365,Incongr,1,main
16,L,L,easy,0.372,0.577,Incongr,1,main
16,L,L,easy,0.36,0.269,Congr,1,main
16,R,R,easy,0.304,0.247,Congr,1,main
16,R,R,easy,0.306,0.217,Congr,1,main
16,L,L,easy,0.302,0.237,Congr,1,main
16,R,R,easy,0.321,0.159,Congr,1,main
16,L,L,easy,0.294,0.214,Congr,1,main
16,R,R,easy,0.347,0.208,Congr,1,main
16,L,L,easy,0.285,0.317,Congr,1,main
16,R,R,easy,0.413,0.144,Incongr,1,main
16,R,R,easy,0.384,0.237,Incongr,1,main
16,L,L,easy,0.337,0.191,Congr,1,main
16,L,L,easy,0.429,0.184,Incongr,1,main
16,L,L,easy,0.437,0.776,Incongr,1,main
16,R,R,easy,0.351,0.573,Congr,1,main
16,R,R,diff,0.82,0.271,Incongr,1,main
16,R,R,easy,0.497,0.338,Congr,1,main
16,R,R,diff,0.961,0.727,Incongr,1,main
16,L,L,easy,0.52,0.303,Congr,1,main
16,R,R,diff,0.616,0.283,Incongr,1,main
16,R,R,diff,0.413,1.183,Congr,1,main
16,L,L,diff,0.695,0.327,Incongr,1,main
16,R,R,diff,0.504,0.239,Incongr,1,main
16,L,L,diff,0.539,0.297,Incongr,1,main
16,L,L,diff,0.594,0.239,Incongr,1,main
16,L,L,diff,0.579,0.272,Incongr,1,main
16,R,R,easy,0.459,0.332,Congr,1,main
16,R,R,diff,0.564,0.193,Incongr,1,main
16,L,L,diff,0.455,0.272,Congr,1,main
16,L,L,diff,0.53,0.209,Incongr,1,main
16,L,L,easy,0.358,0.508,Congr,1,main
16,R,R,diff,0.574,0.443,Congr,1,main
16,L,L,diff,0.391,0.451,Congr,1,main
16,R,R,easy,0.406,0.354,Congr,1,main
16,L,L,diff,0.474,0.243,Incongr,1,main
16,R,R,easy,0.553,0.063,Congr,1,main
16,L,L,easy,0.338,0.168,Congr,1,main
16,L,L,easy,0.287,0.167,Congr,1,main
16,L,L,diff,0.709,0.109,Incongr,1,main
16,L,L,diff,0.398,0.194,Incongr,1,main
16,L,L,easy,0.264,0.233,Congr,1,main
16,R,R,easy,0.333,0.116,Congr,1,main
16,R,R,easy,0.308,0.02,Congr,1,main
16,L,L,diff,0.392,0.093,Incongr,1,main
16,R,R,diff,0.423,0.386,Incongr,1,main
16,L,L,easy,0.28,0.168,Congr,1,main
16,R,R,easy,0.31,0.222,Congr,1,main
16,R,R,easy,0.33,0.121,Congr,1,main
16,L,L,diff,0.433,0.1,Incongr,1,main
16,L,L,diff,0.373,0.354,Incongr,1,main
16,L,L,easy,0.298,0.185,Congr,1,main
16,R,R,diff,0.471,0.208,Incongr,1,main
16,R,R,diff,0.453,0.071,Incongr,1,main
16,R,R,easy,0.329,0.312,Congr,1,main
16,R,R,diff,0.433,0.091,Incongr,1,main
16,L,L,diff,0.493,0.069,Congr,1,main
16,R,R,easy,0.287,0.095,Congr,1,main
16,R,R,diff,0.449,0.146,Incongr,1,main
16,R,R,diff,0.418,0.189,Incongr,1,main
16,L,L,easy,0.339,0.177,Congr,1,main
16,L,L,easy,0.304,0.111,Congr,1,main
16,L,L,diff,0.423,0.162,Incongr,1,main
16,L,L,diff,0.393,0.158,Incongr,1,main
16,L,L,easy,0.285,0.317,Congr,1,main
16,L,L,easy,0.293,0.182,Congr,1,main
16,L,L,diff,0.372,0.217,Incongr,1,main
16,L,L,diff,0.405,0.281,Incongr,1,main
16,R,R,diff,0.315,0.138,Congr,1,main
16,L,L,easy,0.297,0.145,Congr,1,main
16,R,R,easy,0.337,0.095,Congr,1,main
16,R,R,diff,0.449,0.25,Incongr,1,main
16,R,R,easy,0.341,0.171,Congr,1,main
16,R,R,easy,0.329,0.152,Congr,1,main
16,L,L,easy,0.311,0.135,Congr,1,main
16,L,L,easy,0.279,0.143,Congr,1,main
16,R,R,easy,0.327,0.054,Congr,1,main
16,R,R,easy,0.313,0.128,Congr,1,main
16,L,L,diff,0.369,0.253,Incongr,1,main
16,L,L,diff,0.408,0.276,Incongr,1,main
16,R,R,diff,0.471,0.192,Incongr,1,main
16,R,R,diff,0.406,0.105,Incongr,1,main
16,L,L,easy,0.314,0.529,Congr,1,main
16,R,R,diff,0.449,0.195,Incongr,1,main
16,R,R,diff,0.425,0.18,Incongr,1,main
16,R,R,diff,0.45,0.204,Incongr,1,main
16,R,R,easy,0.289,0.362,Congr,1,main
16,R,R,easy,0.433,0.451,Congr,1,main
16,R,R,easy,0.359,0.164,Congr,1,main
16,R,R,diff,0.41,0.254,Incongr,1,main
16,L,L,easy,0.337,0.119,Congr,1,main
16,R,R,diff,0.496,0.664,Incongr,1,main
16,L,L,diff,0.451,0.349,Incongr,1,main
16,L,L,easy,0.348,0.201,Congr,1,main
16,L,L,easy,0.334,0.318,Congr,1,main
16,R,R,easy,0.413,0.168,Congr,1,main
16,L,L,easy,0.319,0.197,Congr,1,main
16,L,L,diff,0.45,0.26,Incongr,1,main
16,L,L,diff,0.447,0.401,Incongr,1,main
16,R,R,easy,0.366,0.235,Congr,1,main
16,R,R,diff,0.471,0.216,Incongr,1,main
16,R,R,easy,0.396,0.248,Congr,1,main
16,R,R,diff,0.419,0.414,Incongr,1,main
16,R,R,diff,0.443,0.541,Incongr,1,main
16,L,L,easy,0.317,0.164,Congr,1,main
16,R,R,diff,0.386,0.135,Incongr,1,main
16,L,L,diff,0.423,0.202,Incongr,1,main
16,L,L,easy,0.391,0.227,Incongr,1,main
16,R,R,diff,0.439,0.266,Incongr,1,main
16,L,L,diff,0.397,0.136,Incongr,1,main
16,L,L,diff,0.36,0.422,Incongr,1,main
16,L,L,easy,0.427,0.27,Congr,1,main
16,R,R,easy,0.337,0.263,Congr,1,main
16,L,L,diff,0.394,0.19,Incongr,1,main
16,L,L,diff,0.372,0.073,Incongr,1,main
16,R,R,diff,0.436,0.062,Incongr,1,main
17,R,R,NaN,0.505,NaN,Incongr,1,training1
17,L,L,NaN,0.418,NaN,Congr,1,training1
17,R,R,NaN,0.19,NaN,Congr,1,training1
17,L,L,NaN,0.3,NaN,Incongr,1,training1
17,R,R,NaN,0.198,NaN,Congr,1,training1
17,R,L,NaN,0.251,NaN,Incongr,0,training1
17,L,L,NaN,0.415,NaN,Congr,1,training1
17,L,L,NaN,0.452,NaN,Congr,1,training1
17,R,R,NaN,0.568,NaN,Congr,1,training1
17,L,L,NaN,0.431,NaN,Incongr,1,training1
17,L,L,NaN,0.531,NaN,Incongr,1,training1
17,R,R,NaN,0.5,NaN,Incongr,1,training1
17,L,L,NaN,0.486,NaN,Congr,1,training1
17,R,R,NaN,0.496,NaN,Congr,1,training1
17,L,L,NaN,0.49,NaN,Incongr,1,training1
17,R,R,NaN,0.58,NaN,Congr,1,training1
17,L,L,NaN,0.411,NaN,Incongr,1,training1
17,R,R,NaN,0.385,NaN,Incongr,1,training1
17,R,L,NaN,0.24,NaN,Incongr,0,training1
17,L,L,NaN,0.469,NaN,Congr,1,training1
17,R,R,easy,0.41,2.366,Incongr,1,training2
17,L,L,easy,0.399,1.035,Congr,1,training2
17,R,R,easy,0.408,1.029,Congr,1,training2
17,R,R,easy,0.578,1.136,Incongr,1,training2
17,L,L,easy,1.009,2.678,Congr,1,training2
17,L,L,easy,0.603,3.919,Incongr,1,training2
17,L,L,diff,0.754,0.882,Incongr,1,training2
17,R,R,easy,0.459,0.822,Incongr,1,training2
17,L,L,diff,0.723,1.067,Incongr,1,training2
17,R,R,easy,0.438,0.353,Congr,1,training2
17,L,L,diff,0.92,0.464,Incongr,1,training2
17,R,R,easy,0.395,0.352,Congr,1,training2
17,R,R,easy,0.559,0.438,Incongr,1,training2
17,L,L,easy,0.49,0.891,Congr,1,training2
17,R,R,easy,0.469,0.287,Congr,1,training2
17,L,L,diff,0.625,0.653,Incongr,1,training2
17,L,L,easy,1.961,1.129,Congr,1,training2
17,R,R,easy,0.666,0.644,Congr,1,training2
17,L,L,easy,0.392,1.053,Congr,1,training2
17,R,R,diff,1.161,0.544,Incongr,1,training2
17,R,R,easy,0.404,0.512,Congr,1,main
17,R,R,diff,0.713,0.265,Incongr,1,main
17,R,R,easy,0.667,0.94,Congr,1,main
17,R,R,diff,0.917,0.756,Congr,1,main
17,L,L,easy,0.378,0.448,Incongr,1,main
17,L,L,diff,0.778,0.224,Incongr,1,main
17,L,L,diff,0.908,0.22,Incongr,1,main
17,L,L,easy,0.529,1.136,Incongr,1,main
17,L,L,diff,0.409,0.284,Congr,1,main
17,L,L,easy,0.478,0.311,Congr,1,main
17,R,R,easy,0.528,0.975,Incongr,1,main
17,L,L,diff,0.406,1.066,Congr,1,main
17,L,L,easy,0.501,0.293,Congr,1,main
17,L,L,diff,0.639,0.265,Incongr,1,main
17,L,L,easy,0.539,0.274,Congr,1,main
17,R,R,easy,0.845,0.24,Congr,1,main
17,L,L,easy,0.588,0.257,Congr,1,main
17,R,R,easy,0.308,0.276,Congr,1,main
17,R,R,diff,0.59,0.275,Incongr,1,main
17,L,L,easy,0.662,0.056,Congr,1,main
17,L,L,easy,0.483,0.267,Congr,1,main
17,L,L,easy,0.493,0.43,Congr,1,main
17,L,L,diff,0.979,0.104,Incongr,1,main
17,L,L,easy,0.465,0.17,Incongr,1,main
17,L,L,diff,0.465,0.21,Incongr,1,main
17,R,R,easy,0.455,0.281,Congr,1,main
17,R,R,diff,2.067,1.102,Incongr,1,main
17,L,L,diff,0.528,0.455,Incongr,1,main
17,L,L,diff,0.571,0.28,Congr,1,main
17,R,R,easy,0.587,0.167,Incongr,1,main
17,R,R,easy,0.87,3.423,Congr,1,main
17,L,L,easy,0.502,0.397,Congr,1,main
17,R,R,easy,0.532,0.137,Congr,1,main
17,L,L,easy,0.456,0.554,Congr,1,main
17,L,L,easy,0.561,0.503,Congr,1,main
17,R,R,easy,0.657,0.211,Congr,1,main
17,L,L,easy,0.312,0.224,Congr,1,main
17,R,R,easy,0.34,0.443,Incongr,1,main
17,R,R,diff,0.567,0.1,Congr,1,main
17,R,L,diff,1.197,1.474,Incongr,0,main
17,L,L,easy,0.654,0.192,Congr,1,main
17,R,R,diff,0.486,0.422,Congr,1,main
17,L,L,easy,0.771,0.216,Incongr,1,main
17,R,R,easy,0.484,0.269,Congr,1,main
17,R,R,easy,0.552,1.037,Congr,1,main
17,R,R,easy,0.674,0.307,Incongr,1,main
17,R,R,easy,0.604,0.416,Incongr,1,main
17,L,L,diff,0.62,0.208,Incongr,1,main
17,L,L,diff,0.677,0.302,Incongr,1,main
17,L,L,easy,0.639,0.482,Incongr,1,main
17,R,R,diff,0.804,0.096,Incongr,1,main
17,L,L,diff,0.609,0.445,Incongr,1,main
17,R,R,easy,0.505,0.369,Incongr,1,main
17,L,L,diff,0.431,0.818,Incongr,1,main
17,L,L,easy,0.695,0.264,Incongr,1,main
17,R,R,easy,0.923,0.074,Congr,1,main
17,R,R,easy,0.589,0.002,Congr,1,main
17,R,R,diff,0.839,0.138,Incongr,1,main
17,L,L,easy,0.45,0.283,Congr,1,main
17,R,R,easy,0.581,0.369,Congr,1,main
17,R,R,easy,0.728,0.168,Congr,1,main
17,L,L,diff,0.501,0.222,Incongr,1,main
17,R,R,easy,0.489,0.09,Incongr,1,main
17,R,R,diff,0.556,0.409,Incongr,1,main
17,L,L,diff,0.558,0.436,Incongr,1,main
17,R,R,easy,0.512,0.199,Incongr,1,main
17,R,R,easy,0.62,0.255,Incongr,1,main
17,L,L,easy,0.458,0.116,Congr,1,main
17,R,R,easy,0.613,0.792,Incongr,1,main
17,L,L,easy,0.622,0.938,Congr,1,main
17,R,R,easy,0.45,0.365,Incongr,1,main
17,R,R,easy,0.523,0.85,Congr,1,main
17,R,R,diff,0.574,0.083,Incongr,1,main
17,R,R,diff,0.413,0.848,Congr,1,main
17,R,R,diff,0.452,0.301,Incongr,1,main
17,L,L,easy,0.63,0.249,Incongr,1,main
17,L,L,easy,0.348,1.738,Congr,1,main
17,R,R,easy,0.355,0.777,Congr,1,main
17,L,L,diff,0.384,0.34,Incongr,1,main
17,L,L,easy,0.428,0.391,Congr,1,main
17,R,R,diff,0.41,1.174,Congr,1,main
17,L,L,easy,0.374,0.394,Congr,1,main
17,R,R,easy,0.448,0.745,Incongr,1,main
17,R,R,easy,0.425,0.276,Congr,1,main
17,R,R,easy,0.447,0.72,Congr,1,main
17,R,R,diff,0.785,0.221,Congr,1,main
17,L,L,easy,0.722,0.073,Incongr,1,main
17,L,R,diff,0.7,0.787,Congr,0,main
17,R,R,easy,0.513,0.345,Congr,1,main
17,R,R,easy,0.457,1.202,Congr,1,main
17,R,R,diff,0.84,0.267,Congr,1,main
17,L,L,diff,0.686,0.319,Congr,1,main
17,R,R,easy,0.432,0.162,Congr,1,main
17,R,R,easy,0.537,0.239,Incongr,1,main
17,R,R,easy,0.723,0.499,Incongr,1,main
17,L,L,diff,0.588,0.713,Incongr,1,main
17,L,L,diff,0.466,0.227,Incongr,1,main
17,R,R,easy,0.447,0.025,Congr,1,main
17,L,L,diff,0.485,0.166,Incongr,1,main
17,R,R,diff,1.541,0.364,Congr,1,main
17,L,L,easy,0.475,0.724,Congr,1,main
17,L,L,diff,0.805,1.729,Incongr,1,main
17,L,L,easy,0.515,0.09,Congr,1,main
17,L,L,easy,0.404,0.215,Congr,1,main
17,L,L,diff,0.644,0.086,Incongr,1,main
17,L,L,easy,0.455,0.433,Congr,1,main
17,R,R,diff,0.941,0.028,Incongr,1,main
17,L,L,easy,0.472,0.097,Congr,1,main
17,L,L,diff,0.458,0.076,Incongr,1,main
17,L,L,diff,0.478,0.079,Incongr,1,main
17,L,L,easy,0.513,0.136,Congr,1,main
17,L,L,diff,0.479,0.328,Incongr,1,main
17,R,R,easy,0.496,0.16,Congr,1,main
17,R,R,easy,0.519,0.366,Incongr,1,main
17,R,R,diff,0.533,0.147,Congr,1,main
17,R,R,easy,0.474,0.035,Incongr,1,main
17,R,R,easy,0.518,0.133,Congr,1,main
17,R,R,easy,0.485,0.165,Congr,1,main
17,L,L,diff,0.723,0.211,Incongr,1,main
17,L,L,easy,0.512,0.368,Incongr,1,main
17,L,L,easy,0.415,0.218,Congr,1,main
17,L,L,easy,0.542,0.117,Incongr,1,main
17,L,L,easy,0.237,0.112,Congr,1,main
17,L,L,easy,0.513,0.169,Congr,1,main
17,R,R,diff,0.743,0.182,Incongr,1,main
17,L,L,easy,0.459,0.301,Congr,1,main
17,R,R,easy,0.486,0.086,Congr,1,main
17,L,L,diff,0.384,0.22,Incongr,1,main
17,R,R,easy,0.432,0.075,Incongr,1,main
17,L,L,easy,0.493,0.206,Congr,1,main
17,R,R,easy,0.419,0.334,Congr,1,main
17,L,L,diff,0.486,0.263,Congr,1,main
17,L,L,diff,0.946,0.152,Incongr,1,main
17,L,L,easy,0.551,0.141,Congr,1,main
17,L,L,easy,0.461,0.174,Incongr,1,main
17,R,R,diff,0.588,0.249,Incongr,1,main
17,L,L,easy,0.436,0.256,Congr,1,main
17,R,R,diff,0.442,0.196,Incongr,1,main
17,R,R,easy,0.49,0.258,Incongr,1,main
17,L,L,diff,0.493,0.285,Incongr,1,main
17,L,L,easy,0.447,0.377,Incongr,1,main
17,R,R,easy,0.4,0.187,Congr,1,main
17,L,L,easy,0.465,0.297,Incongr,1,main
17,L,L,diff,0.418,1.101,Congr,1,main
17,R,R,easy,0.743,0.413,Incongr,1,main
17,R,R,easy,0.458,0.211,Incongr,1,main
17,R,R,diff,0.576,0.509,Incongr,1,main
17,R,R,easy,0.614,1.114,Incongr,1,main
17,L,L,easy,0.747,0.321,Congr,1,main
17,L,L,diff,0.505,0.985,Incongr,1,main
17,L,L,easy,0.503,0.103,Congr,1,main
17,R,R,easy,0.464,0.257,Congr,1,main
17,R,R,easy,0.468,0.277,Incongr,1,main
17,L,L,diff,0.495,0.672,Incongr,1,main
17,R,R,diff,1.131,2.13,Incongr,1,main
17,R,R,diff,0.516,0.179,Incongr,1,main
17,R,R,easy,0.898,0.274,Congr,1,main
17,R,R,diff,0.461,0.239,Incongr,1,main
17,R,R,diff,0.691,0.172,Incongr,1,main
17,R,R,easy,0.586,0.383,Congr,1,main
17,R,R,diff,0.458,1.524,Congr,1,main
17,R,R,easy,0.39,0.282,Congr,1,main
17,L,L,diff,0.42,0.207,Incongr,1,main
17,L,L,easy,0.42,0.207,Congr,1,main
17,R,R,diff,0.916,0.004,Incongr,1,main
17,R,R,easy,0.457,0.355,Congr,1,main
17,L,L,diff,0.666,0.091,Incongr,1,main
17,L,L,diff,0.485,0.102,Congr,1,main
17,R,R,diff,0.695,1.888,Incongr,1,main
17,L,L,diff,0.507,0.267,Incongr,1,main
17,R,R,easy,0.582,0.138,Incongr,1,main
17,L,L,easy,0.434,0.133,Congr,1,main
17,L,L,diff,0.597,0.033,Incongr,1,main
17,R,R,easy,0.876,0.198,Incongr,1,main
17,R,R,easy,0.435,0.254,Congr,1,main
17,L,L,easy,0.369,0.262,Congr,1,main
17,R,R,easy,0.401,0.245,Incongr,1,main
17,L,L,easy,0.441,0.091,Incongr,1,main
17,R,R,diff,0.445,1.111,Congr,1,main
17,R,R,diff,0.513,0.281,Incongr,1,main
17,L,L,easy,0.411,0.199,Congr,1,main
17,R,R,easy,0.508,0.46,Congr,1,main
17,R,R,easy,0.551,0.157,Congr,1,main
17,R,R,easy,0.444,0.167,Incongr,1,main
17,L,L,easy,0.501,0.101,Congr,1,main
17,L,L,easy,0.39,0.162,Congr,1,main
17,L,L,easy,0.377,0.222,Incongr,1,main
17,R,R,easy,0.467,0.068,Incongr,1,main
17,L,L,easy,0.341,0.307,Congr,1,main
17,R,R,easy,0.388,0.105,Congr,1,main
17,L,L,diff,0.41,0.142,Incongr,1,main
17,L,L,diff,0.502,0.789,Incongr,1,main
17,R,R,easy,0.395,0.216,Incongr,1,main
17,R,R,easy,0.356,0.13,Congr,1,main
17,R,R,easy,0.402,0.07,Congr,1,main
17,L,L,easy,0.328,0.175,Congr,1,main
17,L,L,easy,0.493,0.35,Incongr,1,main
17,L,L,easy,0.469,1.622,Congr,1,main
17,R,R,easy,0.524,0.107,Congr,1,main
17,L,L,easy,0.476,0.205,Incongr,1,main
17,L,L,easy,0.306,0.193,Congr,1,main
17,L,L,easy,0.455,0.409,Incongr,1,main
17,R,R,diff,1.022,0.266,Congr,1,main
17,R,R,easy,0.389,0.113,Congr,1,main
17,L,L,easy,0.33,0.336,Congr,1,main
17,L,L,diff,0.52,0.359,Incongr,1,main
17,L,L,easy,0.391,0.211,Incongr,1,main
17,L,L,easy,0.456,0.21,Incongr,1,main
17,L,L,diff,0.407,0.131,Incongr,1,main
17,R,R,diff,0.411,0.007,Congr,1,main
17,L,L,easy,0.396,0.088,Congr,1,main
17,R,R,easy,0.57,0.183,Congr,1,main
17,R,R,easy,0.525,1.028,Congr,1,main
17,L,L,diff,0.449,0.035,Incongr,1,main
17,L,L,easy,0.422,0.049,Congr,1,main
17,R,R,easy,0.484,0.86,Incongr,1,main
17,L,L,easy,0.408,0.251,Incongr,1,main
17,L,L,easy,0.406,0.297,Congr,1,main
17,R,R,easy,0.451,0.356,Congr,1,main
17,R,R,diff,0.572,0.057,Congr,1,main
17,L,L,diff,0.524,0.547,Congr,1,main
17,R,R,diff,0.875,0.724,Incongr,1,main
17,L,L,easy,0.557,1.203,Incongr,1,main
17,R,R,diff,0.417,0.276,Incongr,1,main
17,L,L,easy,0.343,0.221,Congr,1,main
17,R,R,easy,0.386,0.262,Incongr,1,main
17,R,R,diff,0.489,0.289,Incongr,1,main
17,R,R,easy,0.411,0.63,Incongr,1,main
17,R,R,easy,0.466,0.267,Incongr,1,main
17,L,L,easy,0.597,0.457,Incongr,1,main
17,L,R,diff,0.42,1.095,Congr,0,main
17,R,R,easy,0.778,0.695,Congr,1,main
17,L,L,diff,0.481,0.354,Congr,1,main
17,L,L,diff,0.537,0.2,Congr,1,main
17,L,L,diff,0.509,0.045,Incongr,1,main
17,R,R,diff,0.625,0.236,Incongr,1,main
17,R,R,easy,0.312,0.183,Congr,1,main
17,R,R,easy,0.516,0.06,Incongr,1,main
17,R,R,easy,0.519,0.31,Incongr,1,main
17,R,R,easy,0.503,0.143,Incongr,1,main
17,R,R,easy,0.325,1.067,Incongr,1,main
17,R,R,easy,0.391,0.155,Congr,1,main
17,L,L,diff,0.394,0.183,Incongr,1,main
17,L,L,diff,0.301,0.132,Congr,1,main
17,R,R,diff,0.428,0.118,Incongr,1,main
17,R,R,diff,0.431,0.041,Incongr,1,main
17,L,L,easy,0.421,2.2,Congr,1,main
17,R,R,diff,0.447,0.321,Incongr,1,main
17,L,L,easy,0.346,0.104,Congr,1,main
17,R,R,easy,0.529,0.248,Congr,1,main
17,L,L,diff,0.923,1.595,Incongr,1,main
17,R,R,easy,0.505,0.049,Incongr,1,main
17,R,R,easy,0.508,0.092,Incongr,1,main
17,R,R,easy,0.454,0.055,Congr,1,main
17,R,R,easy,0.514,0.057,Incongr,1,main
17,L,L,easy,0.348,0.129,Congr,1,main
17,R,R,diff,0.449,0.107,Incongr,1,main
17,R,R,easy,0.444,0.039,Incongr,1,main
17,R,R,easy,0.459,0.084,Incongr,1,main
17,R,R,easy,0.462,0.239,Congr,1,main
17,L,L,diff,0.539,0.153,Incongr,1,main
17,L,L,easy,0.496,1.04,Incongr,1,main
17,R,R,easy,0.453,1.23,Congr,1,main
17,L,L,easy,0.275,0.38,Congr,1,main
17,L,L,easy,0.458,0.267,Congr,1,main
17,R,R,easy,0.414,0.449,Congr,1,main
17,R,R,easy,0.452,0.134,Congr,1,main
17,L,L,easy,0.422,0.137,Congr,1,main
17,L,L,diff,0.561,0.199,Incongr,1,main
17,R,R,easy,0.468,0.037,Congr,1,main
17,L,L,diff,0.456,0.122,Incongr,1,main
17,L,L,diff,0.41,0.486,Incongr,1,main
17,R,R,easy,0.504,0.224,Incongr,1,main
17,R,R,easy,0.517,0.068,Incongr,1,main
17,R,R,easy,0.47,0.055,Incongr,1,main
17,L,L,easy,0.45,0.3,Incongr,1,main
17,R,R,easy,0.373,0.114,Incongr,1,main
17,L,L,easy,0.395,0.599,Congr,1,main
17,R,R,easy,0.444,0.079,Incongr,1,main
17,L,L,easy,0.441,0.164,Incongr,1,main
17,L,L,easy,0.37,0.239,Congr,1,main
17,R,R,easy,0.339,0.345,Incongr,1,main
17,L,L,diff,0.456,0.146,Incongr,1,main
17,L,L,diff,0.481,0.106,Incongr,1,main
17,L,L,easy,0.347,0.361,Congr,1,main
17,R,R,easy,0.528,0.135,Congr,1,main
17,L,L,diff,0.543,0.469,Incongr,1,main
17,L,L,diff,0.52,0.351,Congr,1,main
17,L,L,diff,0.43,1.208,Congr,1,main
17,R,R,easy,0.358,0.428,Congr,1,main
17,R,R,easy,0.369,1.278,Congr,1,main
17,R,R,diff,0.369,0.27,Congr,1,main
17,R,R,easy,0.472,0.065,Congr,1,main
17,R,L,diff,0.219,0.422,Congr,0,main
17,R,R,diff,0.403,0.206,Incongr,1,main
17,L,L,diff,0.579,0.072,Incongr,1,main
17,L,L,diff,0.498,0.082,Incongr,1,main
17,L,L,diff,0.492,0.06,Incongr,1,main
17,L,L,diff,0.431,0.489,Incongr,1,main
17,R,R,easy,0.387,0.191,Congr,1,main
17,L,L,easy,0.421,0.384,Incongr,1,main
17,R,R,easy,0.494,0.094,Incongr,1,main
17,L,L,easy,0.384,0.276,Congr,1,main
17,L,L,easy,0.479,0.288,Congr,1,main
17,R,NaN,easy,0.116,1.971,Incongr,0,main
17,L,L,diff,0.419,1.662,Incongr,1,main
17,R,R,easy,0.466,0.307,Congr,1,main
17,L,L,easy,0.284,0.244,Congr,1,main
17,R,R,easy,0.288,0.256,Congr,1,main
17,L,L,diff,0.379,0.081,Incongr,1,main
17,R,R,easy,0.394,0.181,Congr,1,main
17,L,L,easy,0.346,0.136,Congr,1,main
17,L,L,easy,0.335,0.286,Congr,1,main
17,R,L,diff,0.256,0.313,Incongr,0,main
17,R,R,easy,0.378,0.046,Congr,1,main
17,L,L,easy,0.321,0.088,Congr,1,main
17,L,L,easy,0.394,0.198,Congr,1,main
17,L,L,easy,0.435,0.173,Incongr,1,main
17,R,R,easy,0.355,0.201,Congr,1,main
17,L,L,easy,0.342,0.3,Congr,1,main
17,R,R,diff,0.417,0.443,Incongr,1,main
17,R,R,easy,0.351,0.172,Congr,1,main
17,L,L,easy,0.403,0.326,Incongr,1,main
17,L,L,easy,0.334,0.277,Congr,1,main
17,L,R,diff,0.287,0.36,Incongr,0,main
