Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,mean,sd,Condition,Training
32,0,0,11.1925,NaN,NaN,1.0887,0.5158,0.0333,1,0
32,0,0,11.1925,NaN,NaN,0.8212,0.53,0.1,1,0
32,1,1,10.784,NaN,NaN,0.52044,0.47,0.0333,1,0
32,0,0,9.15,NaN,NaN,0.58731,0.53,0.0333,0,0
32,0,0,11.1925,NaN,NaN,0.62066,0.53,0.0333,0,0
32,1,0,15.2775,NaN,NaN,1.0028,0.4842,0.1,-1,1
32,0,1,14.706,NaN,NaN,1.3702,0.53,0.1,-1,1
32,0,0,13.235,NaN,NaN,0.78509,0.5158,0.1,-1,1
32,1,1,12.745,NaN,NaN,1.7715,0.47,0.1,-1,1
32,1,1,14.706,NaN,NaN,0.98601,0.47,0.0333,-1,1
32,0,0,11.1925,NaN,NaN,1.3538,0.53,0.0333,-1,1
32,0,0,19.3625,NaN,NaN,1.4039,0.5158,0.0333,-1,1
32,1,1,12.745,NaN,NaN,0.66849,0.4842,0.0333,-1,1
32,0,0,11.1925,NaN,NaN,0.58744,0.53,0.0333,0,0
32,0,0,11.1925,NaN,NaN,1.0051,0.5158,0.0333,1,0
32,1,0,13.235,NaN,NaN,0.8381,0.4842,0.0333,0,0
32,1,1,10.784,NaN,NaN,0.5205,0.4842,0.1,0,0
32,1,1,12.745,NaN,NaN,0.77115,0.47,0.0333,0,0
32,1,1,10.784,NaN,NaN,0.82125,0.47,0.1,1,0
32,1,0,9.15,NaN,NaN,1.4399,0.47,0.1,0,0
32,1,1,10.784,NaN,NaN,0.73772,0.47,0.1,1,0
32,0,0,11.1925,NaN,NaN,1.0887,0.5158,0.1,0,0
32,1,0,9.15,NaN,NaN,0.7712,0.4842,0.1,0,0
32,1,0,9.15,NaN,NaN,0.78792,0.4842,0.0333,0,0
32,0,1,8.824,NaN,NaN,0.95499,0.5158,0.1,1,0
32,0,1,8.824,NaN,NaN,0.98853,0.5158,0.0333,0,0
32,1,0,9.15,NaN,NaN,0.57053,0.4842,0.0333,1,0
32,1,1,10.784,NaN,NaN,0.6374,0.4842,0.1,1,0
32,1,1,12.745,NaN,NaN,0.72093,0.47,0.0333,1,0
32,0,0,9.15,NaN,NaN,0.53699,0.53,0.0333,1,0
32,1,0,9.15,NaN,NaN,0.87144,0.4842,0.1,1,0
32,0,0,3.02249999999999,NaN,NaN,1.3396,0.5158,0.0333,0,0
32,0,0,7.10749999999999,NaN,NaN,0.77114,0.53,0.1,1,0
32,0,1,12.745,NaN,NaN,0.95498,0.5158,0.1,1,0
32,0,0,11.1925,NaN,NaN,0.48698,0.53,0.1,0,0
32,0,0,9.15,NaN,NaN,0.68774,0.53,0.1,0,0
32,1,1,10.784,NaN,NaN,1.7074,0.47,0.1,0,0
32,0,0,9.15,NaN,NaN,0.55368,0.53,0.1,1,0
32,0,0,9.15,NaN,NaN,0.78783,0.5158,0.1,1,0
32,0,0,7.10749999999999,NaN,NaN,0.8045,0.5158,0.1,1,0
32,1,1,10.784,NaN,NaN,0.52042,0.47,0.0333,0,0
32,0,0,11.1925,NaN,NaN,0.55376,0.53,0.1,1,0
32,1,0,9.15,NaN,NaN,0.75437,0.4842,0.0333,1,0
32,0,1,10.784,NaN,NaN,0.65412,0.53,0.0333,0,0
32,0,1,8.824,NaN,NaN,1.4565,0.53,0.0333,0,0
32,1,1,10.784,NaN,NaN,0.7044,0.47,0.1,0,0
32,1,0,9.15,NaN,NaN,0.92149,0.4842,0.0333,1,0
32,1,1,12.745,NaN,NaN,1.0721,0.4842,0.0333,1,0
32,0,0,9.15,NaN,NaN,0.80453,0.5158,0.0333,1,0
32,0,1,10.784,NaN,NaN,0.52043,0.53,0.1,0,0
32,1,1,12.745,NaN,NaN,0.6708,0.47,0.0333,1,0
32,0,0,9.15,NaN,NaN,0.52047,0.5158,0.0333,0,0
32,1,1,10.784,NaN,NaN,0.57063,0.4842,0.1,0,0
32,1,1,10.784,NaN,NaN,0.85486,0.4842,0.0333,0,0
32,0,1,12.745,NaN,NaN,0.92164,0.5158,0.1,0,0
32,0,1,8.824,NaN,NaN,0.73778,0.53,0.1,0,0
32,0,0,7.10749999999999,NaN,NaN,0.60393,0.53,0.0333,1,0
32,1,1,12.745,NaN,NaN,0.75441,0.47,0.0333,1,0
32,0,0,7.10749999999999,NaN,NaN,0.62066,0.53,0.0333,1,0
32,1,1,10.784,NaN,NaN,0.75451,0.47,0.0333,0,0
32,1,0,13.235,NaN,NaN,0.75446,0.4842,0.0333,0,0
32,0,0,13.235,NaN,NaN,0.90483,0.5158,0.0333,1,0
32,1,1,10.784,NaN,NaN,0.6375,0.47,0.1,0,0
32,1,0,9.15,NaN,NaN,0.73768,0.4842,0.1,1,0
32,0,0,5.065,NaN,NaN,0.67092,0.5158,0.1,0,0
32,0,0,9.15,NaN,NaN,1.2058,0.53,0.0333,0,0
32,1,1,12.745,NaN,NaN,0.57049,0.47,0.0333,1,0
32,0,1,10.784,NaN,NaN,0.80471,0.5158,0.0333,0,0
32,0,0,11.1925,NaN,NaN,0.90492,0.5158,0.1,0,0
32,0,0,9.15,NaN,NaN,0.7879,0.53,0.0333,1,0
32,1,0,9.15,NaN,NaN,0.85456,0.47,0.1,1,0
32,1,1,8.824,NaN,NaN,0.52048,0.47,0.0333,0,0
32,1,1,14.706,NaN,NaN,0.71922,0.47,0.1,3,0
32,1,1,10.784,NaN,NaN,1.0368,0.4842,0.1,3,0
32,1,1,10.784,NaN,NaN,0.85485,0.4842,0.1,0,0
32,0,0,5.065,NaN,NaN,0.73767,0.5158,0.0333,1,0
32,0,0,9.15,NaN,NaN,0.65402,0.53,0.1,1,0
33,0,0,34.314,NaN,NaN,1.8971,0.515,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.1533,0.53,0.1,-1,1
33,0,1,33.66,NaN,NaN,1.0193,0.515,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.8885,0.515,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.66853,0.47,0.0333,-1,1
33,0,0,34.314,NaN,NaN,0.68523,0.515,0.0333,-1,1
33,0,1,33.66,NaN,NaN,0.93575,0.515,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.71866,0.47,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.81871,0.485,0.1,-1,1
33,1,0,34.314,NaN,NaN,1.4372,0.47,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.5375,0.515,0.0333,-1,1
33,0,0,34.314,NaN,NaN,2.0557,0.515,0.1,-1,1
33,0,0,34.314,NaN,NaN,1.387,0.53,0.1,-1,1
33,0,0,34.314,NaN,NaN,1.337,0.53,0.1,-1,1
33,0,1,33.66,NaN,NaN,1.4876,0.53,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.9721,0.53,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.86912,0.47,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.86883,0.53,0.0333,-1,1
33,0,0,34.314,NaN,NaN,0.96944,0.515,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.83527,0.53,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.80186,0.485,0.1,-1,1
33,0,0,34.314,NaN,NaN,2.4071,0.53,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.9861,0.47,0.1,-1,1
33,1,1,33.66,NaN,NaN,1.2031,0.47,0.0333,-1,1
33,0,1,33.66,NaN,NaN,1.8722,0.53,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.8688,0.47,0.1,-1,1
33,0,1,33.66,NaN,NaN,1.3038,0.515,0.1,-1,1
33,1,1,33.66,NaN,NaN,1.0028,0.485,0.1,-1,1
33,0,0,34.314,NaN,NaN,1.7552,0.515,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.66853,0.47,0.1,-1,1
33,0,0,34.314,NaN,NaN,1.0697,0.53,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.61846,0.47,0.0333,-1,1
33,1,1,33.66,NaN,NaN,1.0694,0.47,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.81902,0.515,0.0333,-1,1
33,1,1,33.66,NaN,NaN,1.0192,0.47,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.90228,0.47,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.8691,0.485,0.1,-1,1
33,1,0,34.314,NaN,NaN,1.8219,0.485,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.75141,0.485,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.76849,0.515,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.90228,0.47,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.91894,0.485,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.88552,0.47,0.0333,-1,1
33,1,1,33.66,NaN,NaN,1.0363,0.47,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.98611,0.485,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.0025,0.515,0.1,-1,1
33,1,1,33.66,NaN,NaN,2.3903,0.485,0.1,-1,1
33,1,1,33.66,NaN,NaN,1.3373,0.485,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.936,0.515,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.85238,0.485,0.1,-1,1
33,0,1,33.66,NaN,NaN,1.9891,0.53,0.0333,-1,1
33,0,0,34.314,NaN,NaN,0.63479,0.53,0.0333,-1,1
33,0,0,34.314,NaN,NaN,0.81867,0.53,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.61805,0.47,0.1,-1,1
33,0,1,33.66,NaN,NaN,1.4205,0.53,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.93605,0.53,0.1,-1,1
33,1,1,33.66,NaN,NaN,1.3037,0.485,0.0333,-1,1
33,0,1,33.66,NaN,NaN,1.755,0.515,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.93567,0.515,0.0333,-1,1
33,1,0,34.314,NaN,NaN,0.73503,0.485,0.0333,-1,1
33,1,1,33.66,NaN,NaN,1.1366,0.485,0.0333,-1,1
33,1,1,33.66,NaN,NaN,1.7047,0.485,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.6047,0.53,0.0333,-1,1
33,1,0,34.314,NaN,NaN,2.173,0.485,0.0333,-1,1
33,0,1,15.2775,NaN,NaN,6.1516,0.515,0.1,-1,1
33,0,0,40.1961,NaN,NaN,1.5202,0.53,0.0333,-1,1
33,1,0,26.471,NaN,NaN,2.4739,0.47,0.1,-1,1
33,1,0,10.784,NaN,NaN,4.9307,0.485,0.1,-1,1
33,0,0,44.1176,NaN,NaN,1.4542,0.515,0.0333,-1,1
33,0,0,40.1961,NaN,NaN,2.0894,0.53,0.0333,-1,1
33,1,1,17.32,NaN,NaN,1.1533,0.485,0.1,-1,1
33,1,0,10.784,NaN,NaN,4.8477,0.485,0.1,-1,1
33,1,1,17.32,NaN,NaN,2.7581,0.485,0.1,-1,1
33,0,0,42.1569,NaN,NaN,1.053,0.53,0.0333,-1,1
33,1,1,37.745,NaN,NaN,1.2035,0.485,0.0333,-1,1
33,1,1,35.7025,NaN,NaN,1.4546,0.485,0.0333,-1,1
33,0,0,24.51,NaN,NaN,1.2702,0.53,0.1,-1,1
33,0,0,16.667,NaN,NaN,2.0393,0.515,0.1,-1,1
33,1,1,27.5325,NaN,NaN,1.0196,0.485,0.1,-1,1
33,0,0,14.706,NaN,NaN,1.7551,0.53,0.1,-1,1
33,0,0,6.863,NaN,NaN,2.5575,0.515,0.1,-1,1
33,0,0,18.627,NaN,NaN,2.6746,0.53,0.0333,-1,1
33,0,0,16.667,NaN,NaN,6.1851,0.53,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.78554,0.47,0.0333,-1,1
33,1,1,35.7025,NaN,NaN,0.85244,0.47,0.1,-1,1
33,0,1,19.3625,NaN,NaN,1.287,0.53,0.1,-1,1
33,0,0,16.667,NaN,NaN,3.7611,0.53,0.1,-1,1
33,0,1,37.745,NaN,NaN,1.2202,0.515,0.0333,-1,1
33,1,1,23.4475,NaN,NaN,1.0865,0.485,0.1,-1,1
33,0,0,20.588,NaN,NaN,1.8721,0.53,0.1,-1,1
33,1,1,41.83,NaN,NaN,0.96937,0.47,0.0333,-1,1
33,0,1,41.83,NaN,NaN,1.1199,0.515,0.0333,-1,1
33,0,1,39.7875,NaN,NaN,1.17,0.53,0.0333,-1,1
33,1,1,37.745,NaN,NaN,1.3539,0.47,0.1,-1,1
33,1,1,45.915,NaN,NaN,1.5044,0.47,0.0333,-1,1
33,1,1,37.745,NaN,NaN,4.7809,0.47,0.1,-1,1
33,0,0,24.51,NaN,NaN,2.056,0.53,0.0333,-1,1
33,1,1,25.49,NaN,NaN,0.83571,0.485,0.0333,-1,1
33,0,1,35.7025,NaN,NaN,1.3539,0.515,0.0333,-1,1
33,1,1,43.8725,NaN,NaN,0.96944,0.47,0.0333,-1,1
33,0,1,41.83,NaN,NaN,1.9056,0.515,0.0333,-1,1
33,1,1,39.7875,NaN,NaN,0.96943,0.47,0.0333,-1,1
33,0,1,25.49,NaN,NaN,2.3068,0.515,0.1,-1,1
33,0,0,10.784,NaN,NaN,2.3736,0.53,0.1,-1,1
33,1,1,37.745,NaN,NaN,1.2202,0.47,0.0333,-1,1
33,0,1,35.7025,NaN,NaN,1.6382,0.515,0.0333,-1,1
33,1,1,31.6175,NaN,NaN,1.17,0.485,0.0333,-1,1
33,1,1,21.405,NaN,NaN,1.2871,0.47,0.1,-1,1
33,1,1,17.32,NaN,NaN,1.287,0.47,0.1,-1,1
33,1,1,43.8725,NaN,NaN,1.0196,0.47,0.0333,-1,1
33,1,1,50,NaN,NaN,1.2202,0.485,0.0333,-1,1
33,1,1,37.745,NaN,NaN,1.5211,0.485,0.0333,-1,1
33,0,1,45.915,NaN,NaN,2.3068,0.515,0.0333,-1,1
33,0,1,27.5325,NaN,NaN,1.7886,0.515,0.1,-1,1
33,0,0,10.784,NaN,NaN,1.6715,0.515,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,0.71869,0.485,0.1,-1,1
33,1,1,43.8725,NaN,NaN,1.0028,0.485,0.0333,-1,1
33,1,1,23.4475,NaN,NaN,1.4542,0.47,0.1,-1,1
33,1,1,33.66,NaN,NaN,1.287,0.47,0.1,-1,1
33,0,0,20.588,NaN,NaN,1.3706,0.53,0.1,-1,1
33,1,1,21.405,NaN,NaN,2.825,0.485,0.1,-1,1
33,1,1,37.745,NaN,NaN,1.17,0.47,0.0333,-1,1
33,0,1,33.66,NaN,NaN,1.4041,0.515,0.1,-1,1
33,0,0,18.627,NaN,NaN,4.3964,0.53,0.0333,-1,1
33,0,0,12.745,NaN,NaN,0.88584,0.515,0.1,-1,1
33,0,1,25.49,NaN,NaN,0.75211,0.53,0.0333,-1,1
33,0,1,13.235,NaN,NaN,1.0196,0.515,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.98615,0.485,0.0333,-1,1
33,1,0,10.784,NaN,NaN,3.8947,0.4825,0.1,-1,1
33,1,1,21.405,NaN,NaN,2.9085,0.4825,0.1,-1,1
33,1,1,21.405,NaN,NaN,1.1868,0.47,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.91924,0.4825,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,0.98614,0.4825,0.1,-1,1
33,1,1,29.575,NaN,NaN,1.8721,0.4825,0.0333,-1,1
33,0,1,29.575,NaN,NaN,1.287,0.5175,0.1,-1,1
33,1,1,27.5325,NaN,NaN,1.3205,0.47,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.85242,0.4825,0.0333,-1,1
33,1,1,35.7025,NaN,NaN,1.0029,0.4825,0.0333,-1,1
33,1,1,35.7025,NaN,NaN,0.90255,0.47,0.1,-1,1
33,0,0,30.392,NaN,NaN,1.0864,0.53,0.0333,-1,1
33,0,0,8.824,NaN,NaN,1.7217,0.5175,0.1,-1,1
33,0,1,13.235,NaN,NaN,2.4071,0.53,0.0333,-1,1
33,1,1,33.66,NaN,NaN,4.5802,0.4825,0.1,-1,1
33,0,0,20.588,NaN,NaN,1.7551,0.53,0.1,-1,1
33,1,0,18.627,NaN,NaN,2.2399,0.4825,0.1,-1,1
33,1,1,35.7025,NaN,NaN,0.86913,0.47,0.0333,-1,1
33,0,1,15.2775,NaN,NaN,1.2703,0.5175,0.0333,-1,1
33,0,0,22.549,NaN,NaN,3.1092,0.53,0.0333,-1,1
33,0,1,27.5325,NaN,NaN,0.85241,0.5175,0.0333,-1,1
33,0,1,21.405,NaN,NaN,2.3402,0.5175,0.0333,-1,1
33,1,1,15.2775,NaN,NaN,4.48,0.47,0.1,-1,1
33,0,0,24.51,NaN,NaN,0.78547,0.53,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,0.58495,0.47,0.0333,-1,1
33,0,1,7.10749999999999,NaN,NaN,1.4542,0.5175,0.1,-1,1
33,0,0,26.471,NaN,NaN,1.0195,0.53,0.0333,-1,1
33,0,1,25.49,NaN,NaN,1.2535,0.5175,0.1,-1,1
33,1,1,25.49,NaN,NaN,1.3873,0.4825,0.0333,-1,1
33,0,1,11.1925,NaN,NaN,0.95256,0.5175,0.1,-1,1
33,1,1,11.1925,NaN,NaN,4.5802,0.47,0.1,-1,1
33,0,1,29.575,NaN,NaN,7.9069,0.53,0.0333,-1,1
33,0,0,18.627,NaN,NaN,2.2733,0.5175,0.1,-1,1
33,1,1,25.49,NaN,NaN,0.85236,0.4825,0.0333,-1,1
33,0,1,7.10749999999999,NaN,NaN,1.053,0.5175,0.1,-1,1
33,1,1,39.7875,NaN,NaN,0.936,0.47,0.0333,-1,1
33,0,0,30.392,NaN,NaN,1.1867,0.5175,0.0333,-1,1
33,0,1,25.49,NaN,NaN,0.95265,0.53,0.1,-1,1
33,1,1,31.6175,NaN,NaN,0.91929,0.4825,0.0333,-1,1
33,1,1,37.745,NaN,NaN,0.93601,0.47,0.0333,-1,1
33,0,0,28.431,NaN,NaN,1.0864,0.5175,0.0333,-1,1
33,0,1,41.83,NaN,NaN,1.5712,0.5175,0.0333,-1,1
33,1,1,35.7025,NaN,NaN,1.8888,0.4825,0.1,-1,1
33,1,1,37.745,NaN,NaN,2.2232,0.4825,0.1,-1,1
33,0,0,28.431,NaN,NaN,1.8554,0.53,0.1,-1,1
33,0,0,28.431,NaN,NaN,1.1199,0.53,0.0333,-1,1
33,1,0,28.431,NaN,NaN,1.3706,0.4825,0.0333,-1,1
33,0,0,28.431,NaN,NaN,1.8387,0.53,0.1,-1,1
33,1,0,10.784,NaN,NaN,2.5074,0.4825,0.1,-1,1
33,0,0,38.235,NaN,NaN,0.91924,0.5175,0.0333,-1,1
33,1,0,32.353,NaN,NaN,1.1199,0.47,0.0333,-1,1
33,0,0,20.588,NaN,NaN,3.5438,0.53,0.1,-1,1
33,0,0,30.392,NaN,NaN,1.0029,0.53,0.0333,-1,1
33,1,1,21.405,NaN,NaN,0.53479,0.47,0.0333,-1,1
33,0,0,20.588,NaN,NaN,1.2703,0.5175,0.1,-1,1
33,0,0,14.706,NaN,NaN,2.6578,0.53,0.1,-1,1
33,1,1,31.6175,NaN,NaN,0.86913,0.47,0.0333,-1,1
33,0,0,26.471,NaN,NaN,1.705,0.5175,0.0333,-1,1
33,0,1,25.49,NaN,NaN,1.4041,0.53,0.1,-1,1
33,1,0,16.667,NaN,NaN,7.1379,0.47,0.1,-1,1
33,0,0,20.588,NaN,NaN,1.3874,0.53,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.83564,0.47,0.0333,-1,1
33,1,1,11.1925,NaN,NaN,2.942,0.47,0.1,-1,1
33,1,1,5.065,NaN,NaN,0.91921,0.47,0.1,-1,1
33,0,0,24.51,NaN,NaN,3.3431,0.5187,0.1,-1,1
33,1,1,21.405,NaN,NaN,0.9527,0.47,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,1.0697,0.47,0.1,-1,1
33,1,1,21.405,NaN,NaN,0.75212,0.4813,0.1,-1,1
33,1,1,9.15,NaN,NaN,1.0865,0.4813,0.1,-1,1
33,1,1,9.15,NaN,NaN,0.70195,0.4813,0.1,-1,1
33,0,1,29.575,NaN,NaN,0.91927,0.5187,0.1,-1,1
33,1,1,13.235,NaN,NaN,0.7521,0.47,0.1,-1,1
33,0,0,16.667,NaN,NaN,0.68522,0.5187,0.1,-1,1
33,1,1,9.15,NaN,NaN,1.7217,0.4813,0.1,-1,1
33,1,1,39.7875,NaN,NaN,1.3038,0.4813,0.0333,-1,1
33,0,0,24.51,NaN,NaN,0.90255,0.5187,0.1,-1,1
33,0,0,28.431,NaN,NaN,0.75217,0.53,0.0333,-1,1
33,0,0,24.51,NaN,NaN,0.85241,0.53,0.1,-1,1
33,1,1,23.4475,NaN,NaN,1.2202,0.47,0.0333,-1,1
33,0,0,12.745,NaN,NaN,1.1199,0.5187,0.1,-1,1
33,0,0,28.431,NaN,NaN,1.0697,0.5187,0.0333,-1,1
33,1,0,18.627,NaN,NaN,1.0529,0.47,0.1,-1,1
33,0,0,34.314,NaN,NaN,0.95267,0.5187,0.0333,-1,1
33,1,0,12.745,NaN,NaN,2.825,0.47,0.1,-1,1
33,0,0,26.471,NaN,NaN,1.6213,0.53,0.1,-1,1
33,0,0,18.627,NaN,NaN,3.8447,0.53,0.1,-1,1
33,1,1,27.5325,NaN,NaN,1.0029,0.47,0.1,-1,1
33,0,0,26.471,NaN,NaN,0.8357,0.53,0.0333,-1,1
33,1,0,22.549,NaN,NaN,3.0423,0.4813,0.1,-1,1
33,1,1,9.15,NaN,NaN,3.0089,0.4813,0.0333,-1,1
33,0,0,28.431,NaN,NaN,2.591,0.5187,0.0333,-1,1
33,1,0,16.667,NaN,NaN,1.6882,0.4813,0.1,-1,1
33,0,0,28.431,NaN,NaN,2.1061,0.53,0.1,-1,1
33,1,1,35.7025,NaN,NaN,1.3539,0.4813,0.0333,-1,1
33,0,0,26.471,NaN,NaN,0.90257,0.5187,0.0333,-1,1
33,1,1,13.235,NaN,NaN,0.76882,0.47,0.0333,-1,1
33,0,0,20.588,NaN,NaN,0.71869,0.53,0.1,-1,1
33,1,1,25.49,NaN,NaN,0.81894,0.4813,0.0333,-1,1
33,0,1,17.32,NaN,NaN,1.5712,0.53,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,1.0865,0.47,0.1,-1,1
33,0,0,30.392,NaN,NaN,0.70194,0.53,0.1,-1,1
33,0,0,14.706,NaN,NaN,1.638,0.53,0.1,-1,1
33,0,0,28.431,NaN,NaN,1.2703,0.53,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,1.3038,0.4813,0.0333,-1,1
33,1,1,9.15,NaN,NaN,3.2429,0.47,0.0333,-1,1
33,0,0,6.863,NaN,NaN,2.9086,0.5187,0.1,-1,1
33,0,0,18.627,NaN,NaN,1.5545,0.53,0.0333,-1,1
33,1,1,23.4475,NaN,NaN,1.1198,0.4813,0.0333,-1,1
33,1,1,25.49,NaN,NaN,1.1031,0.47,0.0333,-1,1
33,0,0,20.588,NaN,NaN,3.6273,0.5187,0.1,-1,1
33,0,1,25.49,NaN,NaN,0.98609,0.53,0.0333,-1,1
33,0,0,28.431,NaN,NaN,1.6712,0.5187,0.0333,-1,1
33,0,0,28.431,NaN,NaN,0.91918,0.5187,0.1,-1,1
33,1,1,31.6175,NaN,NaN,0.70196,0.4813,0.0333,-1,1
33,1,1,27.5325,NaN,NaN,2.4238,0.4813,0.1,-1,1
33,1,1,21.405,NaN,NaN,2.6913,0.47,0.1,-1,1
33,1,0,26.471,NaN,NaN,2.1061,0.4813,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.8022,0.47,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.3205,0.5187,0.0333,-1,1
33,1,0,18.627,NaN,NaN,1.6715,0.47,0.0333,-1,1
33,0,0,34.314,NaN,NaN,1.2704,0.53,0.0333,-1,1
33,1,1,29.575,NaN,NaN,0.56819,0.4813,0.0333,-1,1
33,0,1,23.4475,NaN,NaN,0.96943,0.5187,0.0333,-1,1
33,1,1,21.405,NaN,NaN,0.7354,0.47,0.1,-1,1
33,0,0,30.392,NaN,NaN,0.61838,0.53,0.0333,-1,1
33,0,1,7.10749999999999,NaN,NaN,0.83566,0.5187,0.0333,-1,1
33,1,1,31.6175,NaN,NaN,0.70193,0.47,0.0333,-1,1
33,0,0,22.549,NaN,NaN,2.6746,0.53,0.1,-1,1
33,1,1,11.1925,NaN,NaN,3.5605,0.47,0.0333,-1,1
33,1,1,33.66,NaN,NaN,0.78554,0.4813,0.0333,-1,1
33,0,0,22.549,NaN,NaN,0.56818,0.5187,0.0333,-1,1
33,0,0,24.51,NaN,NaN,0.78551,0.5187,0.0333,-1,1
33,1,1,17.32,NaN,NaN,1.3038,0.4813,0.1,-1,1
33,0,1,5.065,NaN,NaN,1.8888,0.5187,0.1,-1,1
33,0,0,28.431,NaN,NaN,0.90248,0.53,0.0333,-1,1
33,1,0,12.745,NaN,NaN,0.9694,0.47,0.1,-1,1
33,1,1,17.32,NaN,NaN,1.1532,0.47,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.7855,0.47,0.0333,-1,1
33,1,1,37.745,NaN,NaN,1.0363,0.4813,0.0333,-1,1
33,0,0,26.471,NaN,NaN,0.73538,0.53,0.0333,-1,1
33,1,1,15.2775,NaN,NaN,0.60161,0.47,0.0333,-1,1
33,0,1,9.15,NaN,NaN,0.7521,0.5187,0.0333,-1,1
33,1,1,13.235,NaN,NaN,0.86913,0.4813,0.0333,-1,1
33,1,0,24.51,NaN,NaN,0.91922,0.4813,0.1,-1,1
33,0,1,17.32,NaN,NaN,0.56819,0.5187,0.1,-1,1
33,1,1,13.235,NaN,NaN,1.1365,0.47,0.1,-1,1
33,1,1,9.15,NaN,NaN,2.8751,0.47,0.1,-1,1
33,1,1,33.66,NaN,NaN,0.80216,0.4813,0.0333,-1,1
33,0,1,7.10749999999999,NaN,NaN,0.91933,0.5187,0.1,-1,1
33,1,1,7.10749999999999,NaN,NaN,1.1031,0.4813,0.1,-1,1
33,1,1,37.745,NaN,NaN,0.73535,0.47,0.0333,-1,1
33,0,0,10.784,NaN,NaN,0.81892,0.53,0.1,-1,1
33,0,0,10.784,NaN,NaN,0.66848,0.5187,0.1,-1,1
33,0,0,16.667,NaN,NaN,0.76876,0.5187,0.1,-1,1
33,0,1,29.575,NaN,NaN,1.1031,0.5187,0.1,-1,1
33,0,1,23.4475,NaN,NaN,0.73528,0.53,0.1,-1,1
33,0,0,38.235,NaN,NaN,0.75209,0.5187,0.0333,-1,1
33,1,1,5.065,NaN,NaN,0.80227,0.47,0.1,-1,1
33,0,1,9.15,NaN,NaN,0.58495,0.53,0.1,-1,1
33,1,0,16.667,NaN,NaN,2.3904,0.4813,0.1,-1,1
33,0,0,32.353,NaN,NaN,0.93601,0.53,0.0333,-1,1
33,1,1,7.10749999999999,NaN,NaN,1.4207,0.47,0.1,-1,1
33,1,1,23.4475,NaN,NaN,1.5879,0.47,0.1,-1,1
33,1,1,13.235,NaN,NaN,0.75202,0.4813,0.1,-1,1
33,1,1,5.065,NaN,NaN,0.91928,0.4813,0.1,-1,1
33,0,0,24.51,NaN,NaN,1.0697,0.5187,0.0333,-1,1
33,0,0,22.549,NaN,NaN,1.4375,0.5187,0.0333,-1,1
33,1,1,31.6175,NaN,NaN,0.75209,0.47,0.0333,-1,1
33,0,0,28.431,NaN,NaN,0.65179,0.53,0.0333,-1,1
33,0,0,28.431,NaN,NaN,0.90257,0.53,0.1,-1,1
33,0,0,22.549,NaN,NaN,1.1201,0.53,0.0333,-1,1
33,1,1,19.3625,NaN,NaN,0.65169,0.4813,0.0333,-1,1
33,1,1,15.2775,NaN,NaN,1.1365,0.47,0.1,-1,1
